company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2005-12-19,10.94,11.08,10.89,10.91,28374000
Exxon Mobil Corporation,XOM,2005-12-19,29.5,29.68,29.2,29.23,15620600
Ford Motor Company,F,2005-12-19,4.13,4.19,4.03,4.1,23189300
General Electric Company,GE,2005-12-19,105.62,105.94,104.59,105.09,4397136
ConocoPhillips,COP,2005-12-19,22.65,23.33,22.65,22.88,24938065
"Citigroup, Inc.",C,2005-12-19,317.19,319.96,315.65,316.68,1180830
"American International Group,Inc.",AIG,2005-12-19,800.44,810.39,796.2,798.26,388355
International Business Machines Corporation,IBM,2005-12-19,42.94,43.13,42.64,42.7,5214728
Verizon Communications Inc.,VZ,2005-12-19,9.89,9.96,9.83,9.92,17506062
McKesson Corporation,MCK,2005-12-19,44.91,44.91,44.04,44.08,895700
"Cardinal Health, Inc.",CAH,2005-12-19,31.49,31.55,30.93,31.06,2030500
"Altria Group, Inc.",MO,2005-12-19,5.37,5.43,5.37,5.37,11400300
Bank of America Corporation,BAC,2005-12-19,30.56,30.62,30.32,30.46,12631900
J.P. Morgan Chase & Co.,JPM,2005-12-19,23.58,23.7,23.45,23.51,15601200
The Kroger Company,KR,2005-12-19,6.74,6.77,6.7,6.72,5066600
Valero Energy Corporation,VLO,2005-12-19,27.05,27.33,26.39,26.58,9349980
Pfizer Inc.,PFIZER.NS,2005-12-19,529.85,546.86,516.41,520.08,32316
Boeing,BA,2005-12-19,50.34,50.34,49.52,49.79,3686100
Target Corporation,TGT,2005-12-19,32.94,33.08,32.41,32.41,2699400
Costco Wholesale Corporation,COST,2005-12-19,33.28,33.31,32.92,33.06,2847800
Johnson & Johnson,JNJ,2005-12-19,34.68,34.93,34.42,34.48,10639100
Time Warner Inc.,T,2005-12-19,4.56,4.6,4.55,4.58,13721539
Morgan Stanley,MS,2005-12-19,30.66,31.02,30.5,30.64,4881900
"MetLife, Inc.",MET,2005-12-19,25.85,25.92,25.48,25.61,2052362
"UnitedHealth Group, Incorporated",UNH,2005-12-19,49.11,49.43,47.77,48.41,12231700
Microsoft Corporation,MSFT,2005-12-19,18.7,18.74,18.58,18.71,68680100
"United Parcel Service, Inc.",UPS,2005-12-19,40.0,40.1,39.36,39.4,1774400
Lockheed Martin Corporation,LMT,2005-12-19,35.67,35.75,35.35,35.46,2119700
"Motorola, Inc.",MSI,2005-12-19,67.87,68.53,67.2,67.41,3498182
Intel Corporation,INTC,2005-12-19,15.45,15.49,15.1,15.1,45251900
The Allstate Corporation,ALL,2005-12-19,33.33,33.8,33.22,33.38,3007600
Wells Fargo & Company,WFC,2005-12-19,18.46,18.59,18.39,18.43,7165600
The Walt Disney Company,DIS,2005-12-19,19.63,20.06,19.63,19.81,6916675
CVS Corporation,CVS,2005-12-19,18.77,18.8,18.29,18.33,3894700
AT&T Corp.,ATT.L,2005-12-19,22.05,22.05,22.05,22.05,0
"Caterpillar, Inc.",CAT,2005-12-19,35.49,35.7,34.1,34.39,5652600
Northrop Grumman Corporation,NOC,2005-12-19,34.95,34.95,34.53,34.58,1521085
"The Goldman Sachs Group, Inc.",TGS,2005-12-19,2.4,2.49,2.36,2.37,19600
Sysco Corporation,SYY,2005-12-19,18.24,18.34,18.11,18.26,2009000
"PepsiCo, Inc.",PEP,2005-12-19,33.77,33.89,33.69,33.82,2735300
American Express Company,AXP,2005-12-19,38.36,38.4,37.97,37.97,4517700
"Prudential Financial, Inc.",PRU,2005-12-19,37.91,38.03,37.7,37.8,1433100
International Paper Company,IP,2005-12-19,14.86,14.99,14.79,14.82,2273274
"Johnson Controls, Inc.",JCI,2005-12-19,29.18,29.46,29.11,29.32,3344325
"Tyson Foods, Inc.",TSN,2005-12-19,11.99,12.0,11.86,11.95,1337600
Honeywell International Inc.,HON,2005-12-19,21.68,21.8,21.59,21.69,4250368
Best Buy Co. Inc.,BBY,2005-12-19,25.75,25.77,24.96,24.96,5615900
FedEx Corporation,FDX,2005-12-19,81.45,82.05,80.76,80.9,1015200
"Alcoa, Inc.",AA,2005-12-19,54.02,54.81,54.0,54.77,2097212
"Merck & Co., Inc.",MRK,2005-12-19,14.71,15.35,14.71,15.33,40581390
Duke Energy,DUK,2005-12-19,19.53,19.53,19.22,19.24,1646934
The Hartford Financial Services Group Inc.,HFF.BE,2005-12-19,50.81,50.81,50.81,50.81,0
Weyerhaeuser Company,WY,2005-12-19,12.44,12.55,12.43,12.53,1412100
"Cisco Systems, Inc.",CSCO,2005-12-19,11.4,11.49,11.36,11.36,46770600
"Lehman Brothers Holdings, Inc.",LEHNQ,2005-12-19,19.41,19.47,19.41,19.47,10200
Electronic Data Systems,EA,2005-12-19,52.07,52.82,50.76,50.85,2883400
"Plains All American Pipeline, L.P.",PAA,2005-12-19,5.11,5.15,5.09,5.1,224200
Abbott Laboratories,ABT,2005-12-19,12.43,12.43,12.19,12.26,13566903
Halliburton Company,HAL,2005-12-19,23.56,23.64,22.95,23.06,10873200
