company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1997-06-24,5.13,5.21,5.08,5.19,5805961
Exxon Corporation,XOM,1997-06-24,12.88,12.98,12.57,12.98,7781600
"Wal-Mart Stores, Inc.",WMT,1997-06-24,3.43,3.54,3.42,3.53,17321400
General Electric Company,GE,1997-06-24,55.46,55.67,54.37,55.2,3709657
International Business Machines Corporation,IBM,1997-06-24,21.87,22.48,21.81,22.37,11156427
AT&T Corp.,ATT.L,1997-06-24,11.1,11.1,11.1,11.1,0
Chevron Corporation,CVX,1997-06-24,12.94,13.11,12.82,13.11,1868400
"PepsiCo, Inc.",PEP,1997-06-24,17.26,17.35,16.92,17.23,4724400
"American International Group,Inc.",AIG,1997-06-24,410.25,418.45,405.37,418.28,151073
"Motorola, Inc.",MSI,1997-06-24,58.92,59.44,57.68,59.23,1501145
Lockheed Martin Corporation,LMT,1997-06-24,25.13,25.44,24.76,25.16,1708200
The Kroger Company,KR,1997-06-24,4.87,5.02,4.8,4.94,4104000
Fannie Mae,FNMA,1997-06-24,35.43,35.97,34.9,35.78,2397500
"ConAgra, Inc.",CAG,1997-06-24,9.02,9.38,9.02,9.22,1681808
The Allstate Corporation,ALL,1997-06-24,18.87,19.48,18.67,19.35,2813000
The Boeing Company,BA,1997-06-24,34.17,35.19,34.17,34.44,4091900
Johnson & Johnson,JNJ,1997-06-24,15.98,16.43,15.81,16.43,6229800
Travelers Group Inc.,TRV,1997-06-24,19.2,19.26,19.01,19.24,552200
Intel Corporation,INTC,1997-06-24,10.36,10.51,10.27,10.47,59868800
International Paper Company,IP,1997-06-24,17.77,18.22,17.64,18.22,1152699
Loews Corporation,L,1997-06-24,13.51,13.78,13.42,13.78,1918200
"Merck & Co., Inc.",MRK,1997-06-24,18.13,18.67,18.06,18.62,6946563
Xerox Corporation,XRX,1997-06-24,41.17,41.34,40.56,41.03,927574
CIGNA Corporation,CI,1997-06-24,16.12,16.56,16.05,16.5,1880100
The Walt Disney Company,DIS,1997-06-24,20.04,20.51,20.01,20.51,4374557
American Express Company,AXP,1997-06-24,15.62,15.62,15.25,15.5,5020793
"Caterpillar, Inc.",CAT,1997-06-24,12.96,13.32,12.96,13.28,2710400
J.P. Morgan & Co. Incorporated,JPM,1997-06-24,14.98,15.04,14.81,14.99,9817500
Digital Equipment Corporation,GEN,1997-06-24,0.89,0.9,0.85,0.88,7055200
Rockwell International Corporation,ROK,1997-06-24,8.66,8.72,8.54,8.67,560400
Minnesota Mining & Manufacturing Company,MMM,1997-06-24,19.26,19.47,19.18,19.45,1885135
McKesson Corporation,MCK,1997-06-24,31.25,31.25,31.0,31.0,391200
SYSCO Corporation,SYY,1997-06-24,4.56,4.71,4.56,4.69,1171200
Archer Daniels Midland Company,ADM,1997-06-24,9.17,9.19,9.12,9.17,2012313
Morgan Stanley Group,MS,1997-06-24,10.77,10.95,10.68,10.95,1975600
Alcoa,AA,1997-06-24,30.52,31.03,30.34,30.91,1074657
The Goodyear Tire & Rubber Company,TGT,1997-06-24,7.62,7.62,7.49,7.58,1613200
