company,ticker,date,open,high,low,close,volume
Walmart,WMT,2025-04-16,93.55,93.85,90.18,90.76,22229100
Amazon,AMZN,2025-04-16,176.29,179.1,171.41,174.33,51875300
UnitedHealth,UNH,2025-04-16,577.55,586.91,575.22,577.27,4192100
Apple,APLE,2025-04-16,10.9,11.16,10.9,10.99,2722500
CVS Health,CVS,2025-04-16,67.22,67.8,66.23,66.57,6899900
Alphabet,GOOGL,2025-04-16,152.78,155.56,151.19,153.01,28187400
Exxon Mobil,XOM,2025-04-16,101.17,102.76,100.92,101.4,13607000
McKesson,MCK,2025-04-16,693.4,696.29,683.82,693.19,879600
Cencora,COR,2025-04-16,284.98,285.63,281.47,282.9,1398400
JPMorgan Chase,JPM,2025-04-16,229.77,231.34,225.74,227.4,9322300
Costco,COST,2025-04-16,968.15,974.65,955.31,963.79,2531700
Cigna,CI,2025-04-16,326.78,331.88,324.53,326.21,1311500
Microsoft,MSFT,2025-04-16,378.64,379.58,366.04,369.63,21967800
Cardinal Health,CAH,2025-04-16,133.51,135.47,132.67,133.52,3167900
Chevron,CVX,2025-04-16,130.84,132.91,130.26,130.8,8637200
Bank of America,BAC,2025-04-16,37.43,37.73,36.55,36.91,52872700
General Motors,GM,2025-04-16,44.11,44.8,43.64,43.97,9877000
Ford Motor,F,2025-04-16,9.1,9.25,8.93,9.04,133804900
Elevance Health,ELV,2025-04-16,433.3,437.07,428.07,430.78,1170400
Citi,CITI.NE,2025-04-16,26.21,26.35,25.4,25.63,34093
Meta,META,2025-04-16,507.78,512.63,494.91,501.59,18735100
Centene,CNC,2025-04-16,62.69,63.15,61.61,61.98,3334200
Home Depot,HD,2025-04-16,347.69,349.63,340.26,341.91,2637200
Fannie Mae,FNMA,2025-04-16,6.38,6.45,6.06,6.11,5211900
Kroger,KR,2025-04-16,67.45,68.57,67.3,67.97,7272600
Phillips 66,PSX,2025-04-16,94.0,96.12,93.47,93.92,1951900
Marathon Petroleum,MPC,2025-04-16,121.68,125.81,120.75,122.07,2897300
Verizon,VZ,2025-04-16,43.28,43.43,42.1,42.19,17271600
Nvidia,NVDA,2025-04-16,104.54,106.78,100.44,104.48,397016900
Goldman Sachs,GSBD,2025-04-16,9.44,9.59,9.36,9.4,662700
Wells Fargo,WFC,2025-04-16,62.84,63.91,62.33,62.93,17351000
Valero Energy,VLO,2025-04-16,105.04,108.08,103.85,104.71,4040600
Comcast,CMCSA,2025-04-16,33.63,33.79,32.71,32.9,20687000
Allstate,ALL,2025-04-16,194.18,195.8,191.05,192.36,1596100
AT&T,ATT.L,2025-04-16,337.5,337.5,326.0,333.5,2278537
Freddie Mac,FMCC,2025-04-16,5.32,5.4,5.03,5.12,1543000
Humana,HUM.ST,2025-04-16,44.13,44.13,43.01,43.64,84439
Morgan Stanley,MS,2025-04-16,107.3,108.03,104.44,105.62,6520100
Target,TGT,2025-04-16,87.9,89.47,86.48,87.38,8048400
StoneX,SNEX,2025-04-16,78.37,80.21,78.01,79.26,437800
Tesla,TSLA,2025-04-16,247.61,251.97,233.89,241.55,112378700
Dell Technologies,DELL,2025-04-16,81.66,84.11,80.54,82.2,5842300
PepsiCo,PEP,2025-04-16,141.16,141.45,136.91,137.23,7878600
Walt Disney,DIS,2025-04-16,83.92,84.44,81.66,82.42,10144300
UPS,UPS,2025-04-16,91.54,91.73,88.76,89.4,4632800
Johnson & Johnson,JNJ,2025-04-16,152.93,153.18,149.85,151.49,7986900
FedEx,FDX,2025-04-16,202.88,204.36,198.47,200.97,1272400
Archer Daniels Midland,ADM,2025-04-16,44.97,45.78,44.64,44.89,4132200
Procter & Gamble,PG,2025-04-16,165.94,166.32,162.51,163.1,5897500
Lowe's,X1G.PA,2025-04-16,230.39,230.39,230.39,230.1,30
Energy Transfer,ET,2025-04-16,16.19,16.33,15.85,15.97,11710000
