company,ticker,date,open,high,low,close,volume
Walmart,WMT,2018-11-20,28.42,28.49,28.01,28.17,37861800
Exxon Mobil,XOM,2018-11-20,56.64,56.99,55.16,55.59,15533700
Apple,APLE,2018-11-20,11.06,11.2,11.04,11.15,3260500
UnitedHealth Group,UNH,2018-11-20,237.7,238.73,233.02,234.01,3617700
McKesson,MCK,2018-11-20,119.08,119.69,115.85,116.06,1385000
CVS Health,CVS,2018-11-20,61.45,61.99,60.02,60.19,10232600
AT&T,ATT.L,2018-11-20,129.5,129.5,120.0,126.0,1580720
General Motors,GM,2018-11-20,31.84,32.31,31.61,31.83,10332900
Ford Motor,F,2018-11-20,6.37,6.45,6.3,6.34,35159900
Chevron,CVX,2018-11-20,87.68,87.87,84.59,85.37,7983500
Cardinal Health,CAH,2018-11-20,44.19,44.33,42.57,42.98,4419900
Costco,COST,2018-11-20,203.64,203.71,197.42,198.56,3704800
Verizon,VZ,2018-11-20,41.58,41.95,40.31,40.51,22028900
Kroger,KR,2018-11-20,25.91,26.09,25.33,25.44,6564800
General Electric,GE,2018-11-20,35.6,36.48,34.95,35.51,29903260
JPMorgan Chase,JPM,2018-11-20,90.22,90.8,88.74,89.13,18936200
Fannie Mae,FNMA,2018-11-20,1.19,1.2,1.13,1.15,3901600
Alphabet,GOOGL,2018-11-20,50.02,51.51,49.77,51.17,54458000
Home Depot,HD,2018-11-20,142.58,144.89,140.68,142.41,8661000
Bank of America Corp.,BAC,2018-11-20,23.13,23.26,22.75,23.1,92330600
Express Scripts Holding,ESH.BE,2018-11-20,2.16,2.16,2.16,2.16,0
Wells Fargo,WFC,2018-11-20,43.7,43.85,43.13,43.28,22999200
Boeing,BA,2018-11-20,293.55,313.06,288.21,308.71,6875900
Phillips 66,PSX,2018-11-20,70.42,71.16,69.38,69.73,4553500
Microsoft,MSFT,2018-11-20,95.25,96.34,92.96,95.16,64052500
Valero Energy,VLO,2018-11-20,59.59,60.58,58.55,59.01,5786600
Citigroup,C,2018-11-20,49.89,50.04,48.59,48.89,21024000
Comcast,CMCSA,2018-11-20,31.8,32.07,30.51,30.64,29276600
IBM,IBM,2018-11-20,83.51,84.21,82.24,82.6,6520555
Dell Technologies,DELL,2018-11-20,26.28,26.56,26.15,26.41,10983681
Johnson & Johnson,JNJ,2018-11-20,121.16,122.19,120.22,120.3,8937700
Freddie Mac,FMCC,2018-11-20,1.18,1.18,1.13,1.16,1964900
Target,TGT,2018-11-20,56.21,59.12,54.67,57.07,20866400
Lowe's,X1G.PA,2018-11-20,224.24,224.35,223.94,224.24,10400
Marathon Petroleum,MPC,2018-11-20,49.18,50.36,48.42,49.42,7603000
Procter & Gamble,PG,2018-11-20,78.1,78.56,76.94,77.14,12074000
MetLife,MET,2018-11-20,34.1,34.13,33.27,33.75,9635800
UPS,UPS,2018-11-20,83.89,84.28,82.17,82.53,3485400
PepsiCo,PEP,2018-11-20,97.07,97.46,93.82,94.0,5087800
Intel,INTC,2018-11-20,40.79,41.41,40.53,40.78,29200800
Archer Daniels Midland,ADM,2018-11-20,37.27,37.57,36.8,36.85,3430300
FedEx,FDX,2018-11-20,196.6,197.88,194.22,195.38,1620300
Prudential Financial,PRU,2018-11-20,63.51,63.59,62.35,62.88,2451600
Sysco,SYY,2018-11-20,53.53,55.07,53.53,54.22,3210100
Disney,DIS,2018-11-20,109.46,110.49,107.53,107.87,11194600
Humana,HUM.ST,2018-11-20,55.63,55.72,54.76,55.34,44279
Pfizer,PFIZER.NS,2018-11-20,2471.48,2471.48,2423.59,2444.45,8245
HP,HP,2018-11-20,44.55,45.12,42.3,42.83,3138400
Lockheed Martin,LMT,2018-11-20,241.44,244.66,239.11,243.51,1281100
AIG,AIG,2018-11-20,35.64,35.99,35.34,35.8,9681100
Centene,CNC,2018-11-20,65.0,66.0,64.14,65.16,2853200
Cisco Systems,CSCO,2018-11-20,36.44,36.74,35.81,36.09,28430600
HCA Healthcare,HCA,2018-11-20,126.17,128.0,125.44,126.95,1653000
Energy Transfer Equity,ET,2018-11-20,7.93,7.95,7.58,7.7,19057000
Caterpillar,CAT,2018-11-20,106.31,106.41,104.06,104.95,7746200
Morgan Stanley,MS,2018-11-20,35.3,35.4,34.21,34.66,16035600
New York Life Insurance,601336.SS,2018-11-20,37.28,37.29,36.6,36.64,15939520
Goldman Sachs Group,GS,2018-11-20,165.91,166.58,161.87,162.71,5513800
American Airlines Group,AAL,2018-11-20,34.49,35.81,34.31,35.02,7059600
Best Buy,BBY,2018-11-20,46.92,50.41,46.2,48.87,11885200
Cigna,CI,2018-11-20,194.24,194.79,190.57,191.07,1800500
Charter Communications,CHTR,2018-11-20,319.99,322.13,303.65,305.01,2836200
Delta Air Lines,DAL,2018-11-20,52.3,53.12,52.0,52.12,5623600
Honeywell International,HON,2018-11-20,118.77,119.78,116.81,117.42,3796789
Merck,MRK,2018-11-20,58.48,58.75,57.43,57.53,14240014
Allstate,ALL,2018-11-20,74.8,75.04,73.85,74.7,1658000
Tyson Foods,TSN,2018-11-20,48.92,49.68,48.3,48.39,2232600
United Continental Holdings,UAL,2018-11-20,91.2,92.79,90.45,91.77,3232500
Oracle,ORCL,2018-11-20,43.86,44.22,43.22,43.56,19389600
Tech Data,TECH.OL,2018-11-20,33.4,35.0,31.2,32.0,18534
TIAA,TILIX,2018-11-20,16.27,16.27,16.27,16.27,0
TJX,TJX,2018-11-20,41.86,44.37,41.46,42.6,16289600
American Express,AXP,2018-11-20,97.9,98.22,96.0,96.57,3779000
Nike,NKE,2018-11-20,64.56,66.01,63.67,65.14,9053900
World Fuel Services,WFK.BE,2018-11-20,20.49,20.5,19.7,19.7,0
Exelon,EXC,2018-11-20,25.81,25.85,25.27,25.36,10198709
ConocoPhillips,COP,2018-11-20,51.49,51.49,49.66,50.26,7453900
3M,MMM,2018-11-20,131.15,131.51,128.96,129.17,3201931
Time Warner,T,2018-11-20,13.66,13.76,13.4,13.41,54806053
General Dynamics,GD,2018-11-20,149.86,150.67,148.69,149.34,1546800
USAA,UIPMX,2018-11-20,10.26,10.26,10.26,10.26,0
