company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2002-08-15,11.45,11.83,11.44,11.81,41868600
Exxon Mobil Corporation,XOM,2002-08-15,17.24,17.51,17.14,17.4,11510300
Ford Motor Company,F,2002-08-15,5.09,5.23,4.86,5.14,9998200
General Electric Company,GE,2002-08-15,85.99,87.37,84.05,87.04,6028039
"Citigroup, Inc.",C,2002-08-15,190.9,195.24,189.66,194.1,2095500
International Business Machines Corporation,IBM,2002-08-15,37.88,38.54,37.48,38.44,9693596
Philip Morris Companies Inc.,TABAK.PR,2002-08-15,1502.69,1502.69,1502.69,1502.69,0
Verizon Communications Inc.,VZ,2002-08-15,8.83,8.88,8.48,8.61,7359538
"American International Group,Inc.",AIG,2002-08-15,761.3,781.54,761.3,773.8,300820
"American Electric Power Company, Inc.",AEP,2002-08-15,12.67,12.84,12.42,12.56,970500
Duke Energy Corporation,DUK,2002-08-15,16.24,16.55,16.0,16.36,1674181
AT&T Corp.,ATT.L,2002-08-15,15.5,15.5,15.5,15.5,0
The Boeing Company,BA,2002-08-15,24.15,25.45,23.74,25.15,7617800
El Paso Corporation,EL.PA,2002-08-15,12.65,12.78,12.62,12.68,343527
Bank of America Corporation,BAC,2002-08-15,19.79,20.01,19.71,19.79,14115400
Fannie Mae,FNMA,2002-08-15,65.09,65.68,64.06,64.5,4689100
J.P. Morgan Chase & Co.,JPM,2002-08-15,12.99,13.22,12.46,12.82,13570400
The Kroger Company,KR,2002-08-15,6.84,7.09,6.84,7.09,5845200
"Cardinal Health, Inc.",CAH,2002-08-15,28.88,29.13,28.36,28.93,2646200
"Merck & Co., Inc.",MRK,2002-08-15,20.13,20.41,19.67,19.97,5719460
"Reliant Energy, Incorporated",RELIANCE.NS,2002-08-15,13.12,13.12,13.12,13.12,0
Morgan Stanley Dean Witter & Co.,MS,2002-08-15,22.39,22.75,21.54,22.4,7922200
McKesson Corporation,MCK,2002-08-15,28.93,29.3,28.51,28.87,986500
Target Corporation,TGT,2002-08-15,20.36,21.02,19.71,21.02,9264000
Freddie Mac,FMCC,2002-08-15,54.85,55.42,53.97,54.49,3383000
Costco Wholesale Corporation,COST,2002-08-15,23.32,24.54,23.29,24.37,6446500
Johnson & Johnson,JNJ,2002-08-15,29.6,29.85,29.27,29.58,8894600
Conoco Inc.,COP,2002-08-15,9.47,9.5,9.35,9.41,3544459
Pfizer Inc.,PFIZER.NS,2002-08-15,230.21,230.21,230.21,230.21,0
MetLife Inc.,MET,2002-08-15,13.36,13.57,13.3,13.33,2110706
"Goldman Sachs Group, Inc.",GS,2002-08-15,55.99,56.63,55.15,56.38,7417400
"United Parcel Service, Inc.",UPS,2002-08-15,32.35,32.66,32.29,32.61,3737000
"Motorola, Inc.",MSI,2002-08-15,31.1,32.35,30.71,31.88,2406332
The Allstate Corporation,ALL,2002-08-15,21.21,21.55,21.15,21.36,3065200
"ConAgra Foods, Incorporated",CAG,2002-08-15,8.89,8.92,8.62,8.73,2733709
"Prudential Financial, Inc.",PRU,2002-08-15,15.81,16.13,15.38,15.67,2793000
"PepsiCo, Inc.",PEP,2002-08-15,24.09,24.16,23.66,23.89,6911800
Wells Fargo & Co.,WFC,2002-08-15,13.56,13.65,13.41,13.52,10649200
Intel,INTC,2002-08-15,10.48,10.75,10.3,10.64,51558800
International Paper Company,IP,2002-08-15,15.87,15.98,15.51,15.77,4049277
Microsoft Corporation,MSFT,2002-08-15,15.26,15.5,14.89,15.2,98745600
The Walt Disney Company,DIS,2002-08-15,11.23,11.79,11.21,11.73,15124987
Lockheed Martin Corporation,LMT,2002-08-15,34.42,34.81,33.85,34.44,2864800
Honeywell International Inc.,HON,2002-08-15,16.27,16.92,15.98,16.89,4271847
"UnitedHealth Group, Incorporated",UNH,2002-08-15,17.83,17.86,17.19,17.23,10296400
"Alcoa, Inc.",AA,2002-08-15,44.74,45.53,44.2,45.42,1879734
American Express Company,AXP,2002-08-15,22.92,23.63,22.77,23.58,5162916
"Cisco Systems, Inc.",CSCO,2002-08-15,9.41,9.46,9.13,9.34,76148600
CVS Corporation,CVS,2002-08-15,9.68,10.04,9.66,9.78,3481600
Sysco Corporation,SYY,2002-08-15,15.53,15.82,15.52,15.62,2080000
Electronic Data Systems Corporation,EA,2002-08-15,28.92,30.19,28.76,30.17,9872800
"Caterpillar, Inc.",CAT,2002-08-15,12.54,12.66,12.34,12.44,4799200
Archer Daniels Midland Company,ADM,2002-08-15,6.97,7.04,6.82,6.85,1246100
"AutoNation, Inc.",AN,2002-08-15,12.1,12.81,12.1,12.47,946500
