company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2013-01-07,17.75,17.77,17.57,17.64,18604200
Exxon Mobil Corporation,XOM,2013-01-07,52.15,52.26,51.72,51.93,11799800
Chevron Corporation,CVX,2013-01-07,64.14,64.18,63.66,63.98,4861000
Phillips 66,PSX,2013-01-07,33.53,33.53,32.44,32.81,6884000
General Motors Company,GM,2013-01-07,22.15,22.31,21.89,22.16,8385300
General Electric Company,GE,2013-01-07,81.13,81.36,80.37,81.02,6832995
Valero Energy Corporation,VLO,2013-01-07,20.01,20.01,19.49,19.65,12946287
Ford Motor Company,F,2013-01-07,7.08,7.12,6.99,7.04,43482400
AT&T Inc.,ATT.L,2013-01-07,33.4,33.6,33.35,33.45,193150
Fannie Mae,FNMA,2013-01-07,0.28,0.3,0.28,0.3,23049800
CVS Caremark Corporation,CVS,2013-01-07,35.23,35.52,35.1,35.52,5178100
McKesson Corporation,MCK,2013-01-07,90.51,91.12,90.08,91.02,1532800
Verizon Communications Inc.,VZ,2013-01-07,22.95,23.27,22.83,23.18,20891300
UnitedHealth Group Incorporated,UNH,2013-01-07,42.4,42.76,42.13,42.57,7804500
J.P. Morgan Chase & Co.,JPM,2013-01-07,31.95,32.23,31.9,32.17,24456900
"Cardinal Health, Inc.",CAH,2013-01-07,30.18,30.25,29.86,30.17,2209000
International Business Machines Corporation,IBM,2013-01-07,112.15,112.37,111.53,112.0,2993966
Bank of America Corporation,BAC,2013-01-07,9.59,9.63,9.47,9.55,201403500
Costco Wholesale Corporation,COST,2013-01-07,79.71,80.21,79.56,79.93,1663900
The Kroger Company,KR,2013-01-07,10.33,10.36,10.09,10.11,7604600
Express Scripts Holding Company,ESH.BE,2013-01-07,10.03,10.03,10.03,10.03,0
Wells Fargo & Company,WFC,2013-01-07,24.23,24.27,23.92,24.13,28135100
Citigroup Inc.,C,2013-01-07,31.63,31.64,31.21,31.58,36305100
"Prudential Financial, Inc.",PRU,2013-01-07,33.17,33.27,32.78,32.96,1944300
The Boeing Company,BA,2013-01-07,64.98,65.1,63.13,63.8,7172600
Freddie Mac,FMCC,2013-01-07,0.29,0.31,0.28,0.31,2804800
Marathon Petroleum Corporation,MPC,2013-01-07,21.28,21.28,20.58,20.65,11086800
"The Home Depot, Inc.",THD,2013-01-07,58.9,58.9,58.63,58.82,200600
Microsoft Corporation,MSFT,2013-01-07,21.56,21.65,21.45,21.49,37110400
Target Corporation,TGT,2013-01-07,41.37,42.0,41.27,41.9,4896500
"American International Group, Inc.",AIG,2013-01-07,27.5,27.57,27.04,27.37,18383700
"MetLife, Inc.",MET,2013-01-07,21.22,21.22,20.83,21.0,9477085
Johnson & Johnson,JNJ,2013-01-07,50.03,50.05,49.81,49.96,7548800
Caterpillar Inc.,CAT,2013-01-07,68.1,68.89,67.98,68.56,5368800
"PepsiCo, Inc.",PEP,2013-01-07,47.71,47.82,47.46,47.66,5658400
ConocoPhillips,COP,2013-01-07,38.57,38.62,38.19,38.27,5489500
Comcast Corporation,CMCSA,2013-01-07,14.25,14.32,14.17,14.27,19034000
Pfizer Inc.,PFIZER.NS,2013-01-07,756.96,766.42,748.68,751.61,5530
The Dow Chemical Company,TDC,2013-01-07,62.55,64.46,62.26,63.85,1927400
"United Parcel Service, Inc.",UPS,2013-01-07,48.8,48.96,48.66,48.74,2955900
Intel Corporation,INTC,2013-01-07,15.22,15.34,15.15,15.2,36352100
"Lowe's Companies, Inc.",LOW,2013-01-07,27.74,27.89,27.3,27.56,12497600
"Merck & Co., Inc.",MRK,2013-01-07,26.88,26.98,26.76,26.94,12055773
Lockheed Martin Corporation,LMT,2013-01-07,64.91,65.55,64.89,65.46,1335700
"Cisco Systems, Inc.",CSCO,2013-01-07,13.77,13.79,13.62,13.71,30790700
"Best Buy Co., Inc.",BBY,2013-01-07,7.81,7.91,7.78,7.91,5150000
FedEx Corporation,FDX,2013-01-07,79.98,80.27,79.85,80.24,1148600
Enterprise Products Partners L.P.,EPD,2013-01-07,11.35,11.43,11.34,11.39,2471000
Sysco Corporation,SYY,2013-01-07,22.55,22.62,22.47,22.5,3840800
The Walt Disney Company,DIS,2013-01-07,46.28,46.28,45.3,45.58,9472100
"Johnson Controls, Inc.",JCI,2013-01-07,20.76,20.99,20.73,20.89,1705821
"The Goldman Sachs Group, Inc.",TGS,2013-01-07,1.32,1.42,1.3,1.36,47500
Abbott Laboratories,ABT,2013-01-07,25.78,26.03,25.64,26.03,13120000
Sears Holdings Corporation,SRSCQ,2013-01-07,6.04,6.07,6.04,6.07,27711
World Fuel Services Corporation,WFK.BE,2013-01-07,27.16,27.16,27.16,27.16,0
"Plains All American Pipeline, L.P.",PAA,2013-01-07,18.97,19.35,18.77,19.06,1489900
Honeywell International Inc.,HON,2013-01-07,45.35,45.86,45.31,45.55,4746051
"United Continental Holdings, Inc.",UAL,2013-01-07,25.72,26.11,25.33,25.67,5527400
Oracle Corporation,ORCL,2013-01-07,28.63,28.7,28.44,28.62,14008300
Liberty Mutual Holding Company Inc.,LBTYA,2013-01-07,14.14,14.32,14.12,14.18,4086553
"Delta Air Lines, Inc.",DAL,2013-01-07,11.35,11.56,11.14,11.22,23137100
Deere & Company,DE,2013-01-07,69.24,69.71,69.16,69.56,1859400
Sprint Nextel Corporation,SIX.AX,2013-01-07,0.98,0.98,0.98,0.98,0
"Mondelez International, Inc.",MDLZ,2013-01-07,20.27,20.36,20.21,20.3,7576200
New York Life Insurance Company,601336.SS,2013-01-07,21.85,22.29,21.36,22.07,6198221
American Express Company,AXP,2013-01-07,49.65,50.24,49.65,50.13,3859400
The Allstate Corporation,ALL,2013-01-07,32.01,32.03,31.56,31.76,2250600
"Tyson Foods, Inc.",TSN,2013-01-07,15.59,15.65,15.44,15.59,3549500
Morgan Stanley,MS,2013-01-07,14.57,14.65,14.32,14.41,21445100
General Dynamics Corporation,GD,2013-01-07,53.29,54.22,53.28,54.11,1941700
Philip Morris International Inc.,PM,2013-01-07,46.19,46.47,46.05,46.23,3980800
