company,ticker,date,open,high,low,close,volume
Wal-Mart Stores,WMT,2014-04-23,20.7,20.82,20.63,20.75,17418600
Exxon Mobil,XOM,2014-04-23,61.46,61.68,61.3,61.41,8686000
Chevron,CVX,2014-04-23,75.45,75.92,75.45,75.75,5596300
Phillips 66,PSX,2014-04-23,53.69,54.41,53.46,53.98,2077200
General Motors,GM,2014-04-23,25.85,26.09,25.71,25.92,16063900
Ford Motor,F,2014-04-23,8.72,8.85,8.72,8.8,19808700
General Electric,GE,2014-04-23,106.09,106.45,105.37,105.49,6169533
Valero Energy,VLO,2014-04-23,36.03,36.47,35.92,36.26,4387800
AT&T,ATT.L,2014-04-23,47.6,47.74,47.05,47.15,732270
CVS Caremark,CVS,2014-04-23,53.23,53.52,53.04,53.12,3499300
Fannie Mae,FNMA,2014-04-23,3.95,4.04,3.88,3.96,5877400
UnitedHealth Group,UNH,2014-04-23,63.17,63.39,62.59,62.77,4645700
McKesson,MCK,2014-04-23,157.2,157.61,156.21,156.64,1207200
Verizon Communications,VZ,2014-04-23,26.19,26.39,25.88,26.26,38239700
J.P. Morgan Chase & Co.,JPM,2014-04-23,40.89,41.12,40.71,41.07,11379000
Costco Wholesale,COST,2014-04-23,90.67,91.88,90.55,91.72,1991200
Express Scripts Holding,ESH.BE,2014-04-23,11.48,11.48,11.48,11.48,0
Bank of America,BAC,2014-04-23,12.92,12.99,12.86,12.97,52425600
Cardinal Health,CAH,2014-04-23,50.41,50.64,50.09,50.4,1214800
International Business Machines,IBM,2014-04-23,113.99,114.36,112.99,113.96,4954274
Kroger,KR,2014-04-23,18.07,18.28,18.04,18.19,6599000
Marathon Petroleum,MPC,2014-04-23,31.76,32.15,31.74,31.93,4273800
Citigroup,C,2014-04-23,35.73,36.1,35.66,36.03,13497900
Archer Daniels Midland,ADM,2014-04-23,31.87,32.07,31.87,31.91,2640200
Wells Fargo,WFC,2014-04-23,35.38,35.72,35.38,35.66,13309900
Boeing,BA,2014-04-23,112.31,113.02,111.16,112.28,7121600
Procter & Gamble,PG,2014-04-23,58.45,58.45,57.48,58.19,9577500
Freddie Mac,FMCC,2014-04-23,3.97,4.05,3.87,3.96,2001400
Home Depot,HD,2014-04-23,61.14,61.27,60.04,60.1,7497000
Microsoft,MSFT,2014-04-23,33.43,33.43,32.99,33.18,24602800
Target,TGT,2014-04-23,42.54,42.9,42.54,42.84,2969900
Johnson & Johnson,JNJ,2014-04-23,72.79,73.02,72.56,72.77,5876000
American International Group,AIG,2014-04-23,39.04,39.64,38.89,39.59,5886300
MetLife,MET,2014-04-23,31.29,31.53,31.27,31.35,4753016
PepsiCo,PEP,2014-04-23,60.6,60.91,60.45,60.7,4805300
Comcast,CMCSA,2014-04-23,19.62,19.79,19.53,19.71,33427600
ConocoPhillips,COP,2014-04-23,50.57,50.83,50.43,50.48,5285700
Caterpillar,CAT,2014-04-23,77.05,77.84,76.77,76.92,6427400
United Parcel Service,UPS,2014-04-23,65.42,65.99,65.29,65.59,3132800
Pfizer,PFIZER.NS,2014-04-23,1091.65,1103.43,1084.96,1100.19,22429
Lowe's Companies,LOW,2014-04-23,38.6,38.72,37.51,37.54,7862500
Intel Corporation,INTC,2014-04-23,20.12,20.25,20.06,20.08,25574300
"Energy Transfer Equity, L.P.",ET,2014-04-23,9.71,9.82,9.58,9.59,1784800
"Cisco Systems, Inc.",CSCO,2014-04-23,16.51,16.55,16.32,16.5,29972800
Enterprise Products Partners L.P.,EPD,2014-04-23,16.81,16.82,16.61,16.62,2567000
Lockheed Martin Corporation,LMT,2014-04-23,114.64,118.75,113.92,118.42,2862400
"Best Buy Co., Inc.",BBY,2014-04-23,16.34,16.5,16.18,16.18,2843300
The Walt Disney Company,DIS,2014-04-23,71.99,72.37,71.49,71.98,4148600
Sysco Corporation,SYY,2014-04-23,26.86,26.94,26.83,26.89,3203700
FedEx Corporation,FDX,2014-04-23,116.8,116.93,115.89,116.23,1793300
"Merck & Co., Inc.",MRK,2014-04-23,38.61,38.63,38.16,38.45,8107433
"Johnson Controls, Inc.",JCI,2014-04-23,30.6,30.86,30.47,30.52,2535430
"Plains GP Holdings, L.P.",PAGP,2014-04-23,33.33,33.91,32.89,33.89,275925
