company,ticker,date,open,high,low,close,volume
Walmart,WMT,2019-08-27,34.35,34.47,34.07,34.35,17201100
Exxon Mobil,XOM,2019-08-27,50.95,51.18,50.08,50.25,9490900
Apple,APLE,2019-08-27,11.72,11.75,11.6,11.6,928400
UnitedHealth Group,UNH,2019-08-27,209.74,210.36,201.49,201.78,4988100
McKesson,MCK,2019-08-27,140.77,141.47,132.21,132.63,2663900
CVS Health,CVS,2019-08-27,50.07,50.16,48.36,48.42,7700600
AT&T,ATT.L,2019-08-27,165.8,168.32,164.36,167.8,582570
Chevron,CVX,2019-08-27,88.1,88.68,87.17,87.77,4237100
Ford Motor,F,2019-08-27,6.53,6.54,6.42,6.43,23024400
General Motors,GM,2019-08-27,34.12,34.22,33.54,33.58,6221600
Costco Wholesale,COST,2019-08-27,255.78,267.11,255.18,266.14,5169000
Alphabet,GOOGL,2019-08-27,58.74,58.84,57.83,58.14,23460000
Cardinal Health,CAH,2019-08-27,36.33,36.7,35.05,35.13,4308600
JPMorgan Chase,JPM,2019-08-27,90.26,90.43,88.15,88.9,14331800
Verizon Communications,VZ,2019-08-27,40.41,40.52,40.18,40.18,16953900
Kroger,KR,2019-08-27,21.0,21.08,20.21,20.23,10237200
General Electric,GE,2019-08-27,39.18,39.28,38.31,38.41,13255982
Fannie Mae,FNMA,2019-08-27,2.79,2.83,2.63,2.69,4079300
Phillips 66,PSX,2019-08-27,75.13,75.53,73.1,73.23,2586000
Valero Energy,VLO,2019-08-27,57.49,57.75,55.39,55.64,3700300
Bank of America,BAC,2019-08-27,23.02,23.06,22.53,22.69,52517000
Microsoft,MSFT,2019-08-27,129.06,129.37,127.42,128.45,23102100
Home Depot,HD,2019-08-27,188.76,189.49,187.35,187.6,4311700
Boeing,BA,2019-08-27,355.22,357.09,349.49,350.59,3740300
Wells Fargo,WFC,2019-08-27,38.39,38.47,37.71,37.98,15038200
Citigroup,C,2019-08-27,50.3,50.37,48.83,49.22,17219300
Marathon Petroleum,MPC,2019-08-27,38.22,38.51,37.11,37.29,3927000
Comcast,CMCSA,2019-08-27,37.17,37.18,36.76,36.91,12508000
Dell Technologies,DELL,2019-08-27,21.81,21.92,21.03,21.19,3852085
DuPont de Nemours,DD,2019-08-27,24.0,24.35,23.71,23.78,10638129
Johnson & Johnson,JNJ,2019-08-27,109.64,111.76,108.98,109.43,20183800
IBM,IBM,2019-08-27,95.77,96.13,95.12,95.74,4945488
Target,TGT,2019-08-27,89.06,89.14,88.42,88.8,5319900
Freddie Mac,FMCC,2019-08-27,2.66,2.69,2.53,2.61,2065600
United Parcel Service,UPS,2019-08-27,89.58,89.84,88.64,89.16,2883900
Lowe's,X1G.PA,2019-08-27,255.51,256.52,255.42,256.52,409
Intel,INTC,2019-08-27,40.24,40.46,39.92,40.17,16925500
MetLife,MET,2019-08-27,36.54,36.64,35.46,35.52,7059400
Procter & Gamble,PG,2019-08-27,102.67,103.58,102.49,103.15,6996300
FedEx,FDX,2019-08-27,136.53,137.49,132.76,133.41,1809600
PepsiCo,PEP,2019-08-27,111.3,112.27,110.87,111.77,7187800
Archer Daniels Midland,ADM,2019-08-27,31.64,31.85,31.21,31.23,4437200
Prudential Financial,PRU,2019-08-27,58.43,58.65,56.8,57.2,2360100
Centene,CNC,2019-08-27,45.3,45.86,44.53,45.03,7486500
Walt Disney,DIS,2019-08-27,132.75,132.96,131.2,131.5,6013600
Sysco,SYY,2019-08-27,62.47,63.06,62.39,62.63,3325600
HP,HP,2019-08-27,27.45,27.67,26.59,26.91,1924000
Humana,HUM.ST,2019-08-27,47.25,48.9,47.25,47.88,25000
Caterpillar,CAT,2019-08-27,100.86,101.12,99.1,99.3,3160700
Energy Transfer,ET,2019-08-27,7.61,7.63,7.45,7.47,9650900
