company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2009-03-25,37.51,38.3,37.0,37.76,36739800
"Wal-Mart Stores, Inc.",WMT,2009-03-25,12.08,12.32,11.94,12.18,70334100
Chevron Corporation,CVX,2009-03-25,35.53,35.96,34.76,35.71,16723400
ConocoPhillips,COP,2009-03-25,16.8,17.13,16.36,16.82,20065417
General Electric Company,GE,2009-03-25,36.54,37.74,34.33,35.69,43723054
Ford Motor Company,F,2009-03-25,1.49,1.54,1.42,1.42,51384500
AT&T Inc.,ATT.L,2009-03-25,18.8,18.8,18.8,18.95,57570
Valero Energy Corporation,VLO,2009-03-25,9.84,10.17,9.64,9.93,13315840
Bank of America Corporation,BAC,2009-03-25,6.04,6.22,5.41,5.99,620457600
"Citigroup, Inc.",C,2009-03-25,22.85,23.45,19.81,21.89,64079800
International Business Machines Corporation,IBM,2009-03-25,53.41,54.17,52.12,53.13,12569782
McKesson Corporation,MCK,2009-03-25,32.16,32.56,31.43,32.29,2900600
J.P. Morgan Chase & Co.,JPM,2009-03-25,18.02,19.02,17.18,18.92,149452500
Verizon Communications Inc.,VZ,2009-03-25,12.13,12.14,11.61,11.9,31480804
"Cardinal Health, Inc.",CAH,2009-03-25,15.29,15.45,14.98,15.28,1863800
CVS Caremark Corporation,CVS,2009-03-25,19.36,20.16,19.21,19.81,10360600
UnitedHealth Group Incorporated,UNH,2009-03-25,16.7,16.99,16.16,16.61,14040500
The Kroger Company,KR,2009-03-25,7.75,7.94,7.66,7.93,16564400
Costco Wholesale Corporation,COST,2009-03-25,32.66,33.54,32.0,32.87,6118800
"The Home Depot, Inc.",THD,2009-03-25,14.86,14.87,14.5,14.56,63700
Target Corporation,TGT,2009-03-25,21.17,22.12,20.34,21.15,13303200
Johnson & Johnson,JNJ,2009-03-25,32.5,32.68,31.91,32.43,15822000
Morgan Stanley,MS,2009-03-25,18.1,18.8,16.77,18.21,74566200
The Boeing Company,BA,2009-03-25,27.3,28.63,27.25,28.08,12446200
Microsoft Corporation,MSFT,2009-03-25,13.22,13.46,12.88,13.15,73927100
The Dow Chemical Company,TDC,2009-03-25,16.9,17.0,16.02,16.36,1802000
"MetLife, Inc.",MET,2009-03-25,12.87,13.32,12.14,13.29,21377803
"The Goldman Sachs Group, Inc.",TGS,2009-03-25,0.81,0.85,0.8,0.83,11400
Wells Fargo & Company,WFC,2009-03-25,10.69,11.28,9.75,10.77,217755200
"United Parcel Service, Inc.",UPS,2009-03-25,27.17,28.02,26.73,27.38,9207600
Caterpillar Inc.,CAT,2009-03-25,19.58,20.13,17.99,18.78,20700600
Pfizer Inc.,PFIZER.NS,2009-03-25,326.16,345.84,323.45,333.16,8440
"Lowe's Companies, Inc.",LOW,2009-03-25,13.29,14.03,13.19,13.6,25688700
Time Warner Inc.,T,2009-03-25,5.93,5.96,5.74,5.87,51701273
Sears Holdings Corporation,SRSCQ,2009-03-25,6.18,6.18,6.18,6.18,0
"PepsiCo, Inc.",PEP,2009-03-25,31.93,32.28,31.6,32.09,8705500
Kraft Foods Inc.,1959.T,2009-03-25,437.23,442.64,437.23,442.64,123000
Lockheed Martin Corporation,LMT,2009-03-25,41.36,41.88,40.22,41.06,3556700
Best Buy Co. Inc.,BBY,2009-03-25,19.84,20.45,19.06,19.76,12370700
"Cisco Systems, Inc.",CSCO,2009-03-25,10.73,11.09,10.59,10.78,64202300
"Johnson Controls, Inc.",JCI,2009-03-25,6.43,6.56,6.21,6.38,22203798
FedEx Corporation,FDX,2009-03-25,37.16,37.16,34.81,35.82,4345900
The Walt Disney Company,DIS,2009-03-25,15.53,15.99,15.13,15.69,16019200
