company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1998-06-09,11.65,11.65,11.41,11.51,3698699
Exxon Corporation,XOM,1998-06-09,15.08,15.12,14.82,14.9,5419000
"Wal-Mart Stores, Inc.",WMT,1998-06-09,6.12,6.25,6.08,6.14,18476400
General Electric Company,GE,1998-06-09,71.11,72.06,70.95,71.74,1856300
International Business Machines Corporation,IBM,1998-06-09,29.22,29.35,28.92,29.28,3914341
AT&T Corp.,ATT.L,1998-06-09,11.65,11.65,11.65,11.65,0
The Boeing Company,BA,1998-06-09,28.98,29.34,28.98,29.1,3338300
Travelers Group Inc.,TRV,1998-06-09,22.35,22.53,22.35,22.5,216000
Chevron Corporation,CVX,1998-06-09,14.78,14.79,14.55,14.55,1763400
"American International Group,Inc.",AIG,1998-06-09,562.21,580.05,560.9,576.38,136842
"Motorola, Inc.",MSI,1998-06-09,43.42,43.78,43.11,43.26,2195831
"PepsiCo, Inc.",PEP,1998-06-09,20.87,21.29,20.84,21.29,1870600
Lockheed Martin Corporation,LMT,1998-06-09,27.96,27.98,27.69,27.76,426200
Fannie Mae,FNMA,1998-06-09,49.76,50.16,49.11,50.16,1671300
"Morgan Stanley, Dean Witter, Discover & Co.",MSD,1998-06-09,1.21,1.21,1.19,1.19,55200
The Kroger Company,KR,1998-06-09,7.71,7.96,7.67,7.96,1891200
Intel Corporation,INTC,1998-06-09,9.8,9.97,9.72,9.94,51892800
The Allstate Corporation,ALL,1998-06-09,25.01,25.04,24.7,24.84,2448200
"ConAgra, Inc.",CAG,1998-06-09,9.01,9.1,9.01,9.06,967476
"Merck & Co., Inc.",MRK,1998-06-09,22.34,22.79,22.26,22.59,7269347
Johnson & Johnson,JNJ,1998-06-09,17.84,18.13,17.74,18.09,4566200
The Walt Disney Company,DIS,1998-06-09,28.98,29.14,28.7,29.14,4120020
CIGNA Corporation,CI,1998-06-09,19.07,19.39,19.07,19.24,1173000
Loews Corporation,L,1998-06-09,12.48,12.63,12.41,12.41,1248000
American Express Company,AXP,1998-06-09,22.0,22.01,21.46,21.74,3300925
"Caterpillar, Inc.",CAT,1998-06-09,13.97,14.08,13.73,14.06,2439600
Xerox Corporation,XRX,1998-06-09,58.91,58.91,57.32,57.39,819796
J.P. Morgan & Co. Incorporated,JPM,1998-06-09,21.74,21.85,21.52,21.6,3669600
Duke Energy Corporation,DUK,1998-06-09,15.0,15.16,14.98,15.12,594161
"Federated Department Stores, Inc.",FHI,1998-06-09,3.92,4.04,3.89,3.98,215850
Electronic Data Systems Corporation,EA,1998-06-09,11.01,11.25,10.98,11.05,2468800
Sysco Corporation,SYY,1998-06-09,6.33,6.38,6.25,6.38,666200
Federal Home Loan Mortgage Corp.,FMCC,1998-06-09,38.6,39.31,38.29,39.0,733600
First Union Corporation,FHN,1998-06-09,13.82,13.93,13.66,13.71,565373
Archer Daniels Midland Company,ADM,1998-06-09,8.91,9.05,8.85,8.88,2422139
Ashland Inc.,ASH,1998-06-09,11.63,11.63,11.43,11.46,649281
