company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2009-04-20,35.53,35.74,35.08,35.13,31874800
"Wal-Mart Stores, Inc.",WMT,2009-04-20,11.81,11.89,11.59,11.61,60895200
Chevron Corporation,CVX,2009-04-20,33.45,33.51,32.66,32.72,11753300
ConocoPhillips,COP,2009-04-20,16.66,16.72,16.01,16.08,18406264
General Electric Company,GE,2009-04-20,40.83,41.24,38.28,38.62,29959536
Ford Motor Company,F,2009-04-20,2.01,2.01,1.86,1.9,57797600
AT&T Inc.,ATT.L,2009-04-20,20.15,20.15,20.15,20.15,0
Valero Energy Corporation,VLO,2009-04-20,11.31,11.34,10.54,10.69,13816564
Bank of America Corporation,BAC,2009-04-20,7.59,7.69,6.24,6.24,802467300
"Citigroup, Inc.",C,2009-04-20,25.3,25.45,20.78,21.81,83212170
International Business Machines Corporation,IBM,2009-04-20,54.4,54.89,53.81,54.48,13100836
McKesson Corporation,MCK,2009-04-20,31.41,32.11,31.23,31.36,2343500
J.P. Morgan Chase & Co.,JPM,2009-04-20,21.09,21.52,19.67,19.71,109372200
Verizon Communications Inc.,VZ,2009-04-20,12.67,12.77,12.32,12.38,14638299
"Cardinal Health, Inc.",CAH,2009-04-20,15.96,16.22,15.76,15.87,1825700
CVS Caremark Corporation,CVS,2009-04-20,20.34,20.47,19.64,19.8,11839000
UnitedHealth Group Incorporated,UNH,2009-04-20,18.47,19.53,18.47,19.01,9951200
The Kroger Company,KR,2009-04-20,7.48,7.65,7.48,7.6,13677800
Costco Wholesale Corporation,COST,2009-04-20,31.85,32.01,30.97,31.14,5403500
"The Home Depot, Inc.",THD,2009-04-20,15.66,15.67,15.29,15.29,17600
Target Corporation,TGT,2009-04-20,25.45,25.53,24.12,24.18,15067400
Johnson & Johnson,JNJ,2009-04-20,32.62,32.82,32.11,32.19,15308900
Morgan Stanley,MS,2009-04-20,16.99,17.71,16.52,16.53,45375900
The Boeing Company,BA,2009-04-20,28.53,28.68,27.55,27.64,7017000
Microsoft Corporation,MSFT,2009-04-20,13.89,13.93,13.65,13.68,62937200
The Dow Chemical Company,TDC,2009-04-20,16.3,16.41,16.04,16.2,1685000
"MetLife, Inc.",MET,2009-04-20,14.85,14.93,13.63,13.65,11527877
"The Goldman Sachs Group, Inc.",TGS,2009-04-20,1.01,1.04,0.94,0.96,17800
Wells Fargo & Company,WFC,2009-04-20,12.44,12.63,11.14,11.15,162271800
"United Parcel Service, Inc.",UPS,2009-04-20,30.67,30.67,30.01,30.28,5956900
Caterpillar Inc.,CAT,2009-04-20,20.8,20.8,19.85,20.05,14373800
Pfizer Inc.,PFIZER.NS,2009-04-20,432.81,439.65,431.56,438.87,41839
"Lowe's Companies, Inc.",LOW,2009-04-20,15.04,15.16,14.55,14.59,11385500
Time Warner Inc.,T,2009-04-20,5.87,5.94,5.75,5.78,36271377
Sears Holdings Corporation,SRSCQ,2009-04-20,6.59,6.6,6.44,6.44,32000
"PepsiCo, Inc.",PEP,2009-04-20,31.39,31.55,30.28,30.49,18459600
Kraft Foods Inc.,1959.T,2009-04-20,422.21,425.61,421.53,425.61,44000
Lockheed Martin Corporation,LMT,2009-04-20,45.63,45.97,44.98,45.41,2462100
Best Buy Co. Inc.,BBY,2009-04-20,23.1,23.11,22.56,22.88,6629200
"Cisco Systems, Inc.",CSCO,2009-04-20,11.52,11.57,11.19,11.26,55165100
"Johnson Controls, Inc.",JCI,2009-04-20,7.05,7.05,6.77,6.83,12717964
FedEx Corporation,FDX,2009-04-20,43.26,43.41,42.14,42.29,3631600
The Walt Disney Company,DIS,2009-04-20,16.94,16.95,16.29,16.44,14272900
Intel Corporation,INTC,2009-04-20,9.72,9.72,9.49,9.49,66489000
Sysco Corporation,SYY,2009-04-20,14.0,14.27,13.58,13.61,4752700
Honeywell International Inc.,HON,2009-04-20,19.15,19.35,18.38,18.4,6956594
Sprint Nextel Corporation,SIX.AX,2009-04-20,2.77,2.77,2.77,2.77,3673
Comcast Corporation,CMCSA,2009-04-20,4.94,4.99,4.82,4.87,40456400
Northrop Grumman Corporation,NOC,2009-04-20,30.07,30.54,29.62,29.94,2739458
American Express Company,AXP,2009-04-20,16.3,16.3,14.77,14.91,40434400
"Motorola, Inc.",MSI,2009-04-20,17.28,17.44,16.39,16.61,6576376
"Plains All American Pipeline, L.P.",PAA,2009-04-20,6.35,6.35,6.16,6.19,683800
Abbott Laboratories,ABT,2009-04-20,14.6,14.78,14.54,14.66,25768237
The Allstate Corporation,ALL,2009-04-20,15.58,15.75,14.53,14.55,8969500
General Dynamics Corporation,GD,2009-04-20,31.31,31.31,30.52,30.88,3543700
"Prudential Financial, Inc.",PRU,2009-04-20,14.21,14.47,12.5,12.53,10682900
Liberty Mutual Holding Company Inc.,LBTYA,2009-04-20,3.81,3.85,3.6,3.63,13257693
Deere & Company,DE,2009-04-20,28.19,28.19,26.55,26.64,5300800
"Tyson Foods, Inc.",TSN,2009-04-20,8.13,8.14,7.8,7.83,3683100
"Alcoa, Inc.",AA,2009-04-20,18.74,18.97,17.58,17.62,14666084
Murphy Oil Corporation,MUR,2009-04-20,22.73,22.77,21.55,21.59,2080579
Philip Morris International Inc.,PM,2009-04-20,16.97,17.32,16.88,16.99,8869300
Emerson Electric Co.,EMR,2009-04-20,20.45,20.59,19.81,19.92,5561400
3M Company,MMM,2009-04-20,27.02,27.08,26.13,26.3,5617732
International Paper Company,IP,2009-04-20,4.31,4.31,3.91,3.93,8865449
Occidental Petroleum Corporation,OXY,2009-04-20,35.2,35.36,33.58,33.8,7448270
"The Travelers Companies, Inc.",TTC,2009-04-20,4.98,4.98,4.73,4.74,2082800
