company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2012-10-03,53.79,53.88,53.51,53.82,10328100
"Wal-Mart Stores, Inc.",WMT,2012-10-03,18.99,19.17,18.92,19.03,24494100
Chevron Corporation,CVX,2012-10-03,68.0,68.05,67.08,67.13,7362500
ConocoPhillips,COP,2012-10-03,36.65,36.69,36.18,36.3,6840200
General Motors Company,GM,2012-10-03,17.72,18.39,17.68,18.22,14739000
General Electric Company,GE,2012-10-03,86.86,87.32,86.33,87.05,6871117
Fannie Mae,FNMA,2012-10-03,0.28,0.28,0.27,0.28,1368100
Ford Motor Company,F,2012-10-03,5.12,5.22,5.09,5.18,51023800
AT&T Inc.,ATT.L,2012-10-03,31.85,32.05,31.83,31.94,345700
Valero Energy Corporation,VLO,2012-10-03,18.16,18.19,17.8,17.97,8158614
Bank of America Corporation,BAC,2012-10-03,7.08,7.19,7.03,7.19,115670100
McKesson Corporation,MCK,2012-10-03,78.44,79.62,78.13,79.2,1484900
Verizon Communications Inc.,VZ,2012-10-03,23.59,23.8,23.51,23.74,11907200
J.P. Morgan Chase & Co.,JPM,2012-10-03,28.73,28.85,28.44,28.75,22419100
CVS Caremark Corporation,CVS,2012-10-03,34.44,34.65,34.18,34.56,5048200
International Business Machines Corporation,IBM,2012-10-03,121.21,121.99,120.84,121.54,3339146
Citigroup Inc.,C,2012-10-03,24.86,25.32,24.57,25.32,34206500
"Cardinal Health, Inc.",CAH,2012-10-03,28.1,28.24,27.88,28.14,2476000
UnitedHealth Group Incorporated,UNH,2012-10-03,46.38,46.52,46.1,46.28,4662900
The Kroger Company,KR,2012-10-03,9.22,9.29,9.18,9.26,10758000
Costco Wholesale Corporation,COST,2012-10-03,72.88,73.4,72.51,73.15,2787900
Freddie Mac,FMCC,2012-10-03,0.25,0.26,0.25,0.26,325000
Wells Fargo & Company,WFC,2012-10-03,24.12,24.59,24.07,24.44,29288800
Marathon Petroleum Corporation,MPC,2012-10-03,18.87,18.87,18.54,18.57,4393800
"American International Group,Inc.",AIG,2012-10-03,25.59,26.21,25.5,26.06,22158000
"MetLife, Inc.",MET,2012-10-03,19.68,19.77,19.46,19.68,8760352
"The Home Depot, Inc.",THD,2012-10-03,54.09,54.25,53.92,54.11,139100
Microsoft Corporation,MSFT,2012-10-03,23.76,23.95,23.7,23.85,46655900
Target Corporation,TGT,2012-10-03,42.96,43.15,42.81,42.88,4071500
The Boeing Company,BA,2012-10-03,58.22,58.3,57.77,58.18,3106400
Pfizer Inc.,PFIZER.NS,2012-10-03,799.38,808.43,792.29,794.7,17725
"PepsiCo, Inc.",PEP,2012-10-03,48.2,48.32,48.0,48.14,4276000
Johnson & Johnson,JNJ,2012-10-03,47.99,48.08,47.67,47.86,8557900
Caterpillar Inc.,CAT,2012-10-03,60.86,60.95,60.17,60.69,5584500
The Dow Chemical Company,TDC,2012-10-03,76.0,76.56,75.15,76.06,1006800
Comcast Corporation,CMCSA,2012-10-03,13.47,13.67,13.45,13.57,20782800
Kraft Foods Inc.,1959.T,2012-10-03,286.01,286.01,272.18,272.18,23000
Intel Corporation,INTC,2012-10-03,16.18,16.26,15.92,15.96,49772700
"United Parcel Service, Inc.",UPS,2012-10-03,45.76,46.51,45.61,46.47,5109300
"Best Buy Co., Inc.",BBY,2012-10-03,11.17,11.41,10.99,11.34,9235500
"Lowe's Companies, Inc.",LOW,2012-10-03,24.01,24.3,23.72,24.22,16087600
"Prudential Financial, Inc.",PRU,2012-10-03,31.23,31.25,30.86,31.13,2207600
"Merck & Co., Inc.",MRK,2012-10-03,28.82,29.06,28.68,29.0,8861678
Lockheed Martin Corporation,LMT,2012-10-03,64.01,64.26,63.7,63.88,1326800
"Sunoco, Inc.",SUN,2012-10-03,8.0,8.0,7.7,7.82,157900
Enterprise Products Partners L.P.,EPD,2012-10-03,11.55,11.56,11.4,11.55,2652400
"Cisco Systems, Inc.",CSCO,2012-10-03,12.71,12.81,12.66,12.69,33816700
Sears Holdings Corporation,SRSCQ,2012-10-03,6.06,6.06,6.06,6.06,0
The Walt Disney Company,DIS,2012-10-03,45.55,46.4,45.52,46.21,6626600
"Johnson Controls, Inc.",JCI,2012-10-03,20.19,20.23,19.86,19.98,8399798
Morgan Stanley,MS,2012-10-03,12.32,12.51,12.16,12.36,20785000
Sysco Corporation,SYY,2012-10-03,22.15,22.23,22.03,22.19,2926800
FedEx Corporation,FDX,2012-10-03,71.72,72.64,71.38,72.42,1726300
Abbott Laboratories,ABT,2012-10-03,25.57,26.02,25.49,25.96,19096290
"United Continental Holdings, Inc.",UAL,2012-10-03,20.18,21.3,20.1,21.14,7825500
Honeywell International Inc.,HON,2012-10-03,41.91,42.08,41.51,41.56,5245518
"The Goldman Sachs Group, Inc.",TGS,2012-10-03,1.04,1.06,1.02,1.06,25100
Oracle Corporation,ORCL,2012-10-03,26.25,26.45,26.15,26.26,19700800
"Delta Air Lines, Inc.",DAL,2012-10-03,8.53,8.87,8.43,8.78,17180400
Liberty Mutual Holding Company Inc.,LBTYA,2012-10-03,13.34,13.51,13.33,13.43,4574747
"Plains All American Pipeline, L.P.",PAA,2012-10-03,17.68,17.86,17.57,17.81,1031500
Sprint Nextel Corporation,SIX.AX,2012-10-03,0.77,0.77,0.77,0.77,0
General Dynamics Corporation,GD,2012-10-03,50.2,50.2,49.55,49.67,910600
The Allstate Corporation,ALL,2012-10-03,30.4,30.67,30.35,30.55,2974900
American Express Company,AXP,2012-10-03,47.7,48.04,47.45,47.9,4539900
"Tyson Foods, Inc.",TSN,2012-10-03,12.71,12.74,12.47,12.5,5409800
Deere & Company,DE,2012-10-03,64.17,64.24,63.44,63.96,3074600
Murphy Oil Corporation,MUR,2012-10-03,29.92,30.79,28.76,30.56,9053939
Philip Morris International Inc.,PM,2012-10-03,49.2,49.74,49.16,49.65,3823800
