company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2006-10-26,37.03,37.2,36.34,36.83,26369700
"Wal-Mart Stores, Inc.",WMT,2006-10-26,11.43,11.65,11.41,11.65,42690000
Chevron Corporation,CVX,2006-10-26,32.46,32.57,31.99,32.09,8884500
Ford Motor Company,F,2006-10-26,4.42,4.46,4.35,4.36,27478400
ConocoPhillips,COP,2006-10-26,25.12,25.14,24.52,24.7,12412822
General Electric Company,GE,2006-10-26,107.99,108.11,106.99,107.5,4170362
"Citigroup, Inc.",C,2006-10-26,337.96,338.49,335.97,337.69,1927800
"American International Group,Inc.",AIG,2006-10-26,819.54,830.53,815.99,828.09,462445
International Business Machines Corporation,IBM,2006-10-26,47.86,47.91,47.56,47.71,5219854
Bank of America Corporation,BAC,2006-10-26,36.49,36.62,36.29,36.62,9950800
Valero Energy Corporation,VLO,2006-10-26,28.1,28.2,27.18,27.23,15554820
McKesson Corporation,MCK,2006-10-26,44.03,44.08,43.27,43.28,1541400
J.P. Morgan Chase & Co.,JPM,2006-10-26,29.02,29.39,29.0,29.28,7644300
Verizon Communications Inc.,VZ,2006-10-26,13.04,13.24,13.03,13.2,18639137
"Cardinal Health, Inc.",CAH,2006-10-26,29.83,30.03,29.72,30.01,1030600
"Altria Group, Inc.",MO,2006-10-26,6.02,6.07,5.95,5.97,14114700
The Kroger Company,KR,2006-10-26,7.92,8.08,7.87,8.05,7979800
The Boeing Company,BA,2006-10-26,58.12,58.12,55.97,56.96,10621400
Costco Wholesale Corporation,COST,2006-10-26,36.1,36.85,35.93,36.61,3552800
Target Corporation,TGT,2006-10-26,35.87,36.75,35.85,36.61,4108700
Morgan Stanley,MS,2006-10-26,42.63,42.72,42.18,42.66,3270100
Pfizer Inc.,PFIZER.NS,2006-10-26,481.23,491.99,481.23,484.66,4331
Johnson & Johnson,JNJ,2006-10-26,39.44,39.5,39.04,39.46,8171600
"MetLife, Inc.",MET,2006-10-26,30.7,30.99,30.61,30.97,2225599
UnitedHealth Group Incorporated,UNH,2006-10-26,38.61,38.88,38.29,38.66,7951800
AT&T Inc.,ATT.L,2006-10-26,22.23,22.23,22.23,22.23,0
Time Warner Inc.,T,2006-10-26,6.75,6.81,6.71,6.76,31230247
"The Goldman Sachs Group, Inc.",TGS,2006-10-26,2.65,2.67,2.64,2.67,4300
"Lowe's Companies, Inc.",LOW,2006-10-26,21.47,21.99,21.38,21.93,10291400
"United Parcel Service, Inc.",UPS,2006-10-26,40.28,40.4,40.1,40.2,1577000
Wells Fargo & Company,WFC,2006-10-26,21.54,21.63,21.39,21.6,6275300
Microsoft Corporation,MSFT,2006-10-26,19.97,20.03,19.77,19.99,69964200
Intel Corporation,INTC,2006-10-26,12.94,12.99,12.86,12.95,44042700
Lockheed Martin Corporation,LMT,2006-10-26,49.49,49.55,47.37,48.7,5269800
CVS Corporation,CVS,2006-10-26,20.55,20.92,20.31,20.9,6279500
"Motorola, Inc.",MSI,2006-10-26,72.17,72.63,71.53,71.68,4421398
"Caterpillar, Inc.",CAT,2006-10-26,38.55,38.59,38.18,38.33,10545200
The Allstate Corporation,ALL,2006-10-26,38.82,38.95,38.63,38.91,1916700
"PepsiCo, Inc.",PEP,2006-10-26,36.55,36.85,36.52,36.76,4582500
"Lehman Brothers Holdings, Inc.",LEHNQ,2006-10-26,21.33,21.38,21.29,21.32,16700
The Walt Disney Company,DIS,2006-10-26,25.3,25.81,25.26,25.81,10390775
"Prudential Financial, Inc.",PRU,2006-10-26,39.68,39.86,39.45,39.74,1353300
"Plains All American Pipeline, L.P.",PAA,2006-10-26,6.32,6.32,6.22,6.25,268800
Northrop Grumman Corporation,NOC,2006-10-26,39.65,39.67,38.89,39.55,2596901
Sysco Corporation,SYY,2006-10-26,19.58,19.75,19.47,19.74,3027800
American Express Company,AXP,2006-10-26,42.54,43.37,42.53,43.25,5783800
FedEx Corporation,FDX,2006-10-26,94.12,94.57,93.25,94.36,1271100
Honeywell International Inc.,HON,2006-10-26,25.03,25.05,24.7,24.94,3673888
"Johnson Controls, Inc.",JCI,2006-10-26,30.69,30.8,30.5,30.55,3282560
Best Buy Co. Inc.,BBY,2006-10-26,31.33,31.47,30.91,31.43,4063700
The Hartford Financial Services Group Inc.,HFF.BE,2006-10-26,49.72,49.72,49.72,49.72,0
"Alcoa, Inc.",AA,2006-10-26,54.35,54.35,53.43,53.73,2412193
"Tyson Foods, Inc.",TSN,2006-10-26,10.35,10.35,10.17,10.29,2397300
International Paper Company,IP,2006-10-26,15.08,15.41,15.06,15.38,1832004
"Cisco Systems, Inc.",CSCO,2006-10-26,15.83,15.85,15.59,15.74,34273600
"Federated Department Stores, Inc.",FHI,2006-10-26,12.34,12.51,12.32,12.48,839800
Weyerhaeuser Company,WY,2006-10-26,12.27,12.34,12.12,12.33,1321400
Massachusetts Financial Group,MFG.AX,2006-10-26,0.88,0.9,0.86,0.86,90670
Abbott Laboratories,ABT,2006-10-26,15.03,15.03,14.79,14.91,9140684
Comcast Corporation,CMCSA,2006-10-26,9.23,9.27,9.01,9.15,76773600
"Merck & Co., Inc.",MRK,2006-10-26,22.62,22.74,22.48,22.67,9731518
Deere & Company,DE,2006-10-26,30.6,30.8,30.38,30.65,3444400
General Dynamics Corporation,GD,2006-10-26,47.27,47.28,46.08,47.01,2443200
