company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2001-12-19,17.28,17.71,17.21,17.64,13299900
"Wal-Mart Stores, Inc.",WMT,2001-12-19,11.99,12.17,11.92,12.12,24636300
Ford Motor Company,F,2001-12-19,6.5,6.57,6.43,6.48,8586000
General Electric Company,GE,2001-12-19,105.39,108.78,104.86,108.25,5697602
"Citigroup, Inc.",C,2001-12-19,259.31,267.91,259.31,267.33,1837270
International Business Machines Corporation,IBM,2001-12-19,60.91,62.31,60.47,61.91,8424379
AT&T Corp.,ATT.L,2001-12-19,33.85,33.85,33.85,33.85,0
Verizon Communications Inc.,VZ,2001-12-19,13.23,13.39,13.16,13.34,4841532
Philip Morris Companies Inc.,TABAK.PR,2001-12-19,832.31,897.04,832.31,897.04,2600
J.P. Morgan Chase & Co.,JPM,2001-12-19,18.66,19.54,18.49,19.06,10382500
Bank of America Corporation,BAC,2001-12-19,17.61,17.98,17.54,17.8,8569600
The Boeing Company,BA,2001-12-19,24.08,25.09,24.05,24.85,4767700
Duke Energy Corporation,DUK,2001-12-19,20.53,21.5,20.39,21.49,4247404
The Kroger Company,KR,2001-12-19,7.02,7.16,7.01,7.03,16628600
Chevron Corporation,CVX,2001-12-19,17.34,17.68,17.33,17.64,6399800
"American International Group,Inc.",AIG,2001-12-19,967.83,974.84,957.12,969.01,224400
Morgan Stanley Dean Witter & Co.,MS,2001-12-19,26.73,27.98,26.4,27.88,6516500
Fannie Mae,FNMA,2001-12-19,65.78,67.0,65.7,67.0,3347100
"Merck & Co., Inc.",MRK,2001-12-19,22.82,23.4,22.78,23.14,10680902
"Motorola, Inc.",MSI,2001-12-19,40.98,41.35,39.95,40.62,6718449
McKesson HBOC Inc.,MCK,2001-12-19,31.3,31.3,30.88,31.0,875100
Target Corporation,TGT,2001-12-19,21.83,22.63,21.74,22.61,3438100
Intel Corporation,INTC,2001-12-19,19.01,19.37,18.84,18.85,39961400
"Goldman Sachs Group, Inc.",GS,2001-12-19,63.95,66.65,63.63,66.6,4382000
Conoco,COP,2001-12-19,9.98,10.19,9.9,10.18,4121647
Costco Wholesale Corporation,COST,2001-12-19,28.97,29.2,28.39,28.93,3413800
MetLife Inc.,MET,2001-12-19,15.42,15.57,15.25,15.49,3741309
Freddie Mac,FMCC,2001-12-19,54.54,55.13,54.33,55.09,3045900
"Cardinal Health, Inc.",CAH,2001-12-19,28.89,29.19,28.85,28.85,1936100
"United Parcel Service of America, Inc.",UPS,2001-12-19,27.67,27.85,27.38,27.38,1397600
"Reliant Energy, Incorporated",RELIANCE.NS,2001-12-19,17.26,17.26,16.88,16.97,35696394
Johnson & Johnson,JNJ,2001-12-19,29.9,30.45,29.83,30.3,6978500
The Allstate Corporation,ALL,2001-12-19,18.19,18.27,18.05,18.05,1861700
International Paper Company,IP,2001-12-19,15.94,16.1,15.89,15.97,2367611
Wells Fargo & Co.,WFC,2001-12-19,11.2,11.29,11.14,11.22,10032600
The Walt Disney Company,DIS,2001-12-19,16.19,16.19,15.81,16.03,9295895
"ConAgra Foods, Incorporated",CAG,2001-12-19,7.92,8.11,7.86,8.05,2347824
Lockheed Martin Corporation,LMT,2001-12-19,24.41,24.66,24.4,24.51,2198100
Honeywell International Inc.,HON,2001-12-19,16.68,17.06,16.44,17.06,3207697
First Union Corporation,FHN,2001-12-19,18.06,18.18,17.84,17.96,322891
American Express Company,AXP,2001-12-19,20.62,21.86,20.58,21.65,6910316
Southern Company,SO,2001-12-19,8.14,8.44,8.05,8.4,3416000
"Alcoa, Inc.",AA,2001-12-19,60.37,64.4,60.28,62.27,5209363
Microsoft Corporation,MSFT,2001-12-19,20.96,21.35,20.91,21.22,56996200
Prudential Insurance Company of America,PRU,2001-12-19,14.35,14.51,14.24,14.49,3693200
"AutoNation, Inc.",AN,2001-12-19,12.28,12.48,11.75,11.75,1093500
El Paso Corporation,EL.PA,2001-12-19,10.69,10.82,10.59,10.79,1289851
"UnitedHealth Group, Incorporated",UNH,2001-12-19,13.97,13.99,13.47,13.56,14377200
Loews Corporation,L,2001-12-19,15.48,15.67,15.41,15.56,2307900
"PepsiCo, Inc.",PEP,2001-12-19,25.94,26.48,25.94,26.36,7204800
"Caterpillar, Inc.",CAT,2001-12-19,14.16,14.37,14.06,14.35,3861600
CVS Corporation,CVS,2001-12-19,9.33,9.49,9.28,9.45,7294200
