company,ticker,date,open,high,low,close,volume
Walmart,WMT,2015-03-12,22.02,22.38,22.01,22.32,15677400
Exxon Mobil,XOM,2015-03-12,53.07,53.25,52.84,52.94,10792900
Chevron,CVX,2015-03-12,65.63,65.82,64.43,64.5,5900600
General Motors,GM,2015-03-12,29.53,30.01,29.51,29.97,13986000
Phillips 66,PSX,2015-03-12,50.54,51.09,49.81,49.91,2960800
General Electric,GE,2015-03-12,104.51,105.09,104.1,105.05,6128301
Ford Motor,F,2015-03-12,8.91,9.1,8.9,9.07,31172200
CVS Health,CVS,2015-03-12,74.9,75.78,74.82,75.62,3731900
McKesson,MCK,2015-03-12,206.04,207.84,205.98,207.6,559600
AT&T,ATT.L,2015-03-12,59.15,59.42,58.72,59.5,189950
Valero Energy,VLO,2015-03-12,38.19,38.94,37.88,37.96,7140100
UnitedHealth Group,UNH,2015-03-12,95.95,97.42,95.81,97.27,3258600
Verizon,VZ,2015-03-12,27.45,27.92,27.37,27.9,15806000
Fannie Mae,FNMA,2015-03-12,2.71,2.75,2.7,2.73,2054600
Costco,COST,2015-03-12,123.85,124.9,123.03,124.74,1564000
HP,HP,2015-03-12,38.61,38.61,37.3,37.5,2042600
Kroger,KR,2015-03-12,30.4,30.98,30.4,30.93,12088200
JP Morgan Chase,JPM,2015-03-12,45.35,45.94,45.35,45.88,18159600
Express Scripts Holding,ESH.BE,2015-03-12,8.6,8.78,8.6,8.78,103
Bank of America Corp.,BAC,2015-03-12,12.84,12.97,12.72,12.87,126376300
IBM,IBM,2015-03-12,95.28,96.77,95.28,96.32,4777396
Marathon Petroleum,MPC,2015-03-12,35.12,35.58,34.26,34.33,4567200
Cardinal Health,CAH,2015-03-12,65.02,65.74,65.02,65.57,1197800
Boeing,BA,2015-03-12,133.13,134.57,133.13,133.8,2965100
Citigroup,C,2015-03-12,40.23,40.76,39.82,40.29,50191200
Wells Fargo,WFC,2015-03-12,40.29,41.12,40.05,41.08,26266900
Microsoft,MSFT,2015-03-12,35.48,35.76,35.08,35.21,59992500
Procter & Gamble,PG,2015-03-12,60.44,60.83,60.38,60.81,6951100
Home Depot,HD,2015-03-12,88.98,91.02,88.91,90.73,5742000
Archer Daniels Midland,ADM,2015-03-12,33.36,34.02,33.36,33.97,3547400
Target,TGT,2015-03-12,56.8,57.79,56.73,57.68,4190900
Johnson & Johnson,JNJ,2015-03-12,73.84,74.79,73.74,74.49,8318000
MetLife,MET,2015-03-12,31.72,32.19,31.63,32.18,5779310
Alphabet,GOOGL,2015-03-12,27.73,27.9,27.59,27.87,35602000
Freddie Mac,FMCC,2015-03-12,2.62,2.63,2.6,2.61,1069100
Comcast,CMCSA,2015-03-12,22.76,23.15,22.74,23.12,24032400
PepsiCo,PEP,2015-03-12,68.66,69.97,68.57,69.94,4455000
AIG,AIG,2015-03-12,42.54,43.06,42.47,43.02,5887200
UPS,UPS,2015-03-12,67.39,67.72,67.26,67.67,1951700
Lowe's,X1G.PA,2015-03-12,227.34,227.34,227.34,227.34,0
ConocoPhillips,COP,2015-03-12,43.62,43.85,43.43,43.46,5520900
Intel,INTC,2015-03-12,23.96,24.42,23.63,23.8,107402400
Energy Transfer Equity,ET,2015-03-12,12.78,12.86,12.61,12.7,1971400
Caterpillar,CAT,2015-03-12,61.06,61.22,60.7,61.0,3612500
Prudential Financial,PRU,2015-03-12,50.61,51.54,50.58,51.5,1875800
