company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1997-05-19,4.88,4.88,4.83,4.86,2756797
Exxon Corporation,XOM,1997-05-19,12.1,12.28,12.05,12.28,5248800
"Wal-Mart Stores, Inc.",WMT,1997-05-19,3.15,3.2,3.14,3.2,13834200
General Electric Company,GE,1997-05-19,50.26,50.88,50.05,50.78,2350453
International Business Machines Corporation,IBM,1997-05-19,20.69,20.75,20.33,20.56,10140761
AT&T Corp.,ATT.L,1997-05-19,10.5,10.5,10.5,10.5,0
Chevron Corporation,CVX,1997-05-19,12.39,12.52,12.32,12.47,2282400
"PepsiCo, Inc.",PEP,1997-05-19,16.86,17.43,16.86,17.26,3072300
"American International Group,Inc.",AIG,1997-05-19,363.21,369.14,363.21,364.95,117766
"Motorola, Inc.",MSI,1997-05-19,51.88,52.3,51.47,51.67,1224863
Lockheed Martin Corporation,LMT,1997-05-19,22.22,22.59,22.16,22.56,476400
The Kroger Company,KR,1997-05-19,4.6,4.62,4.53,4.53,5087600
Fannie Mae,FNMA,1997-05-19,32.99,33.18,32.6,32.99,1489800
"ConAgra, Inc.",CAG,1997-05-19,8.72,8.77,8.7,8.7,979941
The Allstate Corporation,ALL,1997-05-19,17.71,18.0,17.64,17.96,1017400
The Boeing Company,BA,1997-05-19,30.81,30.81,30.38,30.42,3760800
Johnson & Johnson,JNJ,1997-05-19,14.97,15.22,14.91,15.16,2315600
Travelers Group Inc.,TRV,1997-05-19,17.88,18.1,17.82,18.03,137000
Intel Corporation,INTC,1997-05-19,10.98,11.09,10.82,10.94,53624000
International Paper Company,IP,1997-05-19,16.7,16.74,16.52,16.7,700186
Loews Corporation,L,1997-05-19,12.49,12.73,12.48,12.66,997800
"Merck & Co., Inc.",MRK,1997-05-19,16.38,16.72,16.22,16.56,4121574
Xerox Corporation,XRX,1997-05-19,34.3,34.92,34.1,34.85,434528
CIGNA Corporation,CI,1997-05-19,15.17,15.42,15.15,15.36,1591200
The Walt Disney Company,DIS,1997-05-19,20.11,20.73,20.08,20.7,2887481
American Express Company,AXP,1997-05-19,13.58,13.88,13.53,13.78,3312236
"Caterpillar, Inc.",CAT,1997-05-19,12.07,12.07,11.81,12.01,2057200
J.P. Morgan & Co. Incorporated,JPM,1997-05-19,14.01,14.08,13.73,13.82,6237000
Digital Equipment Corporation,GEN,1997-05-19,0.75,0.76,0.74,0.76,7005600
Rockwell International Corporation,ROK,1997-05-19,9.66,9.68,9.61,9.63,207000
Minnesota Mining & Manufacturing Company,MMM,1997-05-19,17.57,17.57,17.45,17.49,1393579
McKesson Corporation,MCK,1997-05-19,29.49,29.84,29.49,29.84,322800
SYSCO Corporation,SYY,1997-05-19,4.22,4.28,4.2,4.25,1119200
Archer Daniels Midland Company,ADM,1997-05-19,8.14,8.14,8.04,8.09,1671163
Morgan Stanley Group,MS,1997-05-19,9.26,9.41,9.26,9.38,645400
Alcoa,AA,1997-05-19,30.11,30.57,30.01,30.26,816646
The Goodyear Tire & Rubber Company,TGT,1997-05-19,6.82,6.84,6.79,6.79,1256400
