company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1996-04-22,4.57,4.57,4.49,4.52,5823223
Exxon Corporation,XOM,1996-04-22,8.25,8.28,8.11,8.16,6876800
"Wal-Mart Stores, Inc.",WMT,1996-04-22,2.37,2.38,2.34,2.36,16628400
AT&T Corp.,ATT.L,1996-04-22,10.4,10.4,10.4,10.4,0
International Business Machines Corporation,IBM,1996-04-22,12.84,12.93,12.69,12.88,13864939
General Electric Company,GE,1996-04-22,32.42,32.62,32.27,32.42,2116710
State Farm Group,SFG.AX,1996-04-22,0.26,0.26,0.26,0.26,0
Chevron Corporation,CVX,1996-04-22,9.55,9.59,9.31,9.44,1771600
"PepsiCo, Inc.",PEP,1996-04-22,13.89,13.97,13.78,13.86,4067600
"Motorola, Inc.",MSI,1996-04-22,49.39,49.7,48.77,48.88,1536468
"American International Group,Inc.",AIG,1996-04-22,258.39,261.17,258.04,259.78,98613
"ConAgra, Inc.",CAG,1996-04-22,5.62,5.69,5.61,5.62,946531
The Kroger Company,KR,1996-04-22,3.66,3.69,3.55,3.56,5100800
Lockheed Martin Corporation,LMT,1996-04-22,18.13,18.43,18.13,18.34,1706200
The Allstate Corporation,ALL,1996-04-22,10.57,10.64,10.38,10.42,1448800
Federal National Mortgage Association,FNMA,1996-04-22,23.98,23.98,23.51,23.79,2455400
International Paper Company,IP,1996-04-22,13.83,13.87,13.7,13.79,1028916
The Boeing Company,BA,1996-04-22,25.11,25.5,25.11,25.34,1931800
Xerox Corporation,XRX,1996-04-22,23.8,23.91,23.73,23.89,877328
Cigna Corporation,CI,1996-04-22,9.06,9.16,8.98,9.08,3008700
Johnson & Johnson,JNJ,1996-04-22,11.1,11.17,10.77,10.94,4251200
Loews Corporation,L,1996-04-22,10.08,10.15,10.08,10.08,1002600
American Express Company,AXP,1996-04-22,9.28,9.5,9.25,9.33,3264595
"Merck & Co., Inc.",MRK,1996-04-22,10.89,11.0,10.78,10.85,5364712
Intel Corporation,INTC,1996-04-22,4.63,4.78,4.63,4.78,83480800
Minnesota Mining & Manufacturing Company,MMM,1996-04-22,11.65,11.67,11.47,11.6,1227574
"Caterpillar, Inc.",CAT,1996-04-22,7.81,7.89,7.81,7.86,2652800
J.P. Morgan & Co. Inc.,JPM,1996-04-22,9.89,9.92,9.67,9.71,5254500
Digital Equipment Corporation,GEN,1996-04-22,0.66,0.67,0.65,0.66,10301600
McKesson Corporation,MCK,1996-04-22,19.57,19.62,19.48,19.62,94800
The Goodyear Tire & Rubber Company,TGT,1996-04-22,4.3,4.32,4.28,4.29,7281600
"Texas Instruments, Inc.",TXN,1996-04-22,4.15,4.17,4.09,4.14,11041600
Rockwell International Corporation,ROK,1996-04-22,8.02,8.11,8.0,8.07,281600
Archer Daniels Midland Company,ADM,1996-04-22,7.46,7.51,7.36,7.36,686129
Alcoa,AA,1996-04-22,25.59,25.69,25.44,25.44,1106117
"ITT Hartford Group, Inc.",ITT,1996-04-22,2.94,2.94,2.92,2.93,3220748
SYSCO Corporation,SYY,1996-04-22,3.93,3.98,3.92,3.95,1164800
