company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2001-04-02,18.33,18.4,17.89,18.01,13300400
"Wal-Mart Stores, Inc.",WMT,2001-04-02,10.72,10.93,10.62,10.86,22313700
Ford Motor Company,F,2001-04-02,11.69,12.11,11.67,12.03,5252400
General Electric Company,GE,2001-04-02,109.37,112.34,107.68,110.1,5059722
"Citigroup, Inc.",C,2001-04-02,235.95,244.95,233.56,244.0,1566130
International Business Machines Corporation,IBM,2001-04-02,48.51,48.84,46.59,47.12,9191202
AT&T Corp.,ATT.L,2001-04-02,31.8,31.8,31.8,31.8,0
Verizon Communications Inc.,VZ,2001-04-02,13.4,13.5,12.96,13.11,5687836
Philip Morris Companies Inc.,TABAK.PR,2001-04-02,540.09,544.86,540.09,543.99,200
J.P. Morgan Chase & Co.,JPM,2001-04-02,21.76,22.2,21.35,21.81,8743100
Bank of America Corporation,BAC,2001-04-02,14.83,15.05,14.51,14.71,16126800
The Boeing Company,BA,2001-04-02,36.51,37.09,35.73,36.06,3182600
Duke Energy Corporation,DUK,2001-04-02,24.01,24.29,23.39,24.17,1737567
The Kroger Company,KR,2001-04-02,9.08,9.1,8.82,8.89,5459200
Chevron Corporation,CVX,2001-04-02,17.32,17.38,16.99,17.14,5444400
"American International Group,Inc.",AIG,2001-04-02,961.65,993.94,958.68,984.8,278500
Morgan Stanley Dean Witter & Co.,MS,2001-04-02,26.21,27.11,25.74,25.82,6381200
Fannie Mae,FNMA,2001-04-02,65.64,67.64,65.46,67.14,4354500
"Merck & Co., Inc.",MRK,2001-04-02,28.97,29.2,28.26,28.53,5306234
"Motorola, Inc.",MSI,2001-04-02,36.81,37.83,36.17,37.58,2456774
McKesson HBOC Inc.,MCK,2001-04-02,22.4,22.79,22.16,22.43,857800
Target Corporation,TGT,2001-04-02,22.0,22.26,21.43,21.58,4249100
Intel Corporation,INTC,2001-04-02,14.83,15.29,14.26,14.68,44925500
"Goldman Sachs Group, Inc.",GS,2001-04-02,59.79,61.26,59.01,59.13,2939800
Conoco,COP,2001-04-02,9.52,9.59,9.21,9.24,4936532
Costco Wholesale Corporation,COST,2001-04-02,25.93,25.93,24.05,24.18,8848900
MetLife Inc.,MET,2001-04-02,14.79,15.1,14.61,14.99,2532691
Freddie Mac,FMCC,2001-04-02,54.29,55.93,53.87,55.79,3552600
"Cardinal Health, Inc.",CAH,2001-04-02,29.19,29.57,28.54,28.73,1492500
"United Parcel Service of America, Inc.",UPS,2001-04-02,27.74,27.74,27.17,27.21,1040000
"Reliant Energy, Incorporated",RELIANCE.NS,2001-04-02,20.82,21.21,20.17,21.06,39069902
Johnson & Johnson,JNJ,2001-04-02,22.75,22.77,22.36,22.7,11472600
The Allstate Corporation,ALL,2001-04-02,23.12,23.98,22.99,23.16,4392900
International Paper Company,IP,2001-04-02,13.97,14.24,13.45,13.6,2538293
Wells Fargo & Co.,WFC,2001-04-02,12.53,12.7,12.43,12.58,10105000
The Walt Disney Company,DIS,2001-04-02,21.92,22.2,21.37,21.43,3988748
"ConAgra Foods, Incorporated",CAG,2001-04-02,5.9,5.92,5.79,5.82,1628609
Lockheed Martin Corporation,LMT,2001-04-02,18.96,19.36,18.72,19.12,2270200
Honeywell International Inc.,HON,2001-04-02,20.69,21.36,20.26,20.71,3458543
First Union Corporation,FHN,2001-04-02,15.0,15.53,15.0,15.24,451670
American Express Company,AXP,2001-04-02,23.58,25.17,23.58,24.67,13296813
Southern Company,SO,2001-04-02,7.03,7.12,6.95,7.03,4317728
"Alcoa, Inc.",AA,2001-04-02,62.52,63.3,60.52,61.41,1816687
Microsoft Corporation,MSFT,2001-04-02,16.74,17.39,16.68,17.05,75924000
"AutoNation, Inc.",AN,2001-04-02,8.9,9.1,8.7,8.85,1521300
El Paso Corporation,EL.PA,2001-04-02,10.27,10.37,10.18,10.31,553926
"UnitedHealth Group, Incorporated",UNH,2001-04-02,11.58,11.72,11.37,11.43,7739600
Loews Corporation,L,2001-04-02,16.83,17.07,16.7,16.96,3320700
"PepsiCo, Inc.",PEP,2001-04-02,23.11,23.77,23.11,23.3,3854700
"Caterpillar, Inc.",CAT,2001-04-02,11.98,12.33,11.82,11.99,4333600
CVS Corporation,CVS,2001-04-02,18.76,18.87,18.51,18.68,3623600
