company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2005-05-11,10.76,10.8,10.62,10.72,31038900
Exxon Mobil Corporation,XOM,2005-05-11,28.56,28.8,28.37,28.74,14496100
Ford Motor Company,F,2005-05-11,4.8,4.8,4.6,4.7,13919300
General Electric Company,GE,2005-05-11,103.99,104.89,103.32,104.83,3169723
ConocoPhillips,COP,2005-05-11,19.94,20.39,19.94,20.36,8434029
"Citigroup, Inc.",C,2005-05-11,293.33,296.11,292.2,294.91,1041960
"American International Group,Inc.",AIG,2005-05-11,641.55,642.76,632.64,640.83,319265
International Business Machines Corporation,IBM,2005-05-11,37.81,37.84,37.23,37.63,7233822
Verizon Communications Inc.,VZ,2005-05-11,10.91,10.94,10.85,10.9,5710297
McKesson Corporation,MCK,2005-05-11,32.9,33.1,32.44,32.99,1288400
"Cardinal Health, Inc.",CAH,2005-05-11,25.65,26.06,25.52,26.01,1422000
"Altria Group, Inc.",MO,2005-05-11,4.51,4.52,4.46,4.49,5568300
Bank of America Corporation,BAC,2005-05-11,28.77,28.99,28.61,28.94,7620400
J.P. Morgan Chase & Co.,JPM,2005-05-11,20.46,20.63,20.29,20.55,9091900
The Kroger Company,KR,2005-05-11,5.71,5.73,5.59,5.72,4993200
Valero Energy Corporation,VLO,2005-05-11,17.26,17.39,16.9,17.18,12282994
Pfizer Inc.,PFIZER.NS,2005-05-11,406.93,415.35,406.93,413.16,10923
Boeing,BA,2005-05-11,43.11,43.35,42.02,42.65,5590900
Target Corporation,TGT,2005-05-11,28.97,29.46,28.83,29.43,3441200
Costco Wholesale Corporation,COST,2005-05-11,29.2,29.32,28.29,29.06,3658400
Johnson & Johnson,JNJ,2005-05-11,37.63,37.79,37.31,37.7,4969700
Time Warner Inc.,T,2005-05-11,4.15,4.16,4.1,4.14,10261000
Morgan Stanley,MS,2005-05-11,26.44,26.83,25.99,26.68,7206100
"MetLife, Inc.",MET,2005-05-11,21.96,22.31,21.83,22.25,2014214
"UnitedHealth Group, Incorporated",UNH,2005-05-11,38.25,38.47,37.79,38.35,5226600
Microsoft Corporation,MSFT,2005-05-11,17.2,17.25,17.03,17.21,59463300
"United Parcel Service, Inc.",UPS,2005-05-11,38.01,38.32,37.83,38.26,5247100
Lockheed Martin Corporation,LMT,2005-05-11,35.55,36.3,35.38,36.03,3900000
"Motorola, Inc.",MSI,2005-05-11,47.49,47.7,46.53,47.43,2213408
Intel Corporation,INTC,2005-05-11,14.4,14.43,14.18,14.42,58065800
The Allstate Corporation,ALL,2005-05-11,34.32,34.4,34.0,34.27,2873700
Wells Fargo & Company,WFC,2005-05-11,16.98,17.14,16.93,17.09,5759800
The Walt Disney Company,DIS,2005-05-11,21.55,22.19,20.96,21.3,10819260
CVS Corporation,CVS,2005-05-11,17.61,17.81,17.31,17.73,3965800
AT&T Corp.,ATT.L,2005-05-11,19.35,19.35,19.35,19.35,0
"Caterpillar, Inc.",CAT,2005-05-11,26.92,27.32,26.71,27.25,4582400
Northrop Grumman Corporation,NOC,2005-05-11,32.1,32.21,31.9,32.07,1958384
"The Goldman Sachs Group, Inc.",TGS,2005-05-11,2.56,2.57,2.51,2.56,7200
Sysco Corporation,SYY,2005-05-11,20.08,20.28,20.0,20.24,1555400
"PepsiCo, Inc.",PEP,2005-05-11,31.58,31.9,31.54,31.9,4653500
American Express Company,AXP,2005-05-11,33.87,34.0,33.5,33.8,5430824
"Prudential Financial, Inc.",PRU,2005-05-11,29.57,30.12,29.5,30.06,1569800
International Paper Company,IP,2005-05-11,14.31,14.43,14.29,14.41,2776436
"Johnson Controls, Inc.",JCI,2005-05-11,29.9,30.15,29.52,29.7,4930757
"Tyson Foods, Inc.",TSN,2005-05-11,12.83,13.06,12.81,13.01,1267500
Honeywell International Inc.,HON,2005-05-11,20.62,20.79,20.31,20.66,4663029
Best Buy Co. Inc.,BBY,2005-05-11,19.75,19.84,19.48,19.68,3867300
FedEx Corporation,FDX,2005-05-11,71.76,72.08,70.64,71.23,2300000
"Alcoa, Inc.",AA,2005-05-11,54.4,54.7,53.45,53.86,1980233
"Merck & Co., Inc.",MRK,2005-05-11,15.5,15.53,15.28,15.33,6829606
Duke Energy,DUK,2005-05-11,18.87,18.91,18.71,18.79,3492514
The Hartford Financial Services Group Inc.,HFF.BE,2005-05-11,39.81,39.81,39.81,39.81,0
Weyerhaeuser Company,WY,2005-05-11,12.18,12.27,12.07,12.19,1588100
"Cisco Systems, Inc.",CSCO,2005-05-11,12.01,12.1,11.85,12.07,123160600
"Lehman Brothers Holdings, Inc.",LEHNQ,2005-05-11,19.28,19.37,19.28,19.31,10400
Electronic Data Systems,EA,2005-05-11,50.86,52.11,50.51,52.03,4290300
"Plains All American Pipeline, L.P.",PAA,2005-05-11,4.96,5.01,4.93,4.99,241200
Abbott Laboratories,ABT,2005-05-11,14.69,14.78,14.62,14.76,8387870
Halliburton Company,HAL,2005-05-11,15.42,15.61,15.35,15.58,6381600
