company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2002-02-04,12.83,12.9,12.63,12.68,19543800
Exxon Mobil Corporation,XOM,2002-02-04,17.99,18.04,17.6,17.64,10086100
Ford Motor Company,F,2002-02-04,6.46,6.53,6.34,6.39,8558200
General Electric Company,GE,2002-02-04,95.72,95.72,92.58,93.32,8292398
"Citigroup, Inc.",C,2002-02-04,246.77,246.83,235.99,237.65,2210840
International Business Machines Corporation,IBM,2002-02-04,53.97,53.97,52.96,53.37,6905587
Philip Morris Companies Inc.,TABAK.PR,2002-02-04,942.01,942.01,942.01,942.01,36
Verizon Communications Inc.,VZ,2002-02-04,13.01,13.03,12.63,12.65,5331679
"American International Group,Inc.",AIG,2002-02-04,860.22,870.81,837.04,840.13,296545
"American Electric Power Company, Inc.",AEP,2002-02-04,15.4,15.4,15.2,15.25,956800
Duke Energy Corporation,DUK,2002-02-04,19.53,19.67,19.33,19.44,1991166
AT&T Corp.,ATT.L,2002-02-04,30.45,30.45,30.45,30.45,0
The Boeing Company,BA,2002-02-04,27.52,27.69,27.03,27.22,4489400
El Paso Corporation,EL.PA,2002-02-04,11.64,12.0,11.6,11.93,1255015
Bank of America Corporation,BAC,2002-02-04,17.08,17.11,16.62,16.64,14934600
Fannie Mae,FNMA,2002-02-04,68.93,69.16,67.22,67.32,3740800
J.P. Morgan Chase & Co.,JPM,2002-02-04,16.29,16.38,15.47,15.48,12660000
The Kroger Company,KR,2002-02-04,7.16,7.25,7.13,7.19,7590000
"Cardinal Health, Inc.",CAH,2002-02-04,29.88,29.9,29.32,29.52,1294500
"Merck & Co., Inc.",MRK,2002-02-04,23.18,23.18,22.67,22.79,4371627
"Reliant Energy, Incorporated",RELIANCE.NS,2002-02-04,16.85,16.85,16.31,16.65,26850286
Morgan Stanley Dean Witter & Co.,MS,2002-02-04,26.44,26.44,25.18,25.3,6553800
McKesson Corporation,MCK,2002-02-04,31.54,31.67,31.01,31.04,1086600
Target Corporation,TGT,2002-02-04,25.89,26.33,25.42,25.65,2138200
Freddie Mac,FMCC,2002-02-04,57.21,57.38,55.56,55.79,3029200
Costco Wholesale Corporation,COST,2002-02-04,30.2,30.65,29.8,29.96,3599100
Johnson & Johnson,JNJ,2002-02-04,30.22,30.3,29.4,29.57,7657400
Conoco Inc.,COP,2002-02-04,10.39,10.39,10.17,10.2,2941822
MetLife Inc.,MET,2002-02-04,15.0,15.03,14.45,14.57,2031830
"Goldman Sachs Group, Inc.",GS,2002-02-04,59.48,59.69,57.57,58.28,4878400
"United Parcel Service, Inc.",UPS,2002-02-04,27.86,28.09,27.73,27.97,1038000
"Motorola, Inc.",MSI,2002-02-04,33.77,34.15,31.99,32.09,3380866
The Allstate Corporation,ALL,2002-02-04,18.41,18.43,18.13,18.22,2213700
"ConAgra Foods, Incorporated",CAG,2002-02-04,8.13,8.27,8.1,8.15,1128744
"Prudential Financial, Inc.",PRU,2002-02-04,14.71,14.89,14.66,14.84,3193400
"PepsiCo, Inc.",PEP,2002-02-04,26.64,26.95,26.48,26.85,3884000
Wells Fargo & Co.,WFC,2002-02-04,11.99,12.03,11.81,11.83,8374800
Intel,INTC,2002-02-04,19.75,19.75,19.19,19.38,38594200
International Paper Company,IP,2002-02-04,16.55,16.62,16.26,16.3,2305505
Microsoft Corporation,MSFT,2002-02-04,19.06,19.15,18.55,18.67,70308400
The Walt Disney Company,DIS,2002-02-04,17.39,17.39,16.77,16.79,7700355
Lockheed Martin Corporation,LMT,2002-02-04,28.2,29.01,28.15,28.58,4074800
Honeywell International Inc.,HON,2002-02-04,17.68,17.68,16.68,16.68,3994513
"UnitedHealth Group, Incorporated",UNH,2002-02-04,14.56,14.65,14.39,14.44,3544800
"Alcoa, Inc.",AA,2002-02-04,61.86,61.86,59.21,59.51,1810237
American Express Company,AXP,2002-02-04,21.88,21.89,20.88,20.96,5305724
"Cisco Systems, Inc.",CSCO,2002-02-04,12.36,12.49,11.71,11.91,57184800
CVS Corporation,CVS,2002-02-04,8.48,8.76,8.38,8.58,5558200
Sysco Corporation,SYY,2002-02-04,15.42,15.51,15.15,15.25,1895100
Electronic Data Systems Corporation,EA,2002-02-04,25.64,25.98,24.57,24.9,6957000
"Caterpillar, Inc.",CAT,2002-02-04,13.97,14.2,13.61,13.61,2927000
Archer Daniels Midland Company,ADM,2002-02-04,7.77,7.77,7.61,7.66,1145600
"AutoNation, Inc.",AN,2002-02-04,12.12,12.12,11.47,11.58,1014700
