company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2010-04-22,13.09,13.16,13.04,13.12,32763600
Exxon Mobil Corporation,XOM,2010-04-22,37.78,37.9,37.62,37.8,21654700
Chevron Corporation,CVX,2010-04-22,43.16,43.34,42.91,43.21,9421100
General Electric Company,GE,2010-04-22,66.09,66.44,65.04,66.23,15241639
Bank of America Corporation,BAC,2010-04-22,14.07,14.51,14.0,14.46,219472400
ConocoPhillips,COP,2010-04-22,25.04,25.16,24.7,25.15,12419644
AT&T Inc.,ATT.L,2010-04-22,29.68,29.68,29.68,29.5,10000
Ford Motor Company,F,2010-04-22,7.2,7.32,7.12,7.3,93331100
J.P. Morgan Chase & Co.,JPM,2010-04-22,29.96,30.1,29.37,29.84,63176900
"Citigroup, Inc.",C,2010-04-22,35.99,36.28,35.39,36.14,80864670
Verizon Communications Inc.,VZ,2010-04-22,12.39,12.49,12.31,12.46,26552929
McKesson Corporation,MCK,2010-04-22,57.98,59.27,57.86,59.13,3044700
"American International Group,Inc.",AIG,2010-04-22,25.74,27.48,25.4,27.33,29674800
"Cardinal Health, Inc.",CAH,2010-04-22,23.73,24.14,23.65,24.07,3653200
CVS Caremark Corporation,CVS,2010-04-22,25.31,25.44,25.11,25.27,7911300
Wells Fargo & Company,WFC,2010-04-22,21.61,22.29,21.52,22.19,49765400
International Business Machines Corporation,IBM,2010-04-22,71.1,71.5,70.62,71.37,6295351
UnitedHealth Group Incorporated,UNH,2010-04-22,23.78,23.99,23.49,23.94,14148700
The Kroger Company,KR,2010-04-22,8.7,8.82,8.6,8.79,15794000
Costco Wholesale Corporation,COST,2010-04-22,42.16,43.0,42.09,42.87,3929700
Valero Energy Corporation,VLO,2010-04-22,10.46,10.65,10.31,10.64,7964320
The Boeing Company,BA,2010-04-22,58.42,59.63,57.81,59.3,9088900
"The Home Depot, Inc.",THD,2010-04-22,30.27,30.35,29.91,30.22,389600
Target Corporation,TGT,2010-04-22,36.6,37.3,36.55,37.21,4998100
Johnson & Johnson,JNJ,2010-04-22,41.3,41.34,40.76,41.05,19583000
Microsoft Corporation,MSFT,2010-04-22,23.31,23.67,23.2,23.57,84847600
"The Goldman Sachs Group, Inc.",TGS,2010-04-22,1.72,1.79,1.72,1.76,20700
Pfizer Inc.,PFIZER.NS,2010-04-22,652.51,665.98,652.51,662.01,5373
"Lowe's Companies, Inc.",LOW,2010-04-22,20.01,20.83,19.89,20.7,16084500
"United Parcel Service, Inc.",UPS,2010-04-22,40.0,40.25,39.53,40.19,4666300
Lockheed Martin Corporation,LMT,2010-04-22,53.11,53.66,52.82,53.6,2704400
Best Buy Co. Inc.,BBY,2010-04-22,27.4,28.45,27.38,28.37,7652900
The Dow Chemical Company,TDC,2010-04-22,30.48,30.7,29.97,30.59,1668700
Sears Holdings Corporation,SRSCQ,2010-04-22,11.8,11.8,11.8,11.8,0
"PepsiCo, Inc.",PEP,2010-04-22,41.45,41.47,40.66,40.83,9689700
"MetLife, Inc.",MET,2010-04-22,25.29,25.82,25.08,25.79,5199909
Kraft Foods Inc.,1959.T,2010-04-22,386.88,386.88,376.54,385.5,75000
Freddie Mac,FMCC,2010-04-22,1.45,1.53,1.44,1.5,9660400
Sysco Corporation,SYY,2010-04-22,19.5,19.84,19.43,19.82,3782800
The Walt Disney Company,DIS,2010-04-22,31.1,31.59,30.95,31.51,10494600
"Cisco Systems, Inc.",CSCO,2010-04-22,17.62,17.8,17.38,17.77,44843600
Comcast Corporation,CMCSA,2010-04-22,6.57,6.74,6.51,6.71,30899400
FedEx Corporation,FDX,2010-04-22,75.81,76.59,74.89,76.4,3302100
Northrop Grumman Corporation,NOC,2010-04-22,44.73,45.46,44.62,45.41,2044715
Intel Corporation,INTC,2010-04-22,15.37,15.7,15.22,15.66,73666100
"Prudential Financial, Inc.",PRU,2010-04-22,34.89,35.23,34.45,35.13,2526400
Caterpillar Inc.,CAT,2010-04-22,45.33,45.99,44.85,45.9,8718700
Sprint Nextel Corporation,SIX.AX,2010-04-22,2.01,2.01,1.85,1.85,745
The Allstate Corporation,ALL,2010-04-22,24.4,24.81,24.23,24.8,4905900
General Dynamics Corporation,GD,2010-04-22,54.04,54.56,53.38,54.5,2048200
Morgan Stanley,MS,2010-04-22,22.07,22.75,21.89,22.6,22972300
Liberty Mutual Holding Company Inc.,LBTYA,2010-04-22,6.34,6.39,6.26,6.38,6305533
Honeywell International Inc.,HON,2010-04-22,29.59,30.32,29.31,30.31,7969996
Abbott Laboratories,ABT,2010-04-22,17.72,17.73,17.46,17.56,16797832
Fannie Mae,FNMA,2010-04-22,1.2,1.25,1.18,1.24,21927000
Time Warner Inc.,T,2010-04-22,6.49,6.54,6.42,6.53,43619048
"Johnson Controls, Inc.",JCI,2010-04-22,13.09,13.29,13.03,13.28,8431895
"Delta Air Lines, Inc.",DAL,2010-04-22,10.89,11.1,10.46,10.68,26749900
"Merck & Co., Inc.",MRK,2010-04-22,19.62,19.67,19.16,19.17,40059695
"Tyson Foods, Inc.",TSN,2010-04-22,15.02,15.22,14.9,15.2,3852000
American Express Company,AXP,2010-04-22,36.64,37.81,36.26,37.53,12864900
Massachusetts Financial Group,MFG.AX,2010-04-22,0.48,0.49,0.48,0.48,56476
Philip Morris International Inc.,PM,2010-04-22,24.31,24.77,24.17,24.73,10098900
The Hartford Financial Services Group Inc.,HFF.BE,2010-04-22,15.07,15.07,15.07,15.07,0
"The Travelers Companies, Inc.",TTC,2010-04-22,10.85,11.51,10.82,11.44,1330400
