company,ticker,date,open,high,low,close,volume
Walmart,WMT,2023-06-28,50.22,50.53,50.19,50.41,18889800
Amazon,AMZN,2023-06-28,128.94,131.48,128.44,129.04,52149500
Exxon Mobil,XOM,2023-06-28,95.63,97.02,94.61,96.63,13084100
Apple,APLE,2023-06-28,12.52,12.52,12.34,12.38,1025300
UnitedHealth Group,UNH,2023-06-28,462.85,463.01,455.19,455.64,3670100
CVS Health,CVS,2023-06-28,62.17,62.17,61.38,61.68,8893800
Alphabet,GOOGL,2023-06-28,116.29,119.57,116.05,119.36,27091400
McKesson,MCK,2023-06-28,410.13,411.79,407.49,410.75,427000
Chevron,CVX,2023-06-28,137.8,139.22,136.68,139.13,5773800
AmerisourceBergen,ABC.VI,2023-06-28,167.9,169.89,167.9,169.89,0
Costco Wholesale,COST,2023-06-28,509.65,513.99,509.29,513.33,1245200
Microsoft,MSFT,2023-06-28,328.38,331.64,327.55,329.55,20259500
Cardinal Health,CAH,2023-06-28,89.11,90.19,88.87,89.72,2262400
Cigna,CI,2023-06-28,264.82,265.19,262.33,263.92,803800
Marathon Petroleum,MPC,2023-06-28,108.05,109.43,107.1,109.19,2514800
Phillips 66,PSX,2023-06-28,84.9,86.13,84.09,85.57,2574100
Valero Energy,VLO,2023-06-28,106.67,107.37,105.43,107.25,2506100
Ford Motor,F,2023-06-28,12.2,12.53,12.18,12.53,58380800
Home Depot,HD,2023-06-28,295.17,296.06,289.56,289.98,4025600
General Motors,GM,2023-06-28,36.6,37.3,36.52,37.28,12882100
Elevance Health,ELV,2023-06-28,426.06,427.94,421.79,422.6,1369700
JPMorgan Chase,JPM,2023-06-28,131.22,131.27,130.09,130.68,7558600
Kroger,KR,2023-06-28,44.07,44.61,43.81,44.61,4209000
Centene,CNC,2023-06-28,66.41,66.58,65.71,66.1,2107500
Verizon Communications,VZ,2023-06-28,30.8,31.1,30.58,31.07,16756400
Fannie Mae,FNMA,2023-06-28,0.45,0.45,0.43,0.43,1201900
Comcast,CMCSA,2023-06-28,38.72,38.8,38.12,38.46,16198900
AT&T,ATT.L,2023-06-28,256.5,263.5,254.3,263.0,911419
Meta Platforms,META,2023-06-28,283.07,287.78,282.32,283.54,16722100
Bank of America,BAC,2023-06-28,26.63,26.65,26.3,26.46,37803800
Target,TGT,2023-06-28,121.13,121.75,120.38,120.92,4601900
Dell Technologies,DELL,2023-06-28,48.74,49.59,48.62,49.45,2946800
Archer Daniels Midland,ADM,2023-06-28,67.73,68.15,67.23,67.9,2473400
Citigroup,C,2023-06-28,42.45,42.47,41.95,42.32,13394900
UPS,UPS,2023-06-28,152.25,153.96,151.84,153.59,2746400
Pfizer,PFIZER.NS,2023-06-28,3648.65,3677.63,3625.02,3664.48,7275
Lowe's,X1G.PA,2023-06-28,214.19,214.19,214.19,214.6,0
Johnson & Johnson,JNJ,2023-06-28,152.14,152.14,150.93,151.91,6780400
FedEx,FDX,2023-06-28,234.41,238.04,233.55,236.74,2980800
Humana,HUM.ST,2023-06-28,21.97,22.5,21.38,22.4,423131
Energy Transfer,ET,2023-06-28,10.33,10.42,10.27,10.41,7262900
Freddie Mac,FMCC,2023-06-28,0.44,0.45,0.43,0.43,924000
PepsiCo,PEP,2023-06-28,172.69,173.15,170.03,170.33,5193900
Wells Fargo,WFC,2023-06-28,38.37,38.39,37.87,38.09,13959600
Walt Disney,DIS,2023-06-28,87.92,87.93,87.08,87.37,12118300
ConocoPhillips,COP,2023-06-28,93.44,95.2,92.64,95.01,5463000
Tesla,TSLA,2023-06-28,249.7,259.88,248.89,256.24,159770800
Procter & Gamble,PG,2023-06-28,140.18,141.09,138.89,140.8,6733300
General Electric,GE,2023-06-28,82.93,84.57,82.68,84.31,6009012
Albertsons,ACI,2023-06-28,20.38,20.45,20.21,20.36,1471200
MetLife,MET,2023-06-28,50.68,50.89,49.96,50.85,5112000
Goldman Sachs Group,GS,2023-06-28,294.84,297.85,293.87,296.67,2423500
Sysco,SYY,2023-06-28,68.34,68.43,67.5,68.05,1905900
Boeing,BA,2023-06-28,211.21,212.19,209.45,210.72,4276100
StoneX Group,SNEX,2023-06-28,37.2,37.36,36.37,36.48,97875
Lockheed Martin,LMT,2023-06-28,426.7,426.87,420.94,423.01,848900
Morgan Stanley,MS,2023-06-28,77.67,77.69,76.84,77.17,4781600
Intel,INTC,2023-06-28,32.94,33.13,32.37,32.9,33906900
HP,HP,2023-06-28,30.49,30.81,30.03,30.64,855800
TD Synnex,SNX,2023-06-28,89.14,89.14,87.26,87.74,630400
IBM,IBM,2023-06-28,121.45,121.55,120.39,121.18,2753800
HCA Healthcare,HCA,2023-06-28,291.99,294.33,290.45,294.08,1226200
Prudential Financial,PRU,2023-06-28,76.49,76.56,75.72,76.41,1463300
Caterpillar,CAT,2023-06-28,229.68,232.33,228.31,232.16,2200100
Merck,MRK,2023-06-28,105.85,105.96,103.98,104.91,8173800
World Fuel Services,WFK.BE,2023-06-28,17.91,18.1,17.72,18.1,0
New York Life Insurance,601336.SS,2023-06-28,32.73,32.96,32.38,32.84,6033834
Enterprise Products Partners,EPD,2023-06-28,21.8,21.94,21.73,21.93,3366400
AbbVie,ABBV,2023-06-28,121.04,121.56,119.54,120.95,6911900
Plains GP Holdings,PAGP,2023-06-28,12.01,12.1,11.92,12.09,1309000
Dow,DOW,2023-06-28,45.82,46.17,45.21,46.16,3364600
AIG,AIG,2023-06-28,53.58,53.85,53.05,53.79,3858300
American Express,AXP,2023-06-28,162.29,164.83,162.24,164.74,2289000
Charter Communications,CHTR,2023-06-28,354.0,360.93,352.47,359.39,1560000
Tyson Foods,TSN,2023-06-28,45.95,46.15,45.46,46.06,3897900
Deere,DE,2023-06-28,395.86,398.46,390.78,391.12,1676100
Cisco Systems,CSCO,2023-06-28,47.24,47.46,46.92,47.32,11387600
Allstate,ALL,2023-06-28,103.07,103.56,102.12,103.51,2185100
Delta Air Lines,DAL,2023-06-28,45.01,45.64,44.8,45.44,17184100
Liberty Mutual Insurance Group,LFG.AX,2023-06-28,2.96,3.05,2.92,3.05,48233
TJX,TJX,2023-06-28,80.05,80.59,79.58,79.93,3972600
Progressive,PGR,2023-06-28,128.42,128.63,127.0,128.05,1544400
American Airlines Group,AAL,2023-06-28,17.35,17.58,17.28,17.55,26466300
CHS,CHS.V,2023-06-28,0.03,0.04,0.03,0.03,340368
Performance Food Group,PFGC,2023-06-28,59.17,59.85,58.75,59.65,1335600
PBF Energy,PBF,2023-06-28,37.76,38.84,37.37,38.58,2321600
Nike,NKE,2023-06-28,108.83,109.23,107.66,108.54,6766000
Best Buy,BBY,2023-06-28,74.03,74.18,73.49,73.94,2121700
United Airlines Holdings,UAL,2023-06-28,56.22,56.97,55.81,56.3,7064400
Thermo Fisher Scientific,TMO,2023-06-28,507.91,507.92,503.19,506.66,1395200
Qualcomm,QCOM,2023-06-28,111.32,112.34,110.9,111.81,6384800
Abbott Laboratories,ABT,2023-06-28,102.81,103.0,102.24,102.48,3900000
