company,ticker,date,open,high,low,close,volume
Walmart,WMT,2015-09-08,18.01,18.36,17.99,18.33,53120400
Exxon Mobil,XOM,2015-09-08,47.16,47.16,46.68,47.02,13626900
Chevron,CVX,2015-09-08,49.93,49.95,49.1,49.49,9316500
Apple,APLE,2015-09-08,10.39,10.96,10.39,10.95,3744200
General Motors,GM,2015-09-08,23.25,23.59,23.25,23.55,19298900
Phillips 66,PSX,2015-09-08,53.36,54.56,52.54,54.49,6212500
General Electric,GE,2015-09-08,102.23,104.19,101.23,104.11,9642859
Ford Motor,F,2015-09-08,7.88,7.88,7.74,7.82,30030100
CVS Health,CVS,2015-09-08,75.39,75.56,74.43,75.52,4641800
McKesson,MCK,2015-09-08,181.54,181.97,179.0,180.65,1655100
AT&T,ATT.L,2015-09-08,57.9,57.9,57.1,57.85,188720
Valero Energy,VLO,2015-09-08,39.66,40.72,39.5,40.48,7428200
UnitedHealth Group,UNH,2015-09-08,97.05,98.81,96.65,98.71,3990600
Verizon,VZ,2015-09-08,26.7,26.89,26.49,26.88,14056500
Fannie Mae,FNMA,2015-09-08,2.31,2.34,2.26,2.29,1690500
Costco,COST,2015-09-08,117.95,118.74,116.76,118.7,1638000
HP,HP,2015-09-08,31.73,32.35,31.05,32.03,2911100
Kroger,KR,2015-09-08,28.25,28.59,28.1,28.57,8393400
JP Morgan Chase,JPM,2015-09-08,47.55,47.88,47.22,47.85,13385100
Express Scripts Holding,ESH.BE,2015-09-08,6.82,6.82,6.82,6.82,0
Bank of America Corp.,BAC,2015-09-08,12.85,13.01,12.8,13.01,73960200
IBM,IBM,2015-09-08,90.35,91.27,90.23,91.2,4114232
Marathon Petroleum,MPC,2015-09-08,33.81,34.68,33.79,34.61,4154200
Cardinal Health,CAH,2015-09-08,61.17,61.51,60.57,61.46,2014200
Boeing,BA,2015-09-08,117.9,119.43,117.65,119.28,3505800
Citigroup,C,2015-09-08,38.36,38.72,38.08,38.55,17160200
Wells Fargo,WFC,2015-09-08,39.43,39.68,38.93,39.64,19685400
Microsoft,MSFT,2015-09-08,37.66,38.27,37.57,38.17,32469800
Procter & Gamble,PG,2015-09-08,52.93,53.03,52.36,52.68,9182300
Home Depot,HD,2015-09-08,91.36,92.11,90.6,91.94,5775800
Archer Daniels Midland,ADM,2015-09-08,32.2,32.22,31.8,32.19,3062100
Target,TGT,2015-09-08,57.29,57.84,56.76,57.8,4929100
Johnson & Johnson,JNJ,2015-09-08,70.5,71.17,70.06,71.14,11394100
MetLife,MET,2015-09-08,30.77,30.97,30.49,30.89,7428650
Alphabet,GOOGL,2015-09-08,31.83,32.03,31.43,31.97,39092000
Freddie Mac,FMCC,2015-09-08,2.21,2.24,2.17,2.19,1041500
Comcast,CMCSA,2015-09-08,22.29,22.46,22.19,22.44,22004400
PepsiCo,PEP,2015-09-08,68.19,68.54,67.93,68.52,3638200
AIG,AIG,2015-09-08,45.71,45.98,45.28,45.93,7092400
UPS,UPS,2015-09-08,66.7,67.49,66.36,67.46,2857800
Lowe's,X1G.PA,2015-09-08,217.32,217.32,217.32,217.32,0
ConocoPhillips,COP,2015-09-08,35.04,35.34,34.23,35.18,13561500
Intel,INTC,2015-09-08,22.74,23.15,22.72,23.15,27805000
Energy Transfer Equity,ET,2015-09-08,11.37,11.56,11.26,11.36,3738300
Caterpillar,CAT,2015-09-08,57.73,57.76,56.94,57.51,5647800
Prudential Financial,PRU,2015-09-08,49.96,50.71,49.64,50.66,3124800
Pfizer,PFIZER.NS,2015-09-08,1891.48,1891.52,1836.47,1876.67,21444
Walt Disney,DIS,2015-09-08,94.93,96.03,94.53,95.9,8571500
Enterprise Products Partners,EPD,2015-09-08,13.28,13.36,13.16,13.27,2483800
Cisco Systems,CSCO,2015-09-08,18.93,19.19,18.88,19.17,20932900
Sysco,SYY,2015-09-08,30.83,30.83,30.52,30.75,6046400
Lockheed Martin,LMT,2015-09-08,156.35,158.73,156.22,158.52,1320700
FedEx,FDX,2015-09-08,129.79,131.96,129.32,131.75,1708000
Johnson Controls,JCI,2015-09-08,26.5,26.81,26.37,26.8,1793872
Plains GP Holdings,PAGP,2015-09-08,24.68,24.72,24.03,24.43,564938
World Fuel Services,WFK.BE,2015-09-08,28.39,28.74,28.3,28.58,0
American Airlines Group,AAL,2015-09-08,39.36,39.65,38.8,38.91,10814800
Merck,MRK,2015-09-08,36.81,36.82,36.25,36.59,15679233
Best Buy,BBY,2015-09-08,25.87,26.23,25.76,26.2,5388100
Delta Air Lines,DAL,2015-09-08,40.76,41.14,40.53,41.08,8177800
Honeywell International,HON,2015-09-08,71.71,72.44,71.41,72.44,4134404
Goldman Sachs Group,GS,2015-09-08,150.11,152.07,149.9,151.72,3060100
United Continental Holdings,UAL,2015-09-08,57.74,58.01,56.91,57.51,7115100
