company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1998-03-25,8.73,8.82,8.69,8.71,8747987
Exxon Corporation,XOM,1998-03-25,14.56,14.66,14.29,14.36,5816800
"Wal-Mart Stores, Inc.",WMT,1998-03-25,5.34,5.36,5.16,5.25,20487600
General Electric Company,GE,1998-03-25,70.37,70.58,68.57,69.36,2616435
International Business Machines Corporation,IBM,1998-03-25,25.73,26.14,25.7,25.98,14110958
AT&T Corp.,ATT.L,1998-03-25,12.05,12.05,12.05,12.05,0
The Boeing Company,BA,1998-03-25,33.04,33.39,32.84,33.35,4618300
Travelers Group Inc.,TRV,1998-03-25,22.57,22.63,22.29,22.46,756400
Chevron Corporation,CVX,1998-03-25,15.48,15.58,15.0,15.14,3354800
"American International Group,Inc.",AIG,1998-03-25,535.65,544.04,524.38,530.93,137559
"Motorola, Inc.",MSI,1998-03-25,47.18,47.7,46.6,47.18,3530146
"PepsiCo, Inc.",PEP,1998-03-25,21.63,21.73,21.25,21.67,2731800
Lockheed Martin Corporation,LMT,1998-03-25,28.58,29.02,28.58,28.84,2380200
Fannie Mae,FNMA,1998-03-25,51.98,52.03,50.19,50.39,2924400
"Morgan Stanley, Dean Witter, Discover & Co.",MSD,1998-03-25,1.23,1.23,1.21,1.22,201200
The Kroger Company,KR,1998-03-25,7.89,7.92,7.68,7.77,3100400
Intel Corporation,INTC,1998-03-25,10.74,10.82,10.66,10.77,66587600
The Allstate Corporation,ALL,1998-03-25,24.63,24.89,24.35,24.64,2100200
"ConAgra, Inc.",CAG,1998-03-25,9.52,9.52,9.09,9.31,1209828
"Merck & Co., Inc.",MRK,1998-03-25,24.12,24.13,23.26,23.79,5052618
Johnson & Johnson,JNJ,1998-03-25,18.51,18.54,17.77,18.31,5337800
The Walt Disney Company,DIS,1998-03-25,26.71,26.82,26.44,26.69,3649569
CIGNA Corporation,CI,1998-03-25,18.51,18.78,18.51,18.62,1838700
Loews Corporation,L,1998-03-25,14.45,14.45,14.13,14.14,1860000
American Express Company,AXP,1998-03-25,19.52,19.53,19.04,19.27,5310751
"Caterpillar, Inc.",CAT,1998-03-25,14.06,14.09,13.71,13.78,2642800
Xerox Corporation,XRX,1998-03-25,54.48,56.39,54.48,55.94,1460164
J.P. Morgan & Co. Incorporated,JPM,1998-03-25,20.66,20.72,19.85,20.19,5895000
Duke Energy Corporation,DUK,1998-03-25,15.18,15.25,15.03,15.04,743418
Electronic Data Systems Corporation,EA,1998-03-25,11.56,11.62,11.25,11.37,2678000
Sysco Corporation,SYY,1998-03-25,6.61,6.65,6.53,6.54,990000
Federal Home Loan Mortgage Corp.,FMCC,1998-03-25,40.48,40.48,38.65,38.85,1734800
First Union Corporation,FHN,1998-03-25,14.66,14.82,14.32,14.55,790580
Archer Daniels Midland Company,ADM,1998-03-25,9.86,9.92,9.56,9.72,1216479
Ashland Inc.,ASH,1998-03-25,12.72,12.95,12.72,12.88,894634
