company,ticker,date,open,high,low,close,volume
Walmart,WMT,2015-10-09,18.48,18.5,18.36,18.41,20262000
Exxon Mobil,XOM,2015-10-09,51.21,51.29,50.3,50.7,17384700
Chevron,CVX,2015-10-09,58.09,58.22,57.11,57.69,10011100
Apple,APLE,2015-10-09,10.99,11.02,10.86,10.98,690600
General Motors,GM,2015-10-09,26.6,26.83,26.16,26.29,14169100
Phillips 66,PSX,2015-10-09,57.72,57.84,56.29,56.98,3104300
General Electric,GE,2015-10-09,117.75,118.55,117.37,118.13,9875476
Ford Motor,F,2015-10-09,8.6,8.64,8.48,8.56,29216500
CVS Health,CVS,2015-10-09,75.42,75.8,75.06,75.42,4410300
McKesson,MCK,2015-10-09,172.17,176.04,172.06,175.62,2783000
AT&T,ATT.L,2015-10-09,56.5,57.33,56.5,57.05,92430
Valero Energy,VLO,2015-10-09,43.42,44.18,42.08,42.73,6652900
UnitedHealth Group,UNH,2015-10-09,99.05,102.03,99.03,101.86,4485100
Verizon,VZ,2015-10-09,26.28,26.43,26.11,26.21,11981200
Fannie Mae,FNMA,2015-10-09,2.48,2.53,2.44,2.46,6107100
Costco,COST,2015-10-09,126.53,129.47,126.26,129.22,3715500
HP,HP,2015-10-09,36.13,36.61,35.29,36.45,2788600
Kroger,KR,2015-10-09,31.01,31.26,30.76,31.0,5881700
JP Morgan Chase,JPM,2015-10-09,47.6,47.73,46.99,47.25,12112000
Express Scripts Holding,ESH.BE,2015-10-09,6.95,6.95,6.95,6.95,0
Bank of America Corp.,BAC,2015-10-09,12.68,12.74,12.48,12.54,76667100
IBM,IBM,2015-10-09,94.44,94.87,93.7,94.4,3693531
Marathon Petroleum,MPC,2015-10-09,37.04,37.17,35.52,36.0,4880600
Cardinal Health,CAH,2015-10-09,58.42,59.18,58.2,59.08,2615200
Boeing,BA,2015-10-09,123.93,125.0,123.32,124.52,3065700
Citigroup,C,2015-10-09,38.67,38.82,38.01,38.34,14341200
Wells Fargo,WFC,2015-10-09,39.71,39.74,38.93,39.05,16983100
Microsoft,MSFT,2015-10-09,41.27,41.35,40.81,40.97,28600600
Procter & Gamble,PG,2015-10-09,56.15,56.39,55.95,56.07,6880100
Home Depot,HD,2015-10-09,95.76,95.94,95.13,95.81,3893500
Archer Daniels Midland,ADM,2015-10-09,33.2,33.54,33.17,33.46,3062900
Target,TGT,2015-10-09,58.03,58.22,57.66,58.17,2857600
Johnson & Johnson,JNJ,2015-10-09,72.05,72.67,71.78,72.23,8259700
MetLife,MET,2015-10-09,30.56,30.84,30.34,30.46,5224705
Alphabet,GOOGL,2015-10-09,33.15,33.47,32.89,33.33,32124000
Freddie Mac,FMCC,2015-10-09,2.44,2.51,2.42,2.42,4556200
