company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2002-05-08,12.13,12.18,12.01,12.16,24952800
Exxon Mobil Corporation,XOM,2002-05-08,17.98,18.58,17.98,18.52,12585200
Ford Motor Company,F,2002-05-08,6.95,7.13,6.94,7.03,8218400
General Electric Company,GE,2002-05-08,83.98,88.46,83.85,88.0,7068700
"Citigroup, Inc.",C,2002-05-08,234.59,242.72,234.05,241.16,1416820
International Business Machines Corporation,IBM,2002-05-08,39.2,41.51,39.2,41.34,13367566
Philip Morris Companies Inc.,TABAK.PR,2002-05-08,1180.47,1187.79,1168.45,1180.47,300
Verizon Communications Inc.,VZ,2002-05-08,11.14,11.63,11.14,11.57,7057644
"American International Group,Inc.",AIG,2002-05-08,819.08,835.26,816.35,832.17,326065
"American Electric Power Company, Inc.",AEP,2002-05-08,17.28,17.34,17.09,17.32,1211600
Duke Energy Corporation,DUK,2002-05-08,20.85,21.03,20.43,20.92,2692365
AT&T Corp.,ATT.L,2002-05-08,23.65,23.65,23.65,23.65,0
The Boeing Company,BA,2002-05-08,28.8,29.76,28.8,29.54,2822100
El Paso Corporation,EL.PA,2002-05-08,13.85,14.18,13.85,14.18,548874
Bank of America Corporation,BAC,2002-05-08,21.05,21.1,20.87,20.93,14052400
Fannie Mae,FNMA,2002-05-08,68.17,68.41,67.58,67.6,4083600
J.P. Morgan Chase & Co.,JPM,2002-05-08,18.66,19.0,18.41,18.87,10199300
The Kroger Company,KR,2002-05-08,8.29,8.34,8.18,8.27,5498800
"Cardinal Health, Inc.",CAH,2002-05-08,31.61,31.91,31.11,31.78,1542100
"Merck & Co., Inc.",MRK,2002-05-08,21.67,22.35,21.5,22.21,5606695
"Reliant Energy, Incorporated",RELIANCE.NS,2002-05-08,16.17,16.24,15.87,15.94,24711295
Morgan Stanley Dean Witter & Co.,MS,2002-05-08,23.17,24.91,23.17,24.43,8001700
McKesson Corporation,MCK,2002-05-08,32.73,32.97,32.14,32.65,2277300
Target Corporation,TGT,2002-05-08,27.3,27.34,26.13,26.5,5474300
Freddie Mac,FMCC,2002-05-08,57.62,57.71,56.6,56.68,2876500
Costco Wholesale Corporation,COST,2002-05-08,27.36,27.93,27.22,27.89,3778600
Johnson & Johnson,JNJ,2002-05-08,31.91,32.25,31.16,32.08,12847100
Conoco Inc.,COP,2002-05-08,10.69,10.8,10.62,10.8,3134656
MetLife Inc.,MET,2002-05-08,16.02,16.12,15.66,15.89,5404001
"Goldman Sachs Group, Inc.",GS,2002-05-08,54.18,56.67,54.18,56.25,4604100
"United Parcel Service, Inc.",UPS,2002-05-08,29.31,29.62,29.31,29.62,1035400
"Motorola, Inc.",MSI,2002-05-08,38.9,41.36,38.77,41.1,4389396
The Allstate Corporation,ALL,2002-05-08,22.05,22.11,21.93,21.94,2390200
"ConAgra Foods, Incorporated",CAG,2002-05-08,8.26,8.32,8.22,8.26,1991236
"Prudential Financial, Inc.",PRU,2002-05-08,15.62,16.05,15.48,15.99,4102600
"PepsiCo, Inc.",PEP,2002-05-08,27.73,27.9,27.52,27.64,5063400
Wells Fargo & Co.,WFC,2002-05-08,13.54,13.57,13.46,13.48,8439200
Intel,INTC,2002-05-08,15.55,16.59,15.46,16.55,58152400
International Paper Company,IP,2002-05-08,17.36,17.46,17.19,17.38,2549430
Microsoft Corporation,MSFT,2002-05-08,15.66,16.79,15.64,16.79,101242000
The Walt Disney Company,DIS,2002-05-08,17.81,18.51,17.77,18.45,6028789
Lockheed Martin Corporation,LMT,2002-05-08,32.96,34.0,32.94,33.58,1858400
Honeywell International Inc.,HON,2002-05-08,20.03,20.35,19.87,20.2,3004037
"UnitedHealth Group, Incorporated",UNH,2002-05-08,17.31,17.63,16.88,17.57,9952000
"Alcoa, Inc.",AA,2002-05-08,62.77,63.13,62.01,62.15,1513483
American Express Company,AXP,2002-05-08,25.86,27.02,25.65,26.83,5804981
"Cisco Systems, Inc.",CSCO,2002-05-08,9.91,10.6,9.86,10.58,194497200
CVS Corporation,CVS,2002-05-08,11.06,11.53,10.96,11.49,9979800
Sysco Corporation,SYY,2002-05-08,14.8,15.06,14.8,15.01,2354000
Electronic Data Systems Corporation,EA,2002-05-08,27.26,29.49,27.25,29.26,11947800
"Caterpillar, Inc.",CAT,2002-05-08,15.05,15.42,15.02,15.37,4473600
Archer Daniels Midland Company,ADM,2002-05-08,7.74,8.0,7.68,7.94,1780300
"AutoNation, Inc.",AN,2002-05-08,17.3,17.7,17.3,17.69,2443700
