company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1996-12-09,4.29,4.35,4.24,4.35,5183688
Exxon Corporation,XOM,1996-12-09,9.77,9.77,9.59,9.72,5668000
"Wal-Mart Stores, Inc.",WMT,1996-12-09,2.64,2.64,2.56,2.57,21222000
AT&T Corp.,ATT.L,1996-12-09,10.15,10.15,10.15,10.15,0
International Business Machines Corporation,IBM,1996-12-09,18.99,19.41,18.94,19.4,11589262
General Electric Company,GE,1996-12-09,40.69,40.95,40.43,40.59,2923857
State Farm Group,SFG.AX,1996-12-09,0.44,0.44,0.44,0.44,0
Chevron Corporation,CVX,1996-12-09,11.3,11.3,11.14,11.19,2544000
"PepsiCo, Inc.",PEP,1996-12-09,13.59,13.65,13.47,13.59,3080700
"Motorola, Inc.",MSI,1996-12-09,44.44,45.47,44.44,45.16,1955535
"American International Group,Inc.",AIG,1996-12-09,311.37,311.71,305.1,311.37,124158
"ConAgra, Inc.",CAG,1996-12-09,7.15,7.17,7.11,7.15,1679238
The Kroger Company,KR,1996-12-09,3.92,3.92,3.86,3.91,844000
Lockheed Martin Corporation,LMT,1996-12-09,22.12,22.18,21.94,21.97,702000
The Allstate Corporation,ALL,1996-12-09,14.79,14.95,14.79,14.85,1603400
Federal National Mortgage Association,FNMA,1996-12-09,30.6,30.89,30.11,30.31,1474300
International Paper Company,IP,1996-12-09,14.79,14.79,14.39,14.48,1927090
The Boeing Company,BA,1996-12-09,29.82,30.06,29.82,29.98,1892800
Xerox Corporation,XRX,1996-12-09,27.7,28.3,27.56,28.17,1354284
Cigna Corporation,CI,1996-12-09,12.16,12.2,12.13,12.16,2523600
Johnson & Johnson,JNJ,1996-12-09,12.78,12.88,12.6,12.88,2454200
Loews Corporation,L,1996-12-09,12.23,12.31,12.09,12.31,504600
American Express Company,AXP,1996-12-09,10.29,10.36,10.29,10.36,1686622
"Merck & Co., Inc.",MRK,1996-12-09,14.05,14.38,14.05,14.38,3933354
Intel Corporation,INTC,1996-12-09,8.89,9.2,8.89,9.2,59799200
Minnesota Mining & Manufacturing Company,MMM,1996-12-09,15.63,15.86,15.55,15.86,1358417
"Caterpillar, Inc.",CAT,1996-12-09,9.35,9.44,9.35,9.41,1250800
J.P. Morgan & Co. Inc.,JPM,1996-12-09,13.26,13.35,13.2,13.24,4752300
Digital Equipment Corporation,GEN,1996-12-09,0.67,0.68,0.67,0.68,5234400
McKesson Corporation,MCK,1996-12-09,21.59,22.19,21.59,22.19,190000
The Goodyear Tire & Rubber Company,TGT,1996-12-09,5.66,5.7,5.63,5.65,2141600
"Texas Instruments, Inc.",TXN,1996-12-09,4.88,5.04,4.86,5.02,9572000
Rockwell International Corporation,ROK,1996-12-09,8.88,8.88,8.77,8.83,340800
Archer Daniels Midland Company,ADM,1996-12-09,8.66,8.71,8.61,8.71,821160
Alcoa,AA,1996-12-09,25.67,25.82,25.56,25.77,891053
"ITT Hartford Group, Inc.",ITT,1996-12-09,2.76,2.81,2.76,2.8,2348010
SYSCO Corporation,SYY,1996-12-09,4.15,4.24,4.15,4.23,862800
