company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2013-11-07,20.54,20.55,20.29,20.36,25042800
Exxon Mobil Corporation,XOM,2013-11-07,56.2,56.41,55.67,55.79,16572100
Chevron Corporation,CVX,2013-11-07,72.61,72.78,71.31,71.6,10131200
Phillips 66,PSX,2013-11-07,41.69,42.07,41.26,41.41,3084200
General Motors Company,GM,2013-11-07,27.36,27.46,26.83,26.84,19893700
General Electric Company,GE,2013-11-07,105.78,106.76,104.45,104.45,12424075
Valero Energy Corporation,VLO,2013-11-07,25.35,25.72,24.97,24.97,11937100
Ford Motor Company,F,2013-11-07,9.1,9.1,8.89,8.9,47526900
AT&T Inc.,ATT.L,2013-11-07,52.58,52.72,52.13,52.33,163510
Fannie Mae,FNMA,2013-11-07,2.33,2.45,2.3,2.41,12140200
CVS Caremark Corporation,CVS,2013-11-07,46.04,46.16,45.64,45.83,6027200
McKesson Corporation,MCK,2013-11-07,144.16,144.63,142.62,143.07,1374200
Verizon Communications Inc.,VZ,2013-11-07,27.38,27.62,27.11,27.18,10806500
UnitedHealth Group Incorporated,UNH,2013-11-07,58.64,58.71,57.62,57.7,4497300
J.P. Morgan Chase & Co.,JPM,2013-11-07,37.71,37.87,37.32,37.37,17348900
"Cardinal Health, Inc.",CAH,2013-11-07,44.42,44.67,43.92,44.06,3988800
International Business Machines Corporation,IBM,2013-11-07,106.17,107.22,106.17,106.4,5459597
Bank of America Corporation,BAC,2013-11-07,11.08,11.1,10.92,10.92,80775000
Costco Wholesale Corporation,COST,2013-11-07,99.15,99.15,97.38,97.59,2459500
The Kroger Company,KR,2013-11-07,16.99,17.01,16.49,16.53,9261400
Express Scripts Holding Company,ESH.BE,2013-11-07,12.03,12.4,12.03,12.4,310
Wells Fargo & Company,WFC,2013-11-07,30.4,30.43,29.79,29.79,22432500
Citigroup Inc.,C,2013-11-07,36.41,36.56,35.98,35.98,26954900
"Prudential Financial, Inc.",PRU,2013-11-07,49.48,51.68,49.19,50.4,5859000
The Boeing Company,BA,2013-11-07,114.05,114.47,112.26,112.4,3826800
Freddie Mac,FMCC,2013-11-07,2.27,2.31,2.22,2.27,4316600
Marathon Petroleum Corporation,MPC,2013-11-07,24.37,24.73,24.13,24.5,8184800
"The Home Depot, Inc.",THD,2013-11-07,56.53,56.57,55.42,55.68,392700
Microsoft Corporation,MSFT,2013-11-07,31.26,31.3,30.82,30.88,60437400
Target Corporation,TGT,2013-11-07,45.82,45.89,45.07,45.08,5154200
"American International Group, Inc.",AIG,2013-11-07,36.41,36.74,35.96,36.1,17749200
"MetLife, Inc.",MET,2013-11-07,28.89,29.32,28.55,28.57,6315065
Johnson & Johnson,JNJ,2013-11-07,66.72,66.84,66.36,66.36,6116900
Caterpillar Inc.,CAT,2013-11-07,61.69,62.05,61.36,61.47,5431600
"PepsiCo, Inc.",PEP,2013-11-07,60.68,60.75,59.64,59.79,5870000
ConocoPhillips,COP,2013-11-07,49.83,49.88,48.76,48.92,5836600
Comcast Corporation,CMCSA,2013-11-07,18.37,18.42,17.98,18.03,19181400
Pfizer Inc.,PFIZER.NS,2013-11-07,712.61,756.94,712.58,732.3,16954
The Dow Chemical Company,TDC,2013-11-07,43.12,44.13,43.0,43.41,3283000
"United Parcel Service, Inc.",UPS,2013-11-07,64.91,65.18,64.27,64.3,2961400
Intel Corporation,INTC,2013-11-07,18.12,18.13,17.85,17.89,25631100
"Lowe's Companies, Inc.",LOW,2013-11-07,40.39,40.65,39.52,39.55,4694500
"Merck & Co., Inc.",MRK,2013-11-07,30.34,30.4,30.1,30.13,12235819
Lockheed Martin Corporation,LMT,2013-11-07,98.33,99.23,97.75,97.83,1285400
"Cisco Systems, Inc.",CSCO,2013-11-07,16.17,16.28,15.94,15.96,35502900
"Best Buy Co., Inc.",BBY,2013-11-07,27.7,27.88,26.95,26.97,6137000
FedEx Corporation,FDX,2013-11-07,113.19,113.45,110.81,111.06,2846400
Enterprise Products Partners L.P.,EPD,2013-11-07,14.16,14.17,13.88,13.96,2939400
Sysco Corporation,SYY,2013-11-07,24.41,24.5,24.02,24.08,4012100
The Walt Disney Company,DIS,2013-11-07,62.0,62.0,59.99,60.04,10496300
"Johnson Controls, Inc.",JCI,2013-11-07,26.09,26.16,25.49,25.61,2466001
"The Goldman Sachs Group, Inc.",TGS,2013-11-07,1.9,1.9,1.76,1.83,217200
Abbott Laboratories,ABT,2013-11-07,29.84,30.25,29.81,29.86,9474200
Sears Holdings Corporation,SRSCQ,2013-11-07,7.48,7.48,7.48,7.48,0
