company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2007-02-21,11.28,11.4,11.27,11.3,71367300
Exxon Mobil Corporation,XOM,2007-02-21,38.76,39.04,38.51,38.79,17886500
Chevron Corporation,CVX,2007-02-21,33.83,33.96,33.38,33.74,13256400
ConocoPhillips,COP,2007-02-21,26.33,26.67,25.99,26.64,14115134
General Electric Company,GE,2007-02-21,109.52,109.85,109.0,109.27,7234377
Ford Motor Company,F,2007-02-21,4.46,4.46,4.33,4.36,36351500
"Citigroup, Inc.",C,2007-02-21,365.95,366.9,363.1,364.19,1491600
Bank of America Corporation,BAC,2007-02-21,36.71,36.86,36.68,36.82,11771600
"American International Group,Inc.",AIG,2007-02-21,852.34,856.01,851.11,853.44,290130
J.P. Morgan Chase & Co.,JPM,2007-02-21,31.76,32.01,31.65,31.88,9337100
Verizon Communications Inc.,VZ,2007-02-21,13.67,13.78,13.59,13.69,8746752
International Business Machines Corporation,IBM,2007-02-21,51.87,52.11,51.76,51.97,4500310
Valero Energy Corporation,VLO,2007-02-21,28.96,30.04,28.93,29.94,17460459
McKesson Corporation,MCK,2007-02-21,49.51,49.79,49.39,49.65,1015400
"Cardinal Health, Inc.",CAH,2007-02-21,33.17,33.41,33.13,33.24,1340400
Morgan Stanley,MS,2007-02-21,45.6,46.15,45.36,45.88,4392300
UnitedHealth Group Incorporated,UNH,2007-02-21,42.16,42.39,41.67,41.92,4792000
"Altria Group, Inc.",MO,2007-02-21,6.36,6.4,6.31,6.31,7461400
"The Goldman Sachs Group, Inc.",TGS,2007-02-21,2.96,3.07,2.96,3.07,13500
The Kroger Company,KR,2007-02-21,9.47,9.5,9.34,9.43,5187200
AT&T Inc.,ATT.L,2007-02-21,22.62,22.62,22.62,22.62,0
The Boeing Company,BA,2007-02-21,65.47,66.71,65.29,65.95,4971700
Costco Wholesale Corporation,COST,2007-02-21,39.95,40.08,39.76,40.01,1882000
Target Corporation,TGT,2007-02-21,39.69,39.8,39.3,39.45,3049900
Johnson & Johnson,JNJ,2007-02-21,37.63,37.71,37.46,37.48,12036200
"MetLife, Inc.",MET,2007-02-21,34.32,34.32,34.13,34.26,1865325
Pfizer Inc.,PFIZER.NS,2007-02-21,427.45,429.34,417.25,419.01,6998
Wells Fargo & Company,WFC,2007-02-21,21.64,21.85,21.57,21.79,12414900
"United Parcel Service, Inc.",UPS,2007-02-21,39.71,39.89,39.54,39.73,2891300
"Lowe's Companies, Inc.",LOW,2007-02-21,24.01,24.26,23.96,24.18,4549300
"Lehman Brothers Holdings, Inc.",LEHNQ,2007-02-21,21.78,21.8,21.64,21.76,10200
Time Warner Inc.,T,2007-02-21,7.47,7.47,7.4,7.41,21395575
Microsoft Corporation,MSFT,2007-02-21,20.41,20.86,20.4,20.83,68604900
Freddie Mac,FMCC,2007-02-21,62.56,62.82,62.21,62.45,1688300
"Motorola, Inc.",MSI,2007-02-21,57.72,57.91,57.11,57.57,5181200
"Caterpillar, Inc.",CAT,2007-02-21,41.76,42.24,41.6,42.14,7225300
Lockheed Martin Corporation,LMT,2007-02-21,59.1,59.48,58.81,58.98,1242900
The Allstate Corporation,ALL,2007-02-21,39.08,39.24,38.99,39.04,2989400
Intel Corporation,INTC,2007-02-21,12.6,12.61,12.46,12.55,69355500
"PepsiCo, Inc.",PEP,2007-02-21,37.28,37.74,37.27,37.63,5729900
The Walt Disney Company,DIS,2007-02-21,28.37,28.7,28.3,28.62,8346782
Sysco Corporation,SYY,2007-02-21,20.12,20.22,19.89,19.91,2658200
"Prudential Financial, Inc.",PRU,2007-02-21,47.27,47.61,47.27,47.38,1844300
"Johnson Controls, Inc.",JCI,2007-02-21,33.44,33.47,33.21,33.31,2587395
FedEx Corporation,FDX,2007-02-21,96.52,97.68,96.23,97.44,1573900
Honeywell International Inc.,HON,2007-02-21,28.09,28.36,27.99,28.29,4137075
"Alcoa, Inc.",AA,2007-02-21,68.4,69.49,67.96,69.47,2479734
Best Buy Co. Inc.,BBY,2007-02-21,28.93,29.4,28.91,29.02,4727200
Northrop Grumman Corporation,NOC,2007-02-21,45.46,45.65,45.25,45.39,1003542
"Federated Department Stores, Inc.",FHI,2007-02-21,13.82,13.89,13.72,13.84,1298900
"Cisco Systems, Inc.",CSCO,2007-02-21,17.77,17.96,17.76,17.81,35555600
American Express Company,AXP,2007-02-21,43.69,44.1,43.68,43.89,2681100
The Hartford Financial Services Group Inc.,HFF.BE,2007-02-21,52.18,52.18,52.18,52.18,0
Comcast Corporation,CMCSA,2007-02-21,9.43,9.57,9.42,9.54,25667700
"Tyson Foods, Inc.",TSN,2007-02-21,13.7,13.8,13.59,13.62,1501900
"The Travelers Companies, Inc.",TTC,2007-02-21,10.8,11.01,10.79,10.94,3123200
Massachusetts Financial Group,MFG.AX,2007-02-21,0.89,0.89,0.88,0.89,133644
General Dynamics Corporation,GD,2007-02-21,51.4,51.82,51.2,51.34,1695800
International Paper Company,IP,2007-02-21,17.17,17.25,16.91,17.21,4249942
3M Company,MMM,2007-02-21,36.43,36.66,36.34,36.5,3373198
Deere & Company,DE,2007-02-21,39.48,40.56,39.39,40.38,6057200
"Merck & Co., Inc.",MRK,2007-02-21,21.99,21.99,21.68,21.75,9869854
Halliburton Company,HAL,2007-02-21,22.32,22.59,22.07,22.49,13487400
