company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2010-04-21,13.11,13.14,13.05,13.12,34497900
Exxon Mobil Corporation,XOM,2010-04-21,38.05,38.28,37.81,38.0,21119200
Chevron Corporation,CVX,2010-04-21,43.79,43.99,43.23,43.59,9416400
General Electric Company,GE,2010-04-21,66.76,67.04,66.02,66.51,12187327
Bank of America Corporation,BAC,2010-04-21,14.56,14.75,14.13,14.26,201891300
ConocoPhillips,COP,2010-04-21,25.39,25.44,24.96,25.25,11909882
AT&T Inc.,ATT.L,2010-04-21,29.2,29.2,29.2,29.5,300
Ford Motor Company,F,2010-04-21,7.21,7.28,7.16,7.27,120284000
J.P. Morgan Chase & Co.,JPM,2010-04-21,30.71,30.95,30.02,30.25,46320600
"Citigroup, Inc.",C,2010-04-21,37.32,37.4,35.76,36.58,98787570
Verizon Communications Inc.,VZ,2010-04-21,12.68,12.7,12.53,12.58,24152645
McKesson Corporation,MCK,2010-04-21,58.44,58.67,57.68,58.02,1658200
"American International Group,Inc.",AIG,2010-04-21,26.39,27.11,25.59,25.84,24102000
"Cardinal Health, Inc.",CAH,2010-04-21,24.04,24.07,23.75,23.82,2812700
CVS Caremark Corporation,CVS,2010-04-21,25.55,25.66,25.1,25.31,9747700
Wells Fargo & Company,WFC,2010-04-21,21.54,22.64,21.49,21.82,96214600
International Business Machines Corporation,IBM,2010-04-21,71.78,72.0,71.02,71.3,7906923
UnitedHealth Group Incorporated,UNH,2010-04-21,24.48,24.72,23.65,23.79,13735400
The Kroger Company,KR,2010-04-21,8.69,8.75,8.68,8.73,9097000
Costco Wholesale Corporation,COST,2010-04-21,42.28,42.4,42.03,42.36,3033200
Valero Energy Corporation,VLO,2010-04-21,10.72,10.8,10.39,10.52,12050082
The Boeing Company,BA,2010-04-21,56.1,58.57,56.1,58.18,12035700
"The Home Depot, Inc.",THD,2010-04-21,30.48,30.52,30.1,30.34,185500
Target Corporation,TGT,2010-04-21,36.35,37.36,36.19,36.77,5472100
Johnson & Johnson,JNJ,2010-04-21,41.81,41.81,41.23,41.44,13355700
Microsoft Corporation,MSFT,2010-04-21,23.52,23.65,23.45,23.52,55343100
"The Goldman Sachs Group, Inc.",TGS,2010-04-21,1.69,1.76,1.69,1.76,10300
Pfizer Inc.,PFIZER.NS,2010-04-21,648.36,664.09,642.0,660.35,6573
"Lowe's Companies, Inc.",LOW,2010-04-21,20.08,20.15,19.88,20.05,9195900
"United Parcel Service, Inc.",UPS,2010-04-21,40.19,40.55,40.09,40.11,3890900
Lockheed Martin Corporation,LMT,2010-04-21,52.46,53.71,52.12,53.34,2372300
Best Buy Co. Inc.,BBY,2010-04-21,27.31,27.85,27.23,27.76,5517700
The Dow Chemical Company,TDC,2010-04-21,30.29,30.66,30.21,30.61,1081700
Sears Holdings Corporation,SRSCQ,2010-04-21,11.81,11.81,11.8,11.8,14850
"PepsiCo, Inc.",PEP,2010-04-21,41.49,41.8,41.36,41.59,6534300
"MetLife, Inc.",MET,2010-04-21,25.92,25.98,25.2,25.57,6910510
Kraft Foods Inc.,1959.T,2010-04-21,382.06,393.09,381.37,386.88,103000
Freddie Mac,FMCC,2010-04-21,1.51,1.54,1.45,1.48,10236500
Sysco Corporation,SYY,2010-04-21,19.57,19.68,19.5,19.58,3274400
The Walt Disney Company,DIS,2010-04-21,31.18,31.49,31.14,31.32,9039700
"Cisco Systems, Inc.",CSCO,2010-04-21,17.67,17.82,17.64,17.72,42737800
Comcast Corporation,CMCSA,2010-04-21,6.61,6.64,6.55,6.61,29001600
FedEx Corporation,FDX,2010-04-21,76.62,77.06,75.91,76.22,2628500
Northrop Grumman Corporation,NOC,2010-04-21,44.21,45.01,44.06,45.0,1666519
Intel Corporation,INTC,2010-04-21,15.73,15.75,15.36,15.53,73899300
"Prudential Financial, Inc.",PRU,2010-04-21,35.53,35.76,34.73,35.27,2190600
Caterpillar Inc.,CAT,2010-04-21,45.77,45.89,45.07,45.77,6357500
Sprint Nextel Corporation,SIX.AX,2010-04-21,2.21,2.21,2.01,2.01,0
The Allstate Corporation,ALL,2010-04-21,24.95,25.0,24.37,24.6,5969900
General Dynamics Corporation,GD,2010-04-21,53.67,54.52,53.48,54.39,2041300
Morgan Stanley,MS,2010-04-21,22.24,22.88,22.03,22.45,44637300
Liberty Mutual Holding Company Inc.,LBTYA,2010-04-21,6.38,6.43,6.31,6.36,14577199
Honeywell International Inc.,HON,2010-04-21,29.7,29.85,29.48,29.83,5025277
Abbott Laboratories,ABT,2010-04-21,18.14,18.19,17.68,17.79,26172572
Fannie Mae,FNMA,2010-04-21,1.25,1.26,1.21,1.22,16911800
Time Warner Inc.,T,2010-04-21,6.65,6.65,6.5,6.55,59248735
"Johnson Controls, Inc.",JCI,2010-04-21,13.07,13.2,13.06,13.19,6608923
"Delta Air Lines, Inc.",DAL,2010-04-21,11.55,11.55,10.67,10.86,25576200
"Merck & Co., Inc.",MRK,2010-04-21,20.48,20.54,19.7,19.72,38975015
"Tyson Foods, Inc.",TSN,2010-04-21,15.0,15.19,14.94,15.11,5023400
American Express Company,AXP,2010-04-21,37.05,37.22,36.52,36.91,7741700
Massachusetts Financial Group,MFG.AX,2010-04-21,0.48,0.49,0.48,0.49,34834
Philip Morris International Inc.,PM,2010-04-21,25.08,25.51,25.0,25.09,6611300
The Hartford Financial Services Group Inc.,HFF.BE,2010-04-21,15.04,15.04,15.04,15.04,0
"The Travelers Companies, Inc.",TTC,2010-04-21,10.76,10.98,10.76,10.95,1468800
