company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1999-04-14,13.52,13.74,13.34,13.42,7787176
"Wal-Mart Stores, Inc.",WMT,1999-04-14,11.11,11.17,10.41,10.48,31609800
Exxon Corporation,XOM,1999-04-14,16.28,16.32,16.09,16.09,7884000
General Electric Company,GE,1999-04-14,100.25,100.41,97.78,97.83,3098069
International Business Machines Corporation,IBM,1999-04-14,45.07,45.35,43.81,44.24,7595006
"Citigroup, Inc.",C,1999-04-14,197.59,199.53,188.68,190.14,2016020
The Boeing Company,BA,1999-04-14,22.54,25.1,22.54,24.3,10998300
AT&T Corp.,ATT.L,1999-04-14,16.05,16.05,16.05,16.05,0
"American International Group,Inc.",AIG,1999-04-14,787.3,790.85,778.23,781.39,150534
Fannie Mae,FNMA,1999-04-14,53.59,54.8,53.18,53.38,4047900
Morgan Stanley Dean Witter & Co.,MS,1999-04-14,27.96,28.21,26.31,26.59,4306600
"Motorola, Inc.",MSI,1999-04-14,71.62,72.46,69.51,70.04,10300805
The Kroger Company,KR,1999-04-14,10.41,10.53,10.41,10.5,6225600
"Merck & Co., Inc.",MRK,1999-04-14,30.42,30.53,28.89,29.16,5494454
Chevron Corporation,CVX,1999-04-14,17.26,17.33,16.86,16.96,3166600
Intel Corporation,INTC,1999-04-14,17.41,17.45,15.96,16.17,104478400
Lockheed Martin Corporation,LMT,1999-04-14,19.74,21.14,19.39,20.73,1785000
The Allstate Corporation,ALL,1999-04-14,18.93,19.29,18.5,18.63,2897300
"ConAgra, Inc.",CAG,1999-04-14,7.32,7.32,7.1,7.1,2442785
Johnson & Johnson,JNJ,1999-04-14,24.95,24.97,23.89,23.99,3945800
The Walt Disney Company,DIS,1999-04-14,26.16,26.68,25.41,26.35,7041865
"PepsiCo, Inc.",PEP,1999-04-14,19.5,19.62,19.4,19.53,3166700
First Union Corporation,FHN,1999-04-14,17.42,18.27,17.42,18.1,606624
CIGNA Corporation,CI,1999-04-14,23.69,24.24,23.69,24.07,1518900
"Caterpillar, Inc.",CAT,1999-04-14,13.93,15.47,13.82,15.44,12250600
McKesson HBOC Inc.,MCK,1999-04-14,52.82,53.68,52.61,52.82,941600
Loews Corporation,L,1999-04-14,9.74,9.8,9.74,9.76,1075800
Wells Fargo & Co.,WFC,1999-04-14,9.7,9.93,9.58,9.58,17781400
Xerox Corporation,XRX,1999-04-14,64.19,65.87,62.86,63.21,495058
American Express Company,AXP,1999-04-14,28.32,28.67,27.81,27.96,8967440
International Paper Company,IP,1999-04-14,18.21,19.98,18.19,19.42,8440562
J.P. Morgan & Co. Incorporated,JPM,1999-04-14,27.51,28.13,26.72,27.0,4721400
Freddie Mac,FMCC,1999-04-14,45.11,45.11,44.45,45.11,3452000
Duke Energy Corporation,DUK,1999-04-14,13.95,14.02,13.51,13.56,1022888
"AutoNation, Inc.",AN,1999-04-14,10.72,10.95,10.61,10.89,1417300
United Health Care Corporation,UNH,1999-04-14,4.44,4.71,4.43,4.64,11712800
Halliburton Company,HAL,1999-04-14,12.08,12.08,11.5,11.5,3466400
Electronic Data Systems Corporation,EA,1999-04-14,12.62,12.96,12.13,12.86,5741200
Archer Daniels Midland Company,ADM,1999-04-14,6.52,6.82,6.43,6.7,1354769
"Cardinal Health, Inc.",CAH,1999-04-14,21.93,21.93,21.48,21.61,2715750
FDX Corporation,FDX,1999-04-14,42.43,42.75,41.95,42.53,1791400
"Federated Department Stores, Inc.",FHI,1999-04-14,3.92,3.95,3.72,3.82,131550
"Alcoa, Inc.",AA,1999-04-14,39.4,45.89,39.14,44.94,5096047
Sysco Corporation,SYY,1999-04-14,6.87,7.03,6.76,7.03,1220200
CVS Corporation,CVS,1999-04-14,15.08,15.14,14.8,14.82,1895400
