company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2003-02-05,10.31,10.34,10.1,10.12,22228800
Exxon Mobil Corporation,XOM,2003-02-05,16.5,16.55,16.01,16.1,12156500
Ford Motor Company,F,2003-02-05,4.16,4.19,3.89,4.12,5889400
General Electric Company,GE,2003-02-05,63.45,64.6,62.5,62.91,4173012
"Citigroup, Inc.",C,2003-02-05,200.13,203.42,196.02,197.49,1406210
International Business Machines Corporation,IBM,2003-02-05,39.19,39.72,38.69,38.89,7768851
"American International Group,Inc.",AIG,2003-02-05,612.85,612.97,603.55,605.93,792420
Verizon Communications Inc.,VZ,2003-02-05,11.17,11.39,11.01,11.11,8677196
"Altria Group, Inc.",MO,2003-02-05,2.31,2.32,2.28,2.3,4944200
ConocoPhillips,COP,2003-02-05,9.13,9.13,8.93,8.94,4839984
The Boeing Company,BA,2003-02-05,21.07,21.45,20.71,20.8,3074100
Fannie Mae,FNMA,2003-02-05,55.96,56.69,55.27,55.35,2640200
"Merck & Co., Inc.",MRK,2003-02-05,22.19,22.38,21.78,21.88,5490577
The Kroger Company,KR,2003-02-05,5.17,5.22,5.07,5.09,5609000
"Cardinal Health, Inc.",CAH,2003-02-05,26.16,26.27,25.73,25.75,2626100
McKesson Corporation,MCK,2003-02-05,22.98,23.05,22.65,22.71,1066100
AT&T,ATT.L,2003-02-05,13.15,13.15,13.15,13.15,0
Bank of America Corporation,BAC,2003-02-05,20.04,20.37,19.83,19.89,13363200
Target Corporation,TGT,2003-02-05,16.86,17.13,16.53,16.75,2851400
J.P. Morgan Chase & Co.,JPM,2003-02-05,12.41,12.64,12.15,12.24,8414600
Freddie Mac,FMCC,2003-02-05,48.24,49.0,47.89,48.2,3793400
Costco Wholesale Corporation,COST,2003-02-05,19.33,19.62,18.99,19.17,4126100
Johnson & Johnson,JNJ,2003-02-05,28.08,28.32,27.71,27.73,5935200
Pfizer Inc.,PFIZER.NS,2003-02-05,179.7,180.22,177.19,178.34,5332
MetLife Inc.,MET,2003-02-05,13.29,13.39,13.07,13.11,3107155
Morgan Stanley,MS,2003-02-05,19.31,19.73,18.96,18.97,5011000
"United Parcel Service, Inc.",UPS,2003-02-05,30.25,30.44,29.96,30.09,2035500
The Allstate Corporation,ALL,2003-02-05,19.76,20.02,19.59,19.71,3419900
Wells Fargo & Co.,WFC,2003-02-05,12.43,12.5,11.88,12.01,24868800
Microsoft Corporation,MSFT,2003-02-05,14.61,14.82,14.27,14.34,101072000
"ConAgra Foods, Incorporated",CAG,2003-02-05,8.53,8.66,8.45,8.49,1376364
Valero Energy Corp,VLO,2003-02-05,4.71,4.78,4.6,4.6,6392461
Lockheed Martin Corporation,LMT,2003-02-05,28.08,28.09,27.28,27.32,2251900
"Prudential Financial, Inc.",PRU,2003-02-05,15.25,15.6,15.17,15.31,2273800
Intel,INTC,2003-02-05,9.04,9.25,8.88,8.93,50881700
"Motorola, Inc.",MSI,2003-02-05,20.39,20.71,20.24,20.42,3157679
"Lowe's Companies, Inc.",LOW,2003-02-05,12.36,12.45,12.2,12.23,7070400
The Walt Disney Company,DIS,2003-02-05,13.37,13.56,13.02,13.25,5880284
"PepsiCo, Inc.",PEP,2003-02-05,22.58,22.66,22.1,22.22,4682200
"UnitedHealth Group, Incorporated",UNH,2003-02-05,16.48,16.76,16.4,16.4,7538400
International Paper Company,IP,2003-02-05,14.71,15.05,14.6,14.63,1943259
CVS Corporation,CVS,2003-02-05,8.07,8.25,8.04,8.14,8660600
American Express Company,AXP,2003-02-05,22.26,22.52,21.76,21.92,4978065
Archer Daniels Midland Company,ADM,2003-02-05,7.08,7.2,7.02,7.1,1034900
"Tyson Foods, Inc.",TSN,2003-02-05,6.78,6.91,6.6,6.6,1555800
Sysco Corporation,SYY,2003-02-05,15.81,16.0,15.63,15.72,2244900
"Goldman Sachs Group, Inc.",GS,2003-02-05,48.1,49.14,48.02,48.02,3566500
Honeywell International Inc.,HON,2003-02-05,13.02,13.23,12.74,12.81,4199509
Electronic Data Systems Corporation,EA,2003-02-05,25.15,25.23,24.23,24.24,9376200
"Alcoa, Inc.",AA,2003-02-05,36.05,36.43,35.78,35.94,2325801
FedEx Corporation,FDX,2003-02-05,41.92,42.94,41.59,42.25,1088800
"Caterpillar, Inc.",CAT,2003-02-05,12.64,12.81,12.48,12.5,2658000
"Johnson Controls, Inc.",JCI,2003-02-05,16.01,16.2,15.72,15.8,5377903
CIGNA Corporation,CI,2003-02-05,12.0,12.16,11.92,11.93,5913900
Best Buy Co. Inc.,BBY,2003-02-05,10.44,10.54,10.02,10.23,10861200
"AutoNation, Inc.",AN,2003-02-05,11.89,11.9,11.66,11.79,614200
"Cisco Systems, Inc.",CSCO,2003-02-05,8.66,8.85,8.52,8.59,115080200
Weyerhaeuser Company,WY,2003-02-05,8.75,8.96,8.74,8.77,1688800
Northrop Grumman Corporation,NOC,2003-02-05,26.14,26.36,25.86,25.96,2579745
Abbott Laboratories,ABT,2003-02-05,9.27,9.37,9.08,9.12,5826453
