company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2001-10-15,19.19,19.3,18.94,19.05,6662000
"Wal-Mart Stores, Inc.",WMT,2001-10-15,11.32,11.5,11.27,11.5,18779100
Ford Motor Company,F,2001-10-15,7.62,7.68,7.52,7.62,3476700
General Electric Company,GE,2001-10-15,102.33,103.74,101.03,103.16,2686211
"Citigroup, Inc.",C,2001-10-15,239.48,241.35,234.47,238.68,1224010
International Business Machines Corporation,IBM,2001-10-15,49.83,51.29,49.83,50.91,10673593
AT&T Corp.,ATT.L,2001-10-15,24.6,24.6,24.6,24.6,0
Verizon Communications Inc.,VZ,2001-10-15,14.29,14.44,14.26,14.38,4895128
Philip Morris Companies Inc.,TABAK.PR,2001-10-15,791.73,799.02,791.73,799.02,24
J.P. Morgan Chase & Co.,JPM,2001-10-15,16.1,16.98,15.98,16.83,8377100
Bank of America Corporation,BAC,2001-10-15,14.96,15.43,14.57,15.42,22450200
The Boeing Company,BA,2001-10-15,23.46,23.56,22.92,23.24,4322600
Duke Energy Corporation,DUK,2001-10-15,21.92,21.95,21.55,21.7,693283
The Kroger Company,KR,2001-10-15,8.78,8.89,8.74,8.8,4551600
Chevron Corporation,CVX,2001-10-15,18.11,18.12,17.53,17.7,7012200
"American International Group,Inc.",AIG,2001-10-15,988.72,1009.64,983.97,1008.57,227830
Morgan Stanley Dean Witter & Co.,MS,2001-10-15,25.26,26.38,24.98,26.24,4475900
Fannie Mae,FNMA,2001-10-15,65.45,66.67,64.7,66.34,5120700
"Merck & Co., Inc.",MRK,2001-10-15,26.7,27.16,26.7,27.14,4266722
"Motorola, Inc.",MSI,2001-10-15,44.41,45.67,43.74,45.21,1826322
McKesson HBOC Inc.,MCK,2001-10-15,30.03,31.29,30.03,31.09,994900
Target Corporation,TGT,2001-10-15,18.49,18.57,18.22,18.56,4890100
Intel Corporation,INTC,2001-10-15,13.96,13.97,13.46,13.89,44391600
"Goldman Sachs Group, Inc.",GS,2001-10-15,58.15,59.94,57.42,59.45,3382300
Conoco,COP,2001-10-15,10.01,10.01,9.63,9.81,4631672
Costco Wholesale Corporation,COST,2001-10-15,25.38,25.72,25.11,25.45,2791800
MetLife Inc.,MET,2001-10-15,13.28,13.4,13.23,13.26,1334956
Freddie Mac,FMCC,2001-10-15,54.63,55.51,53.65,55.34,4799100
"Cardinal Health, Inc.",CAH,2001-10-15,33.45,33.97,33.4,33.97,1829300
"United Parcel Service of America, Inc.",UPS,2001-10-15,24.91,25.11,24.78,25.08,575100
"Reliant Energy, Incorporated",RELIANCE.NS,2001-10-15,14.6,15.21,14.46,15.04,66342603
Johnson & Johnson,JNJ,2001-10-15,28.87,29.17,28.72,29.17,4815600
The Allstate Corporation,ALL,2001-10-15,18.5,19.03,18.48,18.79,2695200
International Paper Company,IP,2001-10-15,14.81,14.9,14.7,14.89,1968529
Wells Fargo & Co.,WFC,2001-10-15,10.48,10.57,10.36,10.43,12088200
The Walt Disney Company,DIS,2001-10-15,14.61,14.85,14.48,14.67,5495489
"ConAgra Foods, Incorporated",CAG,2001-10-15,7.27,7.32,7.17,7.2,2010125
Lockheed Martin Corporation,LMT,2001-10-15,24.31,25.41,24.3,25.3,2908800
Honeywell International Inc.,HON,2001-10-15,15.11,15.2,14.35,14.63,3104309
First Union Corporation,FHN,2001-10-15,15.93,15.97,15.57,15.82,1076093
American Express Company,AXP,2001-10-15,18.76,19.86,18.46,19.33,7946533
Southern Company,SO,2001-10-15,8.16,8.4,8.15,8.39,1827400
"Alcoa, Inc.",AA,2001-10-15,54.75,56.59,54.58,56.07,1191844
Microsoft Corporation,MSFT,2001-10-15,17.07,17.87,17.06,17.73,68437000
"AutoNation, Inc.",AN,2001-10-15,9.75,10.03,9.72,9.97,800900
El Paso Corporation,EL.PA,2001-10-15,10.04,10.04,9.78,9.88,339084
"UnitedHealth Group, Incorporated",UNH,2001-10-15,12.91,13.36,12.91,13.33,5676400
Loews Corporation,L,2001-10-15,13.44,13.66,13.24,13.52,4074900
"PepsiCo, Inc.",PEP,2001-10-15,25.2,25.55,25.19,25.49,4468500
"Caterpillar, Inc.",CAT,2001-10-15,13.15,13.23,13.05,13.19,2232000
CVS Corporation,CVS,2001-10-15,10.44,10.71,10.42,10.55,5580400
