company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2001-02-13,19.22,19.31,19.1,19.19,9300800
"Wal-Mart Stores, Inc.",WMT,2001-02-13,11.36,11.66,11.14,11.58,22269600
Ford Motor Company,F,2001-02-13,11.75,11.81,11.58,11.74,3332000
General Electric Company,GE,2001-02-13,125.09,125.96,123.7,123.78,2988479
"Citigroup, Inc.",C,2001-02-13,293.94,296.38,287.32,289.12,1085930
International Business Machines Corporation,IBM,2001-02-13,56.83,58.43,56.29,56.63,7524087
AT&T Corp.,ATT.L,2001-02-13,50.15,50.15,50.15,50.15,0
Verizon Communications Inc.,VZ,2001-02-13,14.37,14.62,14.21,14.6,3953753
Philip Morris Companies Inc.,TABAK.PR,2001-02-13,609.19,609.19,584.86,585.93,9100
J.P. Morgan Chase & Co.,JPM,2001-02-13,25.7,26.26,24.99,25.01,7334700
Bank of America Corporation,BAC,2001-02-13,13.62,13.87,13.51,13.54,9626000
The Boeing Company,BA,2001-02-13,38.72,40.22,38.72,39.79,4984900
Duke Energy Corporation,DUK,2001-02-13,22.84,22.97,22.21,22.6,1533528
The Kroger Company,KR,2001-02-13,8.68,8.7,8.36,8.45,6395400
Chevron Corporation,CVX,2001-02-13,16.77,16.84,16.6,16.84,3622400
"American International Group,Inc.",AIG,2001-02-13,1062.1,1062.22,1049.75,1055.93,277010
Morgan Stanley Dean Witter & Co.,MS,2001-02-13,39.5,40.27,38.3,39.06,4942900
Fannie Mae,FNMA,2001-02-13,68.39,68.39,67.06,67.81,3828600
"Merck & Co., Inc.",MRK,2001-02-13,31.46,31.65,30.42,30.89,6080077
"Motorola, Inc.",MSI,2001-02-13,50.81,51.73,49.33,50.35,3202565
McKesson HBOC Inc.,MCK,2001-02-13,28.22,28.39,27.88,28.1,1150500
Target Corporation,TGT,2001-02-13,21.46,22.06,21.21,21.87,3284700
Intel Corporation,INTC,2001-02-13,19.42,20.06,18.43,18.46,41910800
"Goldman Sachs Group, Inc.",GS,2001-02-13,77.21,77.74,73.77,74.4,2213400
Conoco,COP,2001-02-13,9.68,9.82,9.62,9.82,7761867
Costco Wholesale Corporation,COST,2001-02-13,28.56,29.06,27.6,28.69,3532500
MetLife Inc.,MET,2001-02-13,16.32,16.62,15.93,15.99,1893263
Freddie Mac,FMCC,2001-02-13,54.29,54.75,54.07,54.39,3030400
"Cardinal Health, Inc.",CAH,2001-02-13,30.37,30.48,29.72,30.04,1484550
"United Parcel Service of America, Inc.",UPS,2001-02-13,29.28,29.45,29.25,29.3,1058400
"Reliant Energy, Incorporated",RELIANCE.NS,2001-02-13,21.65,22.18,21.41,22.08,119497901
Johnson & Johnson,JNJ,2001-02-13,25.26,25.38,25.0,25.11,8246000
The Allstate Corporation,ALL,2001-02-13,23.07,23.07,22.4,22.72,2186400
International Paper Company,IP,2001-02-13,14.5,14.81,14.25,14.37,2008148
Wells Fargo & Co.,WFC,2001-02-13,12.87,12.91,12.59,12.65,7284400
The Walt Disney Company,DIS,2001-02-13,24.91,25.21,23.98,24.14,6161683
"ConAgra Foods, Incorporated",CAG,2001-02-13,8.02,8.02,6.9,7.98,1748243
Lockheed Martin Corporation,LMT,2001-02-13,18.51,19.62,18.3,19.57,1776600
Honeywell International Inc.,HON,2001-02-13,24.9,25.3,24.81,24.82,2961079
First Union Corporation,FHN,2001-02-13,15.81,16.23,15.63,15.72,507684
American Express Company,AXP,2001-02-13,29.84,30.14,28.77,29.07,5539586
Southern Company,SO,2001-02-13,6.09,6.12,5.97,6.07,3467343
"Alcoa, Inc.",AA,2001-02-13,63.46,63.56,61.61,62.08,1183313
Microsoft Corporation,MSFT,2001-02-13,18.21,18.65,17.75,17.77,76070600
"AutoNation, Inc.",AN,2001-02-13,7.24,7.34,7.15,7.28,1946900
El Paso Corporation,EL.PA,2001-02-13,10.24,10.47,9.99,10.47,525639
"UnitedHealth Group, Incorporated",UNH,2001-02-13,11.86,11.86,11.43,11.44,6012400
Loews Corporation,L,2001-02-13,14.45,14.58,14.23,14.5,1652400
"PepsiCo, Inc.",PEP,2001-02-13,24.52,24.87,24.26,24.86,3565900
"Caterpillar, Inc.",CAT,2001-02-13,11.65,11.92,11.65,11.68,2898400
CVS Corporation,CVS,2001-02-13,19.11,19.14,18.8,18.88,3048800
