date,usd_inr_rate
2022-01-03,74.32
2022-01-04,74.52
2022-01-05,74.31
2022-01-06,74.4
2022-01-07,74.27
2022-01-10,74.06
2022-01-11,73.81
2022-01-12,73.77
2022-01-13,73.96
2022-01-14,74.08
2022-01-18,74.56
2022-01-19,74.39
2022-01-20,74.32
2022-01-21,74.28
2022-01-24,74.72
2022-01-25,74.73
2022-01-26,74.87
2022-01-27,75.18
2022-01-28,75.0
2022-01-31,74.6
2022-02-01,74.78
2022-02-02,74.77
2022-02-03,74.71
2022-02-04,74.61
2022-02-07,74.68
2022-02-08,74.71
2022-02-09,74.8
2022-02-10,75.07
2022-02-11,75.34
2022-02-14,75.63
2022-02-15,75.2
2022-02-16,75.03
2022-02-17,75.02
2022-02-18,74.63
2022-02-22,74.65
2022-02-23,74.6
2022-02-24,75.61
2022-02-25,75.09
2022-02-28,75.49
2022-03-01,75.79
2022-03-02,75.61
2022-03-03,75.94
2022-03-04,76.42
2022-03-07,76.91
2022-03-08,77.07
2022-03-09,76.36
2022-03-10,76.37
2022-03-11,76.48
2022-03-14,76.45
2022-03-15,76.41
2022-03-16,76.17
2022-03-17,75.94
2022-03-18,76.03
2022-03-21,76.19
2022-03-22,76.06
2022-03-23,76.46
2022-03-24,76.18
2022-03-25,76.25
2022-03-28,76.06
2022-03-29,75.58
2022-03-30,75.76
2022-03-31,75.87
2022-04-01,75.96
2022-04-04,75.42
2022-04-05,75.31
2022-04-06,75.92
2022-04-07,75.9
2022-04-08,75.93
2022-04-11,75.85
2022-04-12,76.02
2022-04-13,76.14
2022-04-14,76.19
2022-04-15,76.32
2022-04-18,76.22
2022-04-19,76.39
2022-04-20,76.24
2022-04-21,76.23
2022-04-22,76.49
2022-04-25,76.72
2022-04-26,76.61
2022-04-27,76.61
2022-04-28,76.66
2022-04-29,76.48
2022-05-02,76.49
2022-05-03,76.49
2022-05-04,76.24
2022-05-05,76.54
2022-05-06,76.9
2022-05-09,77.45
2022-05-10,77.31
2022-05-11,77.28
2022-05-12,77.39
2022-05-13,77.42
2022-05-16,77.82
2022-05-17,77.46
2022-05-18,77.71
2022-05-19,77.45
2022-05-20,77.79
2022-05-23,77.51
2022-05-24,77.5
2022-05-25,77.58
2022-05-26,77.66
2022-05-27,77.58
2022-05-31,77.59
2022-06-01,77.59
2022-06-02,77.41
2022-06-03,77.59
2022-06-06,77.83
2022-06-07,77.66
2022-06-08,77.65
2022-06-09,77.84
2022-06-10,78.08
2022-06-13,78.08
2022-06-14,78.01
2022-06-15,78.12
2022-06-16,78.0
2022-06-17,78.0
2022-06-21,78.08
2022-06-22,78.21
2022-06-23,78.14
2022-06-24,78.25
2022-06-27,78.45
2022-06-28,78.97
2022-06-29,78.91
2022-06-30,79.02
2022-07-01,78.89
2022-07-05,79.27
2022-07-06,79.02
2022-07-07,79.12
2022-07-08,79.25
2022-07-11,79.46
2022-07-12,79.45
2022-07-13,79.68
2022-07-14,79.94
2022-07-15,79.74
2022-07-18,79.99
2022-07-19,79.88
2022-07-20,79.96
2022-07-21,79.85
2022-07-22,79.83
2022-07-25,79.79
2022-07-26,79.82
2022-07-27,79.92
2022-07-28,79.64
2022-07-29,79.33
2022-08-01,78.93
2022-08-02,78.49
2022-08-03,79.13
2022-08-04,79.23
2022-08-05,79.36
2022-08-08,79.58
2022-08-09,79.65
2022-08-10,79.07
2022-08-11,79.54
2022-08-12,79.65
2022-08-15,79.48
2022-08-16,79.31
2022-08-17,79.41
2022-08-18,79.66
2022-08-19,79.89
2022-08-22,79.86
2022-08-23,79.81
2022-08-24,79.82
2022-08-25,79.9
2022-08-26,79.87
2022-08-29,79.96
2022-08-30,79.6
2022-08-31,79.45
2022-09-01,79.65
2022-09-02,79.7
2022-09-06,79.86
2022-09-07,79.82
2022-09-08,79.71
2022-09-09,79.61
2022-09-12,79.35
2022-09-13,79.49
2022-09-14,79.41
2022-09-15,79.82
2022-09-16,79.66
2022-09-19,79.71
2022-09-20,79.72
2022-09-21,79.96
2022-09-22,81.0
2022-09-23,81.11
2022-09-26,81.6
2022-09-27,81.63
2022-09-28,81.61
2022-09-29,81.54
2022-09-30,81.37
2022-10-03,81.56
2022-10-04,81.45
2022-10-05,81.5
2022-10-06,82.06
2022-10-07,82.32
2022-10-11,82.22
2022-10-12,82.25
2022-10-13,82.28
2022-10-14,82.28
2022-10-17,82.16
2022-10-18,82.29
2022-10-19,82.95
2022-10-20,82.66
2022-10-21,82.58
2022-10-24,82.68
2022-10-25,82.44
2022-10-26,82.73
2022-10-27,82.36
2022-10-28,82.33
2022-10-31,82.73
2022-11-01,82.62
2022-11-02,82.72
2022-11-03,82.76
2022-11-04,82.03
2022-11-07,81.95
2022-11-08,81.27
2022-11-09,81.25
2022-11-10,80.72
2022-11-14,80.98
2022-11-15,80.94
2022-11-16,81.46
2022-11-17,81.69
2022-11-18,81.76
2022-11-21,81.68
2022-11-22,81.69
2022-11-23,81.71
2022-11-25,81.73
2022-11-28,81.61
2022-11-29,81.61
2022-11-30,81.43
2022-12-01,81.17
2022-12-02,81.41
2022-12-05,81.77
2022-12-06,82.42
2022-12-07,82.31
2022-12-08,82.29
2022-12-09,82.46
2022-12-12,82.67
2022-12-13,82.49
2022-12-14,82.5
2022-12-15,82.75
2022-12-16,82.71
2022-12-19,82.65
2022-12-20,82.58
2022-12-21,82.81
2022-12-22,82.93
2022-12-23,82.86
2022-12-27,82.88
2022-12-28,82.74
2022-12-29,82.83
2022-12-30,82.72
