date,usd_inr_rate
2020-01-02,71.34
2020-01-03,71.76
2020-01-06,71.86
2020-01-07,71.84
2020-01-08,71.51
2020-01-09,71.16
2020-01-10,70.94
2020-01-13,70.74
2020-01-14,70.85
2020-01-15,70.69
2020-01-16,70.95
2020-01-17,71.08
2020-01-21,71.17
2020-01-22,71.07
2020-01-23,71.45
2020-01-24,71.31
2020-01-27,71.45
2020-01-28,71.24
2020-01-29,71.35
2020-01-30,71.57
2020-01-31,71.53
2020-02-03,71.32
2020-02-04,71.11
2020-02-05,71.19
2020-02-06,71.19
2020-02-07,71.47
2020-02-10,71.28
2020-02-11,71.25
2020-02-12,71.29
2020-02-13,71.27
2020-02-14,71.52
2020-02-18,71.56
2020-02-19,71.55
2020-02-20,71.67
2020-02-21,71.9
2020-02-24,71.92
2020-02-25,71.81
2020-02-26,71.58
2020-02-27,71.65
2020-02-28,72.53
2020-03-02,72.88
2020-03-03,73.03
2020-03-04,73.49
2020-03-05,73.5
2020-03-06,74.0
2020-03-09,74.21
2020-03-10,74.15
2020-03-11,73.68
2020-03-12,74.25
2020-03-13,73.86
2020-03-16,74.01
2020-03-17,74.26
2020-03-18,74.55
2020-03-19,74.78
2020-03-20,75.31
2020-03-23,76.29
2020-03-24,76.37
2020-03-25,76.36
2020-03-26,74.89
2020-03-27,75.47
2020-03-30,75.33
2020-03-31,75.39
2020-04-01,76.4
2020-04-02,76.34
2020-04-03,76.24
2020-04-06,75.95
2020-04-07,75.64
2020-04-08,75.96
2020-04-09,76.3
2020-04-10,75.87
2020-04-13,76.25
2020-04-14,76.11
2020-04-15,76.56
2020-04-16,76.75
2020-04-17,76.56
2020-04-20,76.56
2020-04-21,76.95
2020-04-22,76.44
2020-04-23,75.84
2020-04-24,76.26
2020-04-27,76.23
2020-04-28,75.96
2020-04-29,75.45
2020-04-30,75.08
2020-05-01,75.75
2020-05-04,75.64
2020-05-05,75.72
2020-05-06,76.08
2020-05-07,75.78
2020-05-08,75.58
2020-05-11,75.87
2020-05-12,75.03
2020-05-13,75.33
2020-05-14,75.48
2020-05-15,75.82
2020-05-18,75.74
2020-05-19,75.67
2020-05-20,75.47
2020-05-21,75.63
2020-05-22,75.99
2020-05-26,75.43
2020-05-27,75.88
2020-05-28,75.67
2020-05-29,75.59
2020-06-01,75.56
2020-06-02,75.03
2020-06-03,75.32
2020-06-04,75.43
2020-06-05,75.61
2020-06-08,75.44
2020-06-09,75.44
2020-06-10,75.65
2020-06-11,75.97
2020-06-12,76.03
2020-06-15,75.97
2020-06-16,76.19
2020-06-17,76.25
2020-06-18,76.32
2020-06-19,76.21
2020-06-22,75.76
2020-06-23,75.48
2020-06-24,75.65
2020-06-25,75.58
2020-06-26,75.63
2020-06-29,75.52
2020-06-30,75.53
2020-07-01,75.5
2020-07-02,74.78
2020-07-06,74.62
2020-07-07,74.81
2020-07-08,74.94
2020-07-09,75.12
2020-07-10,75.14
2020-07-13,75.16
2020-07-14,75.38
2020-07-15,75.11
2020-07-16,75.11
2020-07-17,74.93
2020-07-20,74.77
2020-07-21,74.54
2020-07-22,74.56
2020-07-23,74.81
2020-07-24,74.77
2020-07-27,74.77
2020-07-28,74.91
2020-07-29,74.92
2020-07-30,74.88
2020-07-31,74.9
2020-08-03,75.2
2020-08-04,75.06
2020-08-05,74.8
2020-08-06,74.87
2020-08-07,75.04
2020-08-10,74.91
2020-08-11,74.61
2020-08-12,74.73
2020-08-13,74.81
2020-08-14,74.87
2020-08-17,74.74
2020-08-18,74.62
2020-08-19,74.85
2020-08-20,75.01
2020-08-21,74.92
2020-08-24,74.17
2020-08-25,74.2
2020-08-26,74.22
2020-08-27,73.89
2020-08-28,73.11
2020-08-31,73.25
2020-09-01,73.0
2020-09-02,73.27
2020-09-03,73.39
2020-09-04,73.29
2020-09-08,73.78
2020-09-09,73.38
2020-09-10,73.43
2020-09-11,73.45
2020-09-14,73.42
2020-09-15,73.57
2020-09-16,73.54
2020-09-17,73.6
2020-09-18,73.54
2020-09-21,73.58
2020-09-22,73.5
2020-09-23,73.53
2020-09-24,73.9
2020-09-25,73.71
2020-09-28,73.79
2020-09-29,73.78
2020-09-30,73.54
2020-10-01,73.18
2020-10-02,73.35
2020-10-05,73.09
2020-10-06,73.4
2020-10-07,73.28
2020-10-08,73.33
2020-10-09,72.98
2020-10-13,73.45
2020-10-14,73.24
2020-10-15,73.48
2020-10-16,73.42
2020-10-19,73.31
2020-10-20,73.47
2020-10-21,73.62
2020-10-22,73.65
2020-10-23,73.86
2020-10-26,73.93
2020-10-27,73.62
2020-10-28,74.19
2020-10-29,74.42
2020-10-30,74.59
2020-11-02,74.51
2020-11-03,74.61
2020-11-04,74.36
2020-11-05,73.93
2020-11-06,73.96
2020-11-09,74.03
2020-11-10,74.31
2020-11-12,74.63
2020-11-13,74.56
2020-11-16,74.41
2020-11-17,74.42
2020-11-18,74.1
2020-11-19,74.16
2020-11-20,74.12
2020-11-23,74.21
2020-11-24,74.08
2020-11-25,73.75
2020-11-30,74.01
2020-12-01,73.51
2020-12-02,73.72
2020-12-03,73.8
2020-12-04,73.78
2020-12-07,73.83
2020-12-08,73.68
2020-12-09,73.71
2020-12-10,73.72
2020-12-11,73.73
2020-12-14,73.64
2020-12-15,73.56
2020-12-16,73.65
2020-12-17,73.53
2020-12-18,73.53
2020-12-21,74.03
2020-12-22,73.85
2020-12-23,73.77
2020-12-28,73.5
2020-12-29,73.33
2020-12-30,73.13
2020-12-31,73.01
