date,usd_inr_rate
2014-01-02,62.31
2014-01-03,62.17
2014-01-06,62.31
2014-01-07,62.3
2014-01-08,62.07
2014-01-09,62.07
2014-01-10,61.45
2014-01-13,61.52
2014-01-14,61.51
2014-01-15,61.54
2014-01-16,61.54
2014-01-17,61.54
2014-01-21,61.94
2014-01-22,61.86
2014-01-23,62.11
2014-01-24,62.68
2014-01-27,63.09
2014-01-28,62.56
2014-01-29,62.46
2014-01-30,62.56
2014-01-31,62.63
2014-02-03,62.63
2014-02-04,62.27
2014-02-05,62.57
2014-02-06,62.14
2014-02-07,62.09
2014-02-10,62.44
2014-02-11,62.15
2014-02-12,61.84
2014-02-13,62.23
2014-02-14,61.87
2014-02-18,62.2
2014-02-19,62.32
2014-02-20,62.21
2014-02-21,62.13
2014-02-24,62.07
2014-02-25,61.96
2014-02-26,62.11
2014-02-27,62.11
2014-02-28,61.78
2014-03-03,62.17
2014-03-04,61.91
2014-03-05,61.75
2014-03-06,60.89
2014-03-07,61.24
2014-03-10,60.84
2014-03-11,61.01
2014-03-12,61.01
2014-03-13,61.2
2014-03-14,61.19
2014-03-17,61.08
2014-03-18,61.1
2014-03-19,60.95
2014-03-20,61.33
2014-03-21,60.9
2014-03-24,60.78
2014-03-25,60.27
2014-03-26,60.13
2014-03-27,60.26
2014-03-28,59.89
2014-03-31,60.0
2014-04-01,59.86
2014-04-02,59.9
2014-04-03,60.35
2014-04-04,60.08
2014-04-07,60.11
2014-04-08,60.08
2014-04-09,60.09
2014-04-10,60.07
2014-04-11,60.18
2014-04-14,60.32
2014-04-15,60.34
2014-04-16,60.22
2014-04-17,60.29
2014-04-18,60.29
2014-04-21,60.59
2014-04-22,60.8
2014-04-23,61.17
2014-04-24,61.11
2014-04-25,60.64
2014-04-28,60.69
2014-04-29,60.23
2014-04-30,60.21
2014-05-01,60.11
2014-05-02,60.02
2014-05-05,60.21
2014-05-06,59.97
2014-05-07,60.01
2014-05-08,60.06
2014-05-09,60.0
2014-05-12,59.48
2014-05-13,59.44
2014-05-14,59.49
2014-05-15,59.38
2014-05-16,58.62
2014-05-19,58.38
2014-05-20,58.58
2014-05-21,58.66
2014-05-22,58.3
2014-05-23,58.36
2014-05-27,58.9
2014-05-28,58.94
2014-05-29,58.9
2014-05-30,59.16
2014-06-02,59.15
2014-06-03,59.32
2014-06-04,59.34
2014-06-05,59.24
2014-06-06,59.17
2014-06-09,59.18
2014-06-10,59.18
2014-06-11,59.32
2014-06-12,59.19
2014-06-13,59.64
2014-06-16,60.16
2014-06-17,60.32
2014-06-18,60.28
2014-06-19,60.09
2014-06-20,60.23
2014-06-23,60.14
2014-06-24,60.14
2014-06-25,60.11
2014-06-26,60.17
2014-06-27,60.04
2014-06-30,60.06
2014-07-01,60.05
2014-07-02,59.69
2014-07-03,59.74
2014-07-07,60.013
2014-07-08,59.78
2014-07-09,59.75
2014-07-10,60.19
2014-07-11,60.08
2014-07-14,60.11
2014-07-15,60.15
2014-07-16,60.12
2014-07-17,60.35
2014-07-18,60.33
2014-07-21,60.24
2014-07-22,60.16
2014-07-23,60.0
2014-07-24,60.11
2014-07-25,60.04
2014-07-28,60.13
2014-07-29,60.12
2014-07-30,60.4
2014-07-31,60.55
2014-08-01,61.2
2014-08-04,60.94
2014-08-05,61.05
2014-08-06,61.25
2014-08-07,61.2
2014-08-08,61.18
2014-08-11,61.17
2014-08-12,61.09
2014-08-13,61.22
2014-08-14,60.77
2014-08-15,60.77
2014-08-18,60.77
2014-08-19,60.67
2014-08-20,60.58
2014-08-21,60.56
2014-08-22,60.47
2014-08-25,60.56
2014-08-26,60.43
2014-08-27,60.45
2014-08-28,60.51
2014-08-29,61.51
2014-09-02,60.69
2014-09-03,60.41
2014-09-04,60.38
2014-09-05,60.26
2014-09-08,60.29
2014-09-09,60.6
2014-09-10,60.95
2014-09-11,60.93
2014-09-12,60.95
2014-09-15,61.03
2014-09-16,61.06
2014-09-17,60.9
2014-09-18,60.78
2014-09-19,60.8
2014-09-22,60.93
2014-09-23,61.04
2014-09-24,60.93
2014-09-25,61.33
2014-09-26,61.14
2014-09-29,61.53
2014-09-30,61.92
2014-10-01,61.71
2014-10-02,61.61
2014-10-03,61.81
2014-10-06,61.68
2014-10-07,61.28
2014-10-08,61.38
2014-10-09,60.92
2014-10-10,61.27
2014-10-14,61.38
2014-10-15,61.42
2014-10-16,61.8
2014-10-17,61.46
2014-10-20,61.2
2014-10-21,61.14
2014-10-22,61.18
2014-10-23,61.16
2014-10-24,61.16
2014-10-27,61.28
2014-10-28,61.17
2014-10-29,61.2
2014-10-30,61.42
2014-10-31,61.44
2014-11-03,61.38
2014-11-04,61.38
2014-11-05,61.49
2014-11-06,61.45
2014-11-07,61.5
2014-11-10,61.52
2014-11-12,61.4
2014-11-13,61.55
2014-11-14,61.7
2014-11-17,61.82
2014-11-18,61.72
2014-11-19,61.98
2014-11-20,61.92
2014-11-21,61.76
2014-11-24,61.85
2014-11-25,61.89
2014-11-26,61.78
2014-11-28,62.2
2014-12-01,61.94
2014-12-02,61.8
2014-12-03,61.85
2014-12-04,61.78
2014-12-05,61.9
2014-12-08,61.82
2014-12-09,61.87
2014-12-10,62.1
2014-12-11,62.46
2014-12-12,62.52
2014-12-15,63.16
2014-12-16,63.65
2014-12-17,63.52
2014-12-18,62.98
2014-12-19,63.24
2014-12-22,63.22
2014-12-23,63.4
2014-12-24,63.55
2014-12-29,63.67
2014-12-30,63.38
2014-12-31,63.04
