date,usd_inr_rate
2004-01-02,45.68
2004-01-05,45.6
2004-01-06,45.66
2004-01-07,45.53
2004-01-08,45.55
2004-01-09,45.48
2004-01-12,45.44
2004-01-13,45.44
2004-01-14,45.42
2004-01-15,45.44
2004-01-16,45.45
2004-01-20,45.43
2004-01-21,45.43
2004-01-22,45.43
2004-01-23,45.43
2004-01-26,45.36
2004-01-27,45.38
2004-01-28,45.36
2004-01-29,45.29
2004-01-30,45.32
2004-02-02,45.3
2004-02-03,45.3
2004-02-04,45.3
2004-02-05,45.29
2004-02-06,45.3
2004-02-09,45.25
2004-02-10,45.22
2004-02-11,45.24
2004-02-12,45.23
2004-02-13,45.24
2004-02-17,45.28
2004-02-18,45.24
2004-02-19,45.28
2004-02-20,45.23
2004-02-23,45.32
2004-02-24,45.32
2004-02-25,45.25
2004-02-26,45.27
2004-02-27,45.32
2004-03-01,45.32
2004-03-02,45.25
2004-03-03,45.22
2004-03-04,45.32
2004-03-05,45.32
2004-03-08,45.26
2004-03-09,45.23
2004-03-10,45.25
2004-03-11,45.28
2004-03-12,45.22
2004-03-15,45.25
2004-03-16,45.22
2004-03-17,45.27
2004-03-18,45.25
2004-03-19,45.2
2004-03-22,45.145
2004-03-23,44.85
2004-03-24,44.8
2004-03-25,44.73
2004-03-26,44.44
2004-03-29,44.0
2004-03-30,44.07
2004-03-31,43.4
2004-04-01,43.4
2004-04-02,43.75
2004-04-05,43.67
2004-04-06,43.7
2004-04-07,43.55
2004-04-08,43.6
2004-04-09,43.45
2004-04-12,43.66
2004-04-13,43.75
2004-04-14,43.69
2004-04-15,44.0
2004-04-16,43.85
2004-04-19,43.88
2004-04-20,43.97
2004-04-21,44.1
2004-04-22,44.14
2004-04-23,44.0
2004-04-26,44.1
2004-04-27,44.23
2004-04-28,44.21
2004-04-29,44.4
2004-04-30,44.52
2004-05-03,44.88
2004-05-04,44.7
2004-05-05,44.55
2004-05-06,44.65
2004-05-07,44.66
2004-05-10,44.95
2004-05-11,45.35
2004-05-12,45.35
2004-05-13,45.25
2004-05-14,45.57
2004-05-17,45.5
2004-05-18,45.47
2004-05-19,45.18
2004-05-20,45.28
2004-05-21,45.28
2004-05-24,45.31
2004-05-25,45.36
2004-05-26,45.4
2004-05-27,45.4
2004-05-28,45.42
2004-06-01,45.43
2004-06-02,45.37
2004-06-03,45.22
2004-06-04,45.07
2004-06-07,45.1
2004-06-08,45.05
2004-06-09,44.94
2004-06-10,45.05
2004-06-11,45.09
2004-06-14,45.35
2004-06-15,45.38
2004-06-16,45.34
2004-06-17,45.49
2004-06-18,45.66
2004-06-21,45.88
2004-06-22,46.21
2004-06-23,45.7
2004-06-24,45.85
2004-06-25,45.85
2004-06-28,45.99
2004-06-29,46.05
2004-06-30,45.99
2004-07-01,45.88
2004-07-02,45.75
2004-07-06,46.05
2004-07-07,45.84
2004-07-08,45.75
2004-07-09,45.66
2004-07-12,45.72
2004-07-13,45.86
2004-07-14,45.95
2004-07-15,46.08
2004-07-16,45.96
2004-07-19,46.11
2004-07-20,46.1
2004-07-21,46.13
2004-07-22,46.3
2004-07-23,46.35
2004-07-26,46.28
2004-07-27,46.25
2004-07-28,46.3
2004-07-29,46.45
2004-07-30,46.4
2004-08-02,46.35
2004-08-03,46.35
2004-08-04,46.36
2004-08-05,46.35
2004-08-06,46.33
2004-08-09,46.4
2004-08-10,46.34
2004-08-11,46.32
2004-08-12,46.21
2004-08-13,46.27
2004-08-16,46.36
2004-08-17,46.34
2004-08-18,46.34
2004-08-19,46.27
2004-08-20,46.25
2004-08-23,46.26
2004-08-24,46.295
2004-08-25,46.36
2004-08-26,46.35
2004-08-27,46.28
2004-08-30,46.35
2004-08-31,46.35
2004-09-01,46.34
2004-09-02,46.32
2004-09-03,46.33
2004-09-07,46.35
2004-09-08,46.35
2004-09-09,46.3
2004-09-10,46.26
2004-09-13,46.18
2004-09-14,45.85
2004-09-15,45.81
2004-09-16,45.82
2004-09-17,45.84
2004-09-20,45.93
2004-09-21,45.86
2004-09-22,45.86
2004-09-23,45.87
2004-09-24,45.9
2004-09-27,45.97
2004-09-28,46.1
2004-09-29,46.0
2004-09-30,45.91
2004-10-01,45.85
2004-10-04,45.85
2004-10-05,45.86
2004-10-06,45.86
2004-10-07,45.86
2004-10-08,45.8
2004-10-12,45.87
2004-10-13,45.83
2004-10-14,45.81
2004-10-15,45.85
2004-10-18,45.83
2004-10-19,45.85
2004-10-20,45.7
2004-10-21,45.65
2004-10-22,45.62
2004-10-25,45.58
2004-10-26,45.66
2004-10-27,45.57
2004-10-28,45.51
2004-10-29,45.3
2004-11-01,45.33
2004-11-02,45.4
2004-11-03,45.33
2004-11-04,45.1
2004-11-05,45.1
2004-11-08,45.08
2004-11-09,45.12
2004-11-10,45.14
2004-11-12,45.04
2004-11-15,45.03
2004-11-16,45.01
2004-11-17,44.96
2004-11-18,45.0
2004-11-19,45.0
2004-11-22,44.97
2004-11-23,45.02
2004-11-24,44.94
2004-11-26,44.94
2004-11-29,44.67
2004-11-30,44.47
2004-12-01,44.3
2004-12-02,44.1
2004-12-03,44.0
2004-12-06,43.51
2004-12-07,43.6
2004-12-08,44.15
2004-12-09,44.12
2004-12-10,44.52
2004-12-13,44.15
2004-12-14,44.05
2004-12-15,43.86
2004-12-16,43.75
2004-12-17,43.88
2004-12-20,43.85
2004-12-21,43.66
2004-12-22,43.8
2004-12-23,43.61
2004-12-24,43.63
2004-12-27,43.75
2004-12-28,43.63
2004-12-29,43.67
2004-12-30,43.62
2004-12-31,43.27
