date,usd_inr_rate
2010-01-04,46.27
2010-01-05,46.13
2010-01-06,45.72
2010-01-07,45.67
2010-01-08,45.5
2010-01-11,45.35
2010-01-12,45.6
2010-01-13,45.47
2010-01-14,45.55
2010-01-15,45.8
2010-01-19,45.84
2010-01-20,46.1
2010-01-21,46.1
2010-01-22,46.21
2010-01-25,46.06
2010-01-27,46.3
2010-01-28,46.35
2010-01-29,46.08
2010-02-01,46.27
2010-02-02,46.11
2010-02-03,45.97
2010-02-04,46.21
2010-02-05,46.72
2010-02-08,46.79
2010-02-09,46.49
2010-02-10,46.36
2010-02-11,46.39
2010-02-12,46.44
2010-02-16,45.99
2010-02-17,46.0
2010-02-18,46.2
2010-02-19,46.24
2010-02-22,46.15
2010-02-23,46.25
2010-02-24,46.27
2010-02-25,46.29
2010-02-26,46.05
2010-03-01,46.01
2010-03-02,46.01
2010-03-03,45.55
2010-03-04,45.82
2010-03-05,45.49
2010-03-08,45.5
2010-03-09,45.6
2010-03-10,45.35
2010-03-11,45.49
2010-03-12,45.48
2010-03-15,45.55
2010-03-16,45.45
2010-03-17,45.28
2010-03-18,45.45
2010-03-19,45.31
2010-03-22,45.52
2010-03-23,45.5
2010-03-24,45.4
2010-03-25,45.5
2010-03-26,45.16
2010-03-29,44.94
2010-03-30,45.06
2010-03-31,44.95
2010-04-01,44.79
2010-04-02,44.74
2010-04-05,44.39
2010-04-06,44.41
2010-04-07,44.44
2010-04-08,44.41
2010-04-09,44.1
2010-04-12,44.41
2010-04-13,44.4675
2010-04-14,44.2
2010-04-15,44.32
2010-04-16,44.3
2010-04-19,44.72
2010-04-20,44.5
2010-04-21,44.54
2010-04-22,44.52
2010-04-23,44.42
2010-04-26,44.33
2010-04-27,44.41
2010-04-28,44.54
2010-04-29,44.61
2010-04-30,44.2
2010-05-03,44.46
2010-05-04,44.62
2010-05-05,44.82
2010-05-06,45.29
2010-05-07,45.4
2010-05-10,44.84
2010-05-11,45.1
2010-05-12,45.08
2010-05-13,45.0
2010-05-14,45.2
2010-05-17,45.51
2010-05-18,45.51
2010-05-19,46.27
2010-05-20,46.8
2010-05-21,46.9
2010-05-24,46.97
2010-05-25,47.49
2010-05-26,47.1
2010-05-27,46.71
2010-05-28,46.31
2010-06-01,47.08
2010-06-02,46.89
2010-06-03,46.55
2010-06-04,46.85
2010-06-07,47.08
2010-06-08,46.82
2010-06-09,46.95
2010-06-10,46.89
2010-06-11,46.76
2010-06-14,46.4
2010-06-15,46.41
2010-06-16,46.43
2010-06-17,46.22
2010-06-18,45.96
2010-06-21,45.64
2010-06-22,46.0
2010-06-23,46.185
2010-06-24,46.4775
2010-06-25,46.36
2010-06-28,46.2
2010-06-29,46.4
2010-06-30,46.41
2010-07-01,46.59
2010-07-02,46.55
2010-07-06,46.76
2010-07-07,46.96
2010-07-08,46.865
2010-07-09,46.66
2010-07-12,46.66
2010-07-13,46.74
2010-07-14,46.71
2010-07-15,46.5
2010-07-16,46.7
2010-07-19,47.1
2010-07-20,47.23
2010-07-21,47.08
2010-07-22,47.12
2010-07-23,46.9
2010-07-26,47.04
2010-07-27,46.25
2010-07-28,46.7
2010-07-29,46.53
2010-07-30,46.35
2010-08-02,46.09
2010-08-03,46.11
2010-08-04,46.02
2010-08-05,46.06
2010-08-06,45.94
2010-08-09,46.07
2010-08-10,46.3
2010-08-11,46.66
2010-08-12,46.7
2010-08-13,46.61
2010-08-16,46.68
2010-08-17,46.6
2010-08-18,46.54
2010-08-19,46.35
2010-08-20,45.7
2010-08-23,46.5
2010-08-24,46.86
2010-08-25,46.87
2010-08-26,46.78
2010-08-27,46.8
2010-08-30,46.87
2010-08-31,47.02
2010-09-01,46.74
2010-09-02,46.65
2010-09-03,46.58
2010-09-07,46.82
2010-09-08,46.5
2010-09-09,46.3
2010-09-10,46.28
2010-09-13,46.26
2010-09-14,46.15
2010-09-15,46.23
2010-09-16,46.14
2010-09-17,45.88
2010-09-20,45.65
2010-09-21,45.59
2010-09-22,45.56
2010-09-23,45.56
2010-09-24,45.1
2010-09-27,44.94
2010-09-28,45.04
2010-09-29,44.8
2010-09-30,44.56
2010-10-01,44.41
2010-10-04,44.55
2010-10-05,44.46
2010-10-06,44.25
2010-10-07,44.21
2010-10-08,44.39
2010-10-12,44.55
2010-10-13,44.35
2010-10-14,44.05
2010-10-15,44.15
2010-10-18,44.26
2010-10-19,44.3
2010-10-20,44.25
2010-10-21,44.25
2010-10-22,44.52
2010-10-25,44.39
2010-10-26,44.54
2010-10-27,44.4
2010-10-28,44.36
2010-10-29,44.44
2010-11-01,44.36
2010-11-02,44.0
2010-11-03,44.38
2010-11-04,44.08
2010-11-05,43.9
2010-11-08,44.29
2010-11-09,44.25
2010-11-10,44.28
2010-11-12,44.78
2010-11-15,45.11
2010-11-16,45.51
2010-11-17,45.09
2010-11-18,45.14
2010-11-19,45.25
2010-11-22,45.48
2010-11-23,45.56
2010-11-24,45.72
2010-11-26,45.82
2010-11-29,45.8
2010-11-30,45.83
2010-12-01,45.29
2010-12-02,45.09
2010-12-03,44.9
2010-12-06,44.89
2010-12-07,44.7
2010-12-08,45.0
2010-12-09,45.13
2010-12-10,45.1
2010-12-13,45.18
2010-12-14,45.01
2010-12-15,45.38
2010-12-16,45.54
2010-12-17,45.16
2010-12-20,45.4
2010-12-21,45.19
2010-12-22,45.05
2010-12-23,45.06
2010-12-27,45.26
2010-12-28,45.0
2010-12-29,44.97
2010-12-30,44.8
