date,usd_inr_rate
2012-01-03,53.11
2012-01-04,52.85
2012-01-05,52.89
2012-01-06,52.67
2012-01-09,52.39
2012-01-10,51.59
2012-01-11,51.78
2012-01-12,51.51
2012-01-13,51.43
2012-01-17,50.69
2012-01-18,50.4
2012-01-19,50.3
2012-01-20,50.22
2012-01-23,49.99
2012-01-24,50.02
2012-01-25,50.18
2012-01-26,49.42
2012-01-27,49.39
2012-01-30,49.66
2012-01-31,49.54
2012-02-01,49.2738
2012-02-02,49.03
2012-02-03,48.65
2012-02-06,49.05
2012-02-07,49.2
2012-02-08,49.22
2012-02-09,49.35
2012-02-10,49.48
2012-02-13,49.14
2012-02-14,49.4
2012-02-15,49.35
2012-02-16,49.43
2012-02-17,49.31
2012-02-21,49.21
2012-02-22,49.24
2012-02-23,49.19
2012-02-24,48.98
2012-02-27,49.12
2012-02-28,49.01
2012-02-29,48.99
2012-03-01,49.14
2012-03-02,49.55
2012-03-05,49.82
2012-03-06,50.3763
2012-03-07,50.27
2012-03-08,50.17
2012-03-09,49.75
2012-03-12,49.98
2012-03-13,49.92
2012-03-14,50.0
2012-03-15,50.28
2012-03-16,50.11
2012-03-19,50.16
2012-03-20,50.48
2012-03-21,50.6
2012-03-22,51.28
2012-03-23,51.18
2012-03-26,51.03
2012-03-27,50.66
2012-03-28,50.97
2012-03-29,51.38
2012-03-30,50.89
2012-04-02,50.79
2012-04-03,50.64
2012-04-04,51.18
2012-04-05,51.11
2012-04-06,51.14
2012-04-09,51.1
2012-04-10,51.47
2012-04-11,51.5
2012-04-12,51.22
2012-04-13,51.45
2012-04-16,51.6
2012-04-17,51.41
2012-04-18,51.79
2012-04-19,52.07
2012-04-20,52.02
2012-04-23,52.38
2012-04-24,52.63
2012-04-25,52.45
2012-04-26,52.44
2012-04-27,52.45
2012-04-30,52.65
2012-05-01,52.5
2012-05-02,52.97
2012-05-03,53.33
2012-05-04,53.41
2012-05-07,52.91
2012-05-08,53.14
2012-05-09,53.75
2012-05-10,53.25
2012-05-11,53.63
2012-05-14,53.92
2012-05-15,53.91
2012-05-16,54.34
2012-05-17,54.37
2012-05-18,54.48
2012-05-21,54.97
2012-05-22,55.34
2012-05-23,55.95
2012-05-24,55.55
2012-05-25,55.35
2012-05-29,55.71
2012-05-30,56.13
2012-05-31,56.38
2012-06-01,55.44
2012-06-04,55.65
2012-06-05,55.54
2012-06-06,55.26
2012-06-07,54.91
2012-06-08,55.39
2012-06-11,55.69
2012-06-12,55.6
2012-06-13,55.56
2012-06-14,55.7
2012-06-15,55.34
2012-06-18,55.85
2012-06-19,55.87
2012-06-20,56.24
2012-06-21,56.25
2012-06-22,57.11
2012-06-25,57.13
2012-06-26,56.95
2012-06-27,56.93
2012-06-28,56.81
2012-06-29,55.57
2012-07-02,55.45
2012-07-03,54.31
2012-07-05,54.95
2012-07-06,55.47
2012-07-09,55.87
2012-07-10,55.39
2012-07-11,55.52
2012-07-12,55.83
2012-07-13,55.1
2012-07-16,55.05
2012-07-17,55.03
2012-07-18,55.33
2012-07-19,55.16
2012-07-20,55.27
2012-07-23,55.92
2012-07-24,56.22
2012-07-25,56.1
2012-07-26,55.59
2012-07-27,55.39
2012-07-30,55.42
2012-07-31,55.55
2012-08-01,55.47
2012-08-02,55.84
2012-08-03,55.75
2012-08-06,55.52
2012-08-07,55.06
2012-08-08,55.28
2012-08-09,55.17
2012-08-10,55.18
2012-08-13,55.34
2012-08-14,55.66
2012-08-15,55.66
2012-08-16,55.62
2012-08-17,55.62
2012-08-20,55.5
2012-08-21,55.46
2012-08-22,55.5
2012-08-23,55.14
2012-08-24,55.41
2012-08-27,55.68
2012-08-28,55.65
2012-08-29,55.69
2012-08-30,55.63
2012-08-31,55.52
2012-09-04,55.61
2012-09-05,55.88
2012-09-06,55.64
2012-09-07,55.27
2012-09-10,55.44
2012-09-11,55.25
2012-09-12,55.21
2012-09-13,55.34
2012-09-14,53.3
2012-09-17,53.88
2012-09-18,53.9
2012-09-19,53.99
2012-09-20,54.26
2012-09-21,53.46
2012-09-24,53.43
2012-09-25,53.36
2012-09-26,53.52
2012-09-27,52.99
2012-09-28,52.92
2012-10-01,52.46
2012-10-02,52.42
2012-10-03,52.25
2012-10-04,51.74
2012-10-05,51.77
2012-10-09,52.73
2012-10-10,53.05
2012-10-11,52.66
2012-10-12,52.81
2012-10-15,53.09
2012-10-16,52.89
2012-10-17,52.86
2012-10-18,53.46
2012-10-19,54.08
2012-10-22,53.51
2012-10-23,53.72
2012-10-24,53.73
2012-10-25,53.55
2012-10-26,53.55
2012-10-29,54.1
2012-10-30,53.96
2012-10-31,53.8
2012-11-01,53.76
2012-11-02,53.75
2012-11-05,54.6
2012-11-06,54.42
2012-11-07,54.37
2012-11-08,54.3
2012-11-09,54.61
2012-11-13,54.82
2012-11-14,54.87
2012-11-15,54.65
2012-11-16,55.16
2012-11-19,55.05
2012-11-20,55.1
2012-11-21,55.14
2012-11-23,55.44
2012-11-26,55.63
2012-11-27,55.35
2012-11-28,55.7
2012-11-29,54.71
2012-11-30,54.26
2012-12-03,54.66
2012-12-04,54.73
2012-12-05,54.46
2012-12-06,54.31
2012-12-07,54.35
2012-12-10,54.42
2012-12-11,54.31
2012-12-12,54.23
2012-12-13,54.36
2012-12-14,54.49
2012-12-17,54.68
2012-12-18,54.91
2012-12-19,54.67
2012-12-20,54.92
2012-12-21,55.06
2012-12-24,54.95
2012-12-26,54.86
2012-12-27,54.94
2012-12-28,54.77
2012-12-31,54.86
