company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2010-09-16,12.83,12.98,12.8,12.95,32228100
Exxon Mobil Corporation,XOM,2010-09-16,34.02,34.1,33.8,34.09,16432500
Chevron Corporation,CVX,2010-09-16,42.82,42.9,42.49,42.85,6905600
General Electric Company,GE,2010-09-16,57.33,57.79,57.08,57.51,9822142
Bank of America Corporation,BAC,2010-09-16,10.64,10.67,10.55,10.59,120788100
ConocoPhillips,COP,2010-09-16,24.97,25.16,24.81,24.93,9146069
AT&T Inc.,ATT.L,2010-09-16,28.8,28.8,28.8,28.67,61680
Ford Motor Company,F,2010-09-16,6.23,6.44,6.22,6.4,141408500
J.P. Morgan Chase & Co.,JPM,2010-09-16,27.2,27.45,27.09,27.38,25207500
"Citigroup, Inc.",C,2010-09-16,28.86,29.53,28.79,29.46,37834360
Verizon Communications Inc.,VZ,2010-09-16,14.42,14.54,14.3,14.52,16013600
McKesson Corporation,MCK,2010-09-16,55.99,55.99,55.18,55.59,1935800
"American International Group,Inc.",AIG,2010-09-16,22.82,22.82,22.35,22.56,2174000
"Cardinal Health, Inc.",CAH,2010-09-16,22.11,22.16,21.63,21.93,3218000
CVS Caremark Corporation,CVS,2010-09-16,20.25,20.34,20.14,20.28,5885100
Wells Fargo & Company,WFC,2010-09-16,17.35,17.43,17.18,17.28,28999400
International Business Machines Corporation,IBM,2010-09-16,72.13,72.55,71.91,72.4,4900510
UnitedHealth Group Incorporated,UNH,2010-09-16,27.12,27.25,26.88,27.13,6153700
The Kroger Company,KR,2010-09-16,8.05,8.23,8.02,8.2,16643600
Costco Wholesale Corporation,COST,2010-09-16,43.85,43.97,43.6,43.9,2230600
Valero Energy Corporation,VLO,2010-09-16,9.47,9.55,9.42,9.46,5761442
The Boeing Company,BA,2010-09-16,49.53,50.29,49.38,49.68,4676500
"The Home Depot, Inc.",THD,2010-09-16,38.33,38.42,38.14,38.42,182200
Target Corporation,TGT,2010-09-16,34.85,35.21,34.66,35.13,3294200
Johnson & Johnson,JNJ,2010-09-16,39.26,39.63,39.22,39.56,10496300
Microsoft Corporation,MSFT,2010-09-16,19.0,19.24,18.99,19.21,44548300
"The Goldman Sachs Group, Inc.",TGS,2010-09-16,1.62,1.67,1.61,1.64,27400
Pfizer Inc.,PFIZER.NS,2010-09-16,683.35,710.67,683.35,694.12,1553
"Lowe's Companies, Inc.",LOW,2010-09-16,16.14,16.24,15.98,16.11,8565100
"United Parcel Service, Inc.",UPS,2010-09-16,39.94,40.01,39.55,39.85,5561000
Lockheed Martin Corporation,LMT,2010-09-16,43.0,43.29,42.92,43.08,1673700
Best Buy Co. Inc.,BBY,2010-09-16,22.21,22.39,21.88,22.29,5700400
The Dow Chemical Company,TDC,2010-09-16,34.46,34.83,34.22,34.68,1391700
Sears Holdings Corporation,SRSCQ,2010-09-16,9.92,9.92,9.91,9.91,1500
"PepsiCo, Inc.",PEP,2010-09-16,42.5,42.67,42.35,42.63,4174900
"MetLife, Inc.",MET,2010-09-16,22.37,22.39,22.15,22.31,6365555
Kraft Foods Inc.,1959.T,2010-09-16,321.37,323.44,321.37,322.06,30000
Freddie Mac,FMCC,2010-09-16,0.32,0.32,0.31,0.31,735900
Sysco Corporation,SYY,2010-09-16,18.78,18.87,18.71,18.84,2064400
The Walt Disney Company,DIS,2010-09-16,29.21,29.29,28.88,29.28,7297600
"Cisco Systems, Inc.",CSCO,2010-09-16,14.04,14.29,14.0,14.27,47579200
Comcast Corporation,CMCSA,2010-09-16,6.47,6.47,6.25,6.3,57039200
FedEx Corporation,FDX,2010-09-16,69.69,70.18,68.34,69.11,8247600
Northrop Grumman Corporation,NOC,2010-09-16,38.74,38.9,38.53,38.65,1639292
Intel Corporation,INTC,2010-09-16,12.38,12.57,12.31,12.56,69165800
"Prudential Financial, Inc.",PRU,2010-09-16,30.04,30.2,29.77,30.13,1942000
Caterpillar Inc.,CAT,2010-09-16,49.22,49.51,48.78,49.28,6233000
Sprint Nextel Corporation,SIX.AX,2010-09-16,1.93,1.93,1.93,1.93,496
The Allstate Corporation,ALL,2010-09-16,21.69,22.07,21.64,22.06,5269900
General Dynamics Corporation,GD,2010-09-16,42.93,43.07,42.72,43.03,1887000
Morgan Stanley,MS,2010-09-16,19.26,19.26,18.99,19.04,10770600
Liberty Mutual Holding Company Inc.,LBTYA,2010-09-16,6.4,6.41,6.31,6.32,3874235
Honeywell International Inc.,HON,2010-09-16,28.08,28.41,28.06,28.33,4865799
Abbott Laboratories,ABT,2010-09-16,17.82,17.95,17.68,17.89,11555857
Fannie Mae,FNMA,2010-09-16,0.29,0.29,0.28,0.28,4278400
Time Warner Inc.,T,2010-09-16,7.13,7.17,7.08,7.16,27985918
"Johnson Controls, Inc.",JCI,2010-09-16,12.97,13.03,12.91,12.97,6138243
"Delta Air Lines, Inc.",DAL,2010-09-16,9.88,10.09,9.72,10.01,8944400
"Merck & Co., Inc.",MRK,2010-09-16,21.16,21.23,20.99,21.13,9526006
"Tyson Foods, Inc.",TSN,2010-09-16,12.83,12.86,12.71,12.79,2535800
American Express Company,AXP,2010-09-16,32.88,33.15,32.71,33.02,7239800
Massachusetts Financial Group,MFG.AX,2010-09-16,0.59,0.6,0.59,0.6,14615
Philip Morris International Inc.,PM,2010-09-16,26.98,27.03,26.79,26.93,7305200
The Hartford Financial Services Group Inc.,HFF.BE,2010-09-16,12.47,12.47,12.47,12.47,0
"The Travelers Companies, Inc.",TTC,2010-09-16,10.86,11.02,10.84,11.0,1389600
