company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2004-12-10,11.51,11.65,11.51,11.57,25317000
Exxon Mobil Corporation,XOM,2004-12-10,24.98,25.05,24.78,24.91,10928500
Ford Motor Company,F,2004-12-10,6.83,6.89,6.75,6.8,7368800
General Electric Company,GE,2004-12-10,103.44,105.33,103.01,104.99,6685325
ConocoPhillips,COP,2004-12-10,16.37,16.49,16.16,16.2,7184679
"Citigroup, Inc.",C,2004-12-10,287.89,288.26,283.68,284.67,1363020
International Business Machines Corporation,IBM,2004-12-10,49.12,50.08,49.12,49.41,4380962
"American International Group,Inc.",AIG,2004-12-10,793.37,793.37,774.62,781.35,275350
Verizon Communications Inc.,VZ,2004-12-10,12.72,12.79,12.62,12.67,7971443
"Altria Group, Inc.",MO,2004-12-10,3.99,4.03,3.92,3.97,8289700
McKesson Corporation,MCK,2004-12-10,27.7,27.96,27.07,27.37,959200
"Cardinal Health, Inc.",CAH,2004-12-10,25.27,25.92,25.12,25.85,2753700
The Kroger Company,KR,2004-12-10,6.18,6.19,5.79,5.97,8442600
Fannie Mae,FNMA,2004-12-10,63.12,64.22,62.95,63.59,2213500
The Boeing Company,BA,2004-12-10,36.84,37.09,36.63,36.69,4107600
Target Corporation,TGT,2004-12-10,32.0,32.0,31.39,31.52,2083300
Bank of America Corporation,BAC,2004-12-10,28.85,28.99,28.72,28.81,6580800
Pfizer Inc.,PFIZER.NS,2004-12-10,331.97,337.44,330.81,332.11,9515
J.P. Morgan Chase & Co.,JPM,2004-12-10,21.52,21.63,21.42,21.5,8579000
Time Warner Inc.,T,2004-12-10,4.34,4.41,4.28,4.35,12830354
Costco Wholesale Corporation,COST,2004-12-10,32.1,32.3,31.75,31.98,4315000
Johnson & Johnson,JNJ,2004-12-10,33.97,34.58,33.29,33.29,8732900
Valero Energy Corp,VLO,2004-12-10,11.29,11.29,10.85,10.98,5224288
MetLife Inc.,MET,2004-12-10,20.93,20.93,20.28,20.66,2019824
Morgan Stanley,MS,2004-12-10,28.33,28.5,27.82,28.46,5941100
AT&T,ATT.L,2004-12-10,20.02,20.02,20.02,20.02,0
"United Parcel Service, Inc.",UPS,2004-12-10,45.97,45.97,44.67,44.68,2468100
Microsoft Corporation,MSFT,2004-12-10,18.65,18.72,18.63,18.65,70949200
The Allstate Corporation,ALL,2004-12-10,30.79,30.79,30.4,30.58,1689900
Lockheed Martin Corporation,LMT,2004-12-10,32.71,33.22,32.7,33.09,1729600
Wells Fargo,WFC,2004-12-10,17.94,17.94,17.53,17.65,5739200
"Lowe's Companies, Inc.",LOW,2004-12-10,21.13,21.13,20.68,20.78,4551600
Intel Corporation,INTC,2004-12-10,13.1,13.24,13.01,13.04,73460100
"UnitedHealth Group, Incorporated",UNH,2004-12-10,33.08,33.23,32.71,33.16,5186000
Northrop Grumman Corporation,NOC,2004-12-10,32.67,32.74,31.95,32.54,2316879
"Prudential Financial, Inc.",PRU,2004-12-10,25.59,26.07,25.57,25.96,1240100
The Walt Disney Company,DIS,2004-12-10,21.57,22.35,21.57,22.07,4061835
"Motorola, Inc.",MSI,2004-12-10,51.34,51.67,48.39,48.8,11466568
"PepsiCo, Inc.",PEP,2004-12-10,28.82,28.84,28.35,28.58,2990900
CVS Corporation,CVS,2004-12-10,15.23,15.23,14.8,14.89,2271600
Sysco Corporation,SYY,2004-12-10,19.99,20.16,19.57,20.0,2210900
American Express Company,AXP,2004-12-10,35.71,35.71,35.21,35.44,4123501
International Paper Company,IP,2004-12-10,17.76,17.76,17.35,17.47,1890362
"Tyson Foods, Inc.",TSN,2004-12-10,11.67,11.83,11.63,11.83,742100
"Goldman Sachs Group, Inc.",GS,2004-12-10,78.68,79.72,77.77,79.33,3898700
Duke Energy,DUK,2004-12-10,16.76,16.76,16.29,16.47,812195
Honeywell International Inc.,HON,2004-12-10,19.6,20.07,19.47,19.79,7900218
"Caterpillar, Inc.",CAT,2004-12-10,27.17,27.36,27.03,27.22,2900600
Best Buy Co. Inc.,BBY,2004-12-10,21.81,22.03,21.37,21.47,5016600
"Johnson Controls, Inc.",JCI,2004-12-10,35.15,35.19,34.7,34.9,3717699
FedEx Corporation,FDX,2004-12-10,81.02,81.03,80.16,80.32,1127600
"Merck & Co., Inc.",MRK,2004-12-10,13.12,13.23,12.81,13.0,9393853
"ConAgra Foods, Incorporated",CAG,2004-12-10,10.08,10.14,10.0,10.08,1094820
"Alcoa, Inc.",AA,2004-12-10,60.54,61.6,60.13,60.26,2190304
Electronic Data Systems,EA,2004-12-10,49.89,53.42,49.86,52.74,11124200
Comcast Corporation,CMCSA,2004-12-10,6.94,7.08,6.93,7.04,17709600
Weyerhaeuser Company,WY,2004-12-10,12.52,12.52,12.18,12.23,813500
Abbott Laboratories,ABT,2004-12-10,12.73,13.3,12.73,12.95,6108795
"AutoNation, Inc.",AN,2004-12-10,18.0,18.11,17.9,18.05,801000
"The Williams Companies, Inc.",WMB,2004-12-10,5.29,5.35,5.24,5.29,3050417
"Cisco Systems, Inc.",CSCO,2004-12-10,12.59,12.83,12.57,12.63,44146000
