company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2011-08-12,12.53,12.58,12.33,12.44,45481200
Exxon Mobil Corporation,XOM,2011-08-12,41.43,41.85,41.0,41.22,31129000
Chevron Corporation,CVX,2011-08-12,53.09,53.87,52.69,53.21,13364100
ConocoPhillips,COP,2011-08-12,31.07,31.33,30.49,30.83,14384182
Fannie Mae,FNMA,2011-08-12,0.28,0.28,0.27,0.28,2120400
General Electric Company,GE,2011-08-12,58.15,58.44,57.25,57.57,15608404
General Motors Corporation,GM,2011-08-12,19.65,19.8,19.05,19.24,18861500
Bank of America Corporation,BAC,2011-08-12,5.87,6.04,5.58,5.63,298997800
Ford Motor Company,F,2011-08-12,5.81,5.82,5.66,5.69,79279300
AT&T Inc.,ATT.L,2011-08-12,33.25,34.0,33.25,34.0,216280
J.P. Morgan Chase & Co.,JPM,2011-08-12,25.15,25.64,24.1,24.32,44072800
"Citigroup, Inc.",C,2011-08-12,23.15,23.73,21.9,22.16,63917600
McKesson Corporation,MCK,2011-08-12,71.09,71.72,69.88,70.91,2633900
Verizon Communications Inc.,VZ,2011-08-12,16.98,17.01,16.61,16.72,21378600
"American International Group,Inc.",AIG,2011-08-12,17.89,18.21,17.52,17.62,8917100
International Business Machines Corporation,IBM,2011-08-12,95.71,96.21,94.19,95.54,5425602
"Cardinal Health, Inc.",CAH,2011-08-12,27.98,28.53,27.8,28.09,3816800
Freddie Mac,FMCC,2011-08-12,0.31,0.33,0.31,0.33,1239300
CVS Caremark Corporation,CVS,2011-08-12,23.33,23.5,22.94,23.18,10450200
UnitedHealth Group Incorporated,UNH,2011-08-12,35.03,36.26,35.03,35.84,9500600
Wells Fargo & Company,WFC,2011-08-12,16.68,16.97,16.03,16.23,50527400
Valero Energy Corporation,VLO,2011-08-12,11.63,11.79,11.41,11.56,12806911
The Kroger Company,KR,2011-08-12,8.71,8.76,8.51,8.67,12685400
Costco Wholesale Corporation,COST,2011-08-12,52.98,53.27,52.03,52.82,3012700
"The Home Depot, Inc.",THD,2011-08-12,45.8,45.88,45.23,45.49,201800
Pfizer Inc.,PFIZER.NS,2011-08-12,920.87,977.87,895.75,898.36,1365
Target Corporation,TGT,2011-08-12,31.65,32.28,31.0,32.01,6869900
The Boeing Company,BA,2011-08-12,48.74,50.3,48.1,50.21,10082800
