company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2009-03-30,36.88,37.05,36.37,36.93,32211000
"Wal-Mart Stores, Inc.",WMT,2009-03-30,12.26,12.29,12.08,12.2,50155200
Chevron Corporation,CVX,2009-03-30,34.6,34.78,33.79,34.22,14304800
ConocoPhillips,COP,2009-03-30,16.68,16.69,16.21,16.53,22162840
General Electric Company,GE,2009-03-30,35.15,38.01,33.28,33.79,32184208
Ford Motor Company,F,2009-03-30,1.4,1.48,1.22,1.42,63985300
AT&T Inc.,ATT.L,2009-03-30,19.15,19.15,19.15,19.15,60020
Valero Energy Corporation,VLO,2009-03-30,9.86,9.96,9.21,9.44,10961114
Bank of America Corporation,BAC,2009-03-30,5.21,5.25,4.68,4.69,486926900
"Citigroup, Inc.",C,2009-03-30,17.59,18.03,16.7,17.14,44857360
International Business Machines Corporation,IBM,2009-03-30,49.9,51.39,49.79,51.27,11468344
McKesson Corporation,MCK,2009-03-30,31.97,31.97,31.07,31.71,2558800
J.P. Morgan Chase & Co.,JPM,2009-03-30,17.01,17.47,16.42,16.46,104860500
Verizon Communications Inc.,VZ,2009-03-30,11.93,12.0,11.73,11.93,21213385
"Cardinal Health, Inc.",CAH,2009-03-30,14.9,15.03,14.61,14.78,2538100
CVS Caremark Corporation,CVS,2009-03-30,18.71,18.88,18.2,18.51,8313200
UnitedHealth Group Incorporated,UNH,2009-03-30,16.04,16.37,15.81,16.11,8537100
The Kroger Company,KR,2009-03-30,7.94,8.03,7.71,7.83,10744400
Costco Wholesale Corporation,COST,2009-03-30,32.69,32.93,32.06,32.48,4478700
"The Home Depot, Inc.",THD,2009-03-30,14.46,14.46,13.97,14.22,7800
Target Corporation,TGT,2009-03-30,21.2,21.33,20.72,21.18,9198200
Johnson & Johnson,JNJ,2009-03-30,32.23,32.8,32.12,32.52,15743200
Morgan Stanley,MS,2009-03-30,15.98,16.33,15.32,15.55,44639500
The Boeing Company,BA,2009-03-30,27.75,28.02,26.6,26.91,10833800
Microsoft Corporation,MSFT,2009-03-30,13.04,13.06,12.7,12.85,49633000
The Dow Chemical Company,TDC,2009-03-30,16.63,16.7,16.23,16.4,2603300
"MetLife, Inc.",MET,2009-03-30,12.48,12.51,11.48,11.61,14748690
"The Goldman Sachs Group, Inc.",TGS,2009-03-30,0.92,0.94,0.91,0.94,14600
Wells Fargo & Company,WFC,2009-03-30,9.64,9.92,8.77,8.77,148010900
"United Parcel Service, Inc.",UPS,2009-03-30,28.01,28.15,27.35,27.69,6402500
Caterpillar Inc.,CAT,2009-03-30,19.06,19.16,17.57,17.88,15827700
Pfizer Inc.,PFIZER.NS,2009-03-30,342.47,357.8,336.5,354.45,12549
"Lowe's Companies, Inc.",LOW,2009-03-30,13.52,13.71,13.23,13.6,14489200
Time Warner Inc.,T,2009-03-30,5.71,5.76,5.57,5.64,39880601
Sears Holdings Corporation,SRSCQ,2009-03-30,6.18,6.18,6.18,6.18,0
"PepsiCo, Inc.",PEP,2009-03-30,31.84,32.18,31.36,31.67,7584800
Kraft Foods Inc.,1959.T,2009-03-30,454.22,454.22,442.64,442.64,96000
