company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2011-06-02,13.46,13.46,13.2,13.3,44354700
Exxon Mobil Corporation,XOM,2011-06-02,46.51,46.82,45.87,46.26,18152600
Chevron Corporation,CVX,2011-06-02,56.81,56.95,55.71,56.13,8129200
ConocoPhillips,COP,2011-06-02,33.44,33.72,33.05,33.38,8088634
Fannie Mae,FNMA,2011-06-02,0.38,0.38,0.37,0.37,1212400
General Electric Company,GE,2011-06-02,68.9,69.33,68.11,68.65,8400527
General Motors Corporation,GM,2011-06-02,22.66,22.83,21.97,22.12,22440900
Bank of America Corporation,BAC,2011-06-02,8.84,8.94,8.68,8.84,198074000
Ford Motor Company,F,2011-06-02,7.33,7.39,7.25,7.29,58588100
AT&T Inc.,ATT.L,2011-06-02,34.5,34.8,34.06,34.7,245260
J.P. Morgan Chase & Co.,JPM,2011-06-02,28.23,28.41,27.49,28.01,45964000
"Citigroup, Inc.",C,2011-06-02,29.46,29.94,29.02,29.69,40828200
McKesson Corporation,MCK,2011-06-02,76.09,76.22,75.49,75.88,1654900
Verizon Communications Inc.,VZ,2011-06-02,17.46,17.48,17.31,17.4,12699800
"American International Group,Inc.",AIG,2011-06-02,21.4,21.68,21.21,21.34,12759300
International Business Machines Corporation,IBM,2011-06-02,94.13,94.5,93.71,93.93,4031389
"Cardinal Health, Inc.",CAH,2011-06-02,30.45,30.51,30.14,30.38,2023200
Freddie Mac,FMCC,2011-06-02,0.4,0.4,0.4,0.4,947500
CVS Caremark Corporation,CVS,2011-06-02,26.66,26.82,26.59,26.77,12744100
UnitedHealth Group Incorporated,UNH,2011-06-02,38.74,39.45,38.49,39.37,8258700
Wells Fargo & Company,WFC,2011-06-02,18.11,18.31,17.66,18.19,54133000
Valero Energy Corporation,VLO,2011-06-02,14.97,15.07,14.6,14.64,9919298
The Kroger Company,KR,2011-06-02,9.09,9.1,8.92,9.02,16567800
Costco Wholesale Corporation,COST,2011-06-02,58.46,58.49,57.12,57.14,4003400
