company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2004-10-15,11.53,11.65,11.47,11.53,29787600
Exxon Mobil Corporation,XOM,2004-10-15,24.18,24.3,24.03,24.21,11018500
Ford Motor Company,F,2004-10-15,6.24,6.33,6.2,6.29,12135800
General Electric Company,GE,2004-10-15,95.92,96.66,95.57,96.0,3155910
ConocoPhillips,COP,2004-10-15,15.99,16.03,15.84,15.96,7563000
"Citigroup, Inc.",C,2004-10-15,271.94,272.74,269.36,269.97,1559330
International Business Machines Corporation,IBM,2004-10-15,43.25,43.49,43.16,43.28,6201211
"American International Group,Inc.",AIG,2004-10-15,702.39,718.95,654.36,694.58,3022875
Verizon Communications Inc.,VZ,2004-10-15,12.67,12.81,12.65,12.69,7150269
"Altria Group, Inc.",MO,2004-10-15,3.16,3.19,3.15,3.19,6087700
McKesson Corporation,MCK,2004-10-15,20.99,21.0,20.64,20.78,1508000
"Cardinal Health, Inc.",CAH,2004-10-15,18.78,18.83,18.62,18.69,1459800
The Kroger Company,KR,2004-10-15,5.25,5.31,5.21,5.29,7293200
Fannie Mae,FNMA,2004-10-15,61.16,62.09,60.98,61.81,5436800
The Boeing Company,BA,2004-10-15,35.21,35.76,34.99,35.0,3467700
Target Corporation,TGT,2004-10-15,28.11,28.62,27.75,28.54,2712400
Bank of America Corporation,BAC,2004-10-15,27.67,28.03,27.57,27.97,12905000
Pfizer Inc.,PFIZER.NS,2004-10-15,277.56,279.36,273.83,277.01,9611
J.P. Morgan Chase & Co.,JPM,2004-10-15,22.01,22.34,22.01,22.13,8057300
Time Warner Inc.,T,2004-10-15,4.56,4.63,4.53,4.58,8360928
Costco Wholesale Corporation,COST,2004-10-15,30.54,30.88,30.33,30.62,3748100
Johnson & Johnson,JNJ,2004-10-15,31.2,31.35,31.07,31.11,7227200
Valero Energy Corp,VLO,2004-10-15,10.6,10.61,10.27,10.43,6857848
MetLife Inc.,MET,2004-10-15,19.25,19.25,16.7,17.71,14794243
Morgan Stanley,MS,2004-10-15,25.3,25.81,25.21,25.56,4245000
AT&T,ATT.L,2004-10-15,18.12,18.12,18.12,18.12,0
"United Parcel Service, Inc.",UPS,2004-10-15,39.38,40.0,39.31,39.97,3104700
Microsoft Corporation,MSFT,2004-10-15,17.29,17.45,17.19,17.3,49828500
The Allstate Corporation,ALL,2004-10-15,28.52,28.54,28.17,28.4,4336400
Lockheed Martin Corporation,LMT,2004-10-15,29.93,30.06,29.83,29.84,2180800
Wells Fargo,WFC,2004-10-15,16.59,16.71,16.57,16.69,8162000
"Lowe's Companies, Inc.",LOW,2004-10-15,19.54,19.66,19.47,19.54,5325600
Intel Corporation,INTC,2004-10-15,11.93,12.02,11.76,11.89,69746900
"UnitedHealth Group, Incorporated",UNH,2004-10-15,28.42,28.84,27.73,28.7,12027400
Northrop Grumman Corporation,NOC,2004-10-15,29.71,29.89,29.58,29.75,1378307
"Prudential Financial, Inc.",PRU,2004-10-15,22.89,22.89,21.33,22.05,7587800
The Walt Disney Company,DIS,2004-10-15,19.65,19.8,19.47,19.72,8775063
"Motorola, Inc.",MSI,2004-10-15,49.0,49.96,48.92,49.32,2835045
"PepsiCo, Inc.",PEP,2004-10-15,26.73,26.92,26.66,26.82,4035200
CVS Corporation,CVS,2004-10-15,14.18,14.32,14.08,14.24,2478000
Sysco Corporation,SYY,2004-10-15,16.65,16.74,16.53,16.57,2238200
American Express Company,AXP,2004-10-15,33.36,34.17,33.33,33.72,7020336
International Paper Company,IP,2004-10-15,16.65,16.9,16.62,16.67,2081818
"Tyson Foods, Inc.",TSN,2004-10-15,10.74,10.78,10.59,10.71,1066100
"Goldman Sachs Group, Inc.",GS,2004-10-15,67.77,68.21,67.32,68.1,3188100
Duke Energy,DUK,2004-10-15,15.4,15.7,15.38,15.66,1502495
Honeywell International Inc.,HON,2004-10-15,19.39,19.73,19.39,19.51,2375474
"Caterpillar, Inc.",CAT,2004-10-15,23.5,24.16,23.5,23.97,6098200
Best Buy Co. Inc.,BBY,2004-10-15,21.08,21.46,21.01,21.42,4535700
"Johnson Controls, Inc.",JCI,2004-10-15,31.0,31.23,30.84,31.04,2731961
FedEx Corporation,FDX,2004-10-15,69.1,70.22,69.1,69.99,2771600
"Merck & Co., Inc.",MRK,2004-10-15,13.43,13.72,13.43,13.6,14877513
"ConAgra Foods, Incorporated",CAG,2004-10-15,9.59,9.67,9.55,9.65,1614089
"Alcoa, Inc.",AA,2004-10-15,60.82,61.38,60.77,60.86,1725177
Electronic Data Systems,EA,2004-10-15,44.27,44.96,43.57,44.21,4150600
Comcast Corporation,CMCSA,2004-10-15,6.62,6.63,6.56,6.57,19292400
Weyerhaeuser Company,WY,2004-10-15,11.42,11.53,11.3,11.35,1270500
Abbott Laboratories,ABT,2004-10-15,12.35,12.4,12.22,12.25,12143810
"AutoNation, Inc.",AN,2004-10-15,16.67,16.81,16.57,16.66,465500
"The Williams Companies, Inc.",WMB,2004-10-15,4.29,4.32,4.24,4.28,2703754
"Cisco Systems, Inc.",CSCO,2004-10-15,12.13,12.23,11.96,12.02,46820000
