company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2000-10-10,9.82,9.98,9.7,9.92,20049600
Exxon Mobil Corporation,XOM,2000-10-10,20.54,21.01,20.5,20.9,14807800
Ford Motor Company,F,2000-10-10,10.64,10.64,10.33,10.33,4375500
General Electric Company,GE,2000-10-10,153.7,154.84,150.59,151.9,2296911
International Business Machines Corporation,IBM,2000-10-10,57.92,58.17,55.84,57.05,5872453
"Citigroup, Inc.",C,2000-10-10,277.26,277.92,263.43,268.7,1712620
AT&T Corp.,ATT.L,2000-10-10,62.5,62.5,62.5,62.5,0
Philip Morris Companies Inc.,TABAK.PR,2000-10-10,589.72,589.72,583.89,583.89,50
The Boeing Company,BA,2000-10-10,38.75,39.2,38.51,38.83,2501200
Bank of America Corporation,BAC,2000-10-10,13.45,13.49,12.74,12.94,12609000
The Kroger Company,KR,2000-10-10,7.63,7.63,7.44,7.57,4956000
"American International Group,Inc.",AIG,2000-10-10,1108.38,1113.57,1089.85,1101.71,171695
Fannie Mae,FNMA,2000-10-10,57.83,57.88,54.73,56.28,3317600
Morgan Stanley Dean Witter & Co.,MS,2000-10-10,41.0,41.16,35.41,36.64,13778300
Target,TGT,2000-10-10,14.55,14.67,14.22,14.26,1991900
"Merck & Co., Inc.",MRK,2000-10-10,28.77,29.6,28.77,29.3,6415122
Chevron Corporation,CVX,2000-10-10,16.81,17.1,16.65,16.94,3105800
"Motorola, Inc.",MSI,2000-10-10,68.71,70.61,65.05,66.8,5055614
McKesson HBOC Inc.,MCK,2000-10-10,26.62,26.87,26.1,26.46,1591800
Intel Corporation,INTC,2000-10-10,22.28,22.85,21.29,21.36,68882800
Johnson & Johnson,JNJ,2000-10-10,23.85,24.53,23.64,24.43,6103600
Costco Wholesale Corporation,COST,2000-10-10,22.92,23.38,22.05,22.05,3668300
Time Warner Inc.,T,2000-10-10,7.34,7.34,7.02,7.05,10005071
"United Parcel Service of America, Inc.",UPS,2000-10-10,27.68,28.89,27.56,28.65,1053300
The Allstate Corporation,ALL,2000-10-10,18.42,18.55,18.18,18.45,2585300
Lockheed Martin Corporation,LMT,2000-10-10,17.44,17.55,16.97,17.3,1097800
"Goldman Sachs Group, Inc.",GS,2000-10-10,73.82,74.12,70.09,71.98,2744500
"Cardinal Health, Inc.",CAH,2000-10-10,27.27,27.68,26.84,27.55,1669350
ConAgra,CAG,2000-10-10,6.41,6.45,6.37,6.43,1622955
International Paper Company,IP,2000-10-10,11.26,11.5,10.83,10.9,2750737
Freddie Mac,FMCC,2000-10-10,44.04,44.04,41.74,42.47,3128900
"AutoNation, Inc.",AN,2000-10-10,5.75,5.88,5.75,5.81,374800
Honeywell International Inc.,HON,2000-10-10,18.75,18.88,18.5,18.5,2598164
The Walt Disney Company,DIS,2000-10-10,31.3,31.92,31.3,31.49,4949518
First Union Corporation,FHN,2000-10-10,10.19,10.34,10.13,10.22,469364
Wells Fargo & Co.,WFC,2000-10-10,11.56,11.56,11.18,11.23,7073800
Duke Energy Corporation,DUK,2000-10-10,22.83,23.41,22.81,23.07,1620949
American Express Company,AXP,2000-10-10,35.32,35.32,34.12,34.43,6166686
Loews Corporation,L,2000-10-10,11.37,11.44,11.19,11.2,1176000
Conoco,COP,2000-10-10,10.87,11.2,10.83,10.98,2366471
CIGNA Corporation,CI,2000-10-10,30.9,31.88,30.73,31.26,2466600
"PepsiCo, Inc.",PEP,2000-10-10,24.87,25.23,24.61,24.9,3103300
Microsoft Corporation,MSFT,2000-10-10,16.47,16.97,16.44,16.66,62066200
"Caterpillar, Inc.",CAT,2000-10-10,9.12,9.12,8.82,8.84,2709600
"UnitedHealth Group, Incorporated",UNH,2000-10-10,10.12,10.49,10.1,10.34,12500000
Xerox Corporation,XRX,2000-10-10,12.69,12.98,12.39,12.76,2983439
Electronic Data Systems Corporation,EA,2000-10-10,24.09,24.91,23.84,24.3,1912600
J.P. Morgan & Co. Incorporated,JPM,2000-10-10,20.42,20.64,19.54,19.82,11926200
CVS Corporation,CVS,2000-10-10,14.63,14.69,14.53,14.61,2526800
"Federated Department Stores, Inc.",FHI,2000-10-10,8.22,8.29,7.79,8.27,207200
Sysco Corporation,SYY,2000-10-10,11.6,11.72,11.44,11.63,2026800
