company,ticker,date,open,high,low,close,volume
Ford Motor Company,F,1997-08-07,5.59,5.74,5.58,5.71,11293524
Exxon Corporation,XOM,1997-08-07,13.45,13.5,13.29,13.32,4592400
"Wal-Mart Stores, Inc.",WMT,1997-08-07,4.06,4.1,3.99,4.01,20047800
General Electric Company,GE,1997-08-07,58.29,58.97,56.99,57.04,3527433
International Business Machines Corporation,IBM,1997-08-07,26.48,26.67,26.09,26.21,6771595
AT&T Corp.,ATT.L,1997-08-07,11.7,11.7,11.7,11.7,0
Chevron Corporation,CVX,1997-08-07,14.0,14.08,13.76,13.78,2034200
"PepsiCo, Inc.",PEP,1997-08-07,18.3,18.3,17.98,18.01,3929100
"American International Group,Inc.",AIG,1997-08-07,429.09,430.92,418.89,420.2,93994
"Motorola, Inc.",MSI,1997-08-07,69.09,69.3,67.22,67.48,1780081
Lockheed Martin Corporation,LMT,1997-08-07,26.27,26.27,25.9,25.99,574200
The Kroger Company,KR,1997-08-07,5.23,5.26,5.18,5.21,1095600
Fannie Mae,FNMA,1997-08-07,35.46,35.8,34.62,34.72,2405900
"ConAgra, Inc.",CAG,1997-08-07,10.1,10.24,10.07,10.07,673083
The Allstate Corporation,ALL,1997-08-07,19.79,19.98,19.5,19.67,1710600
The Boeing Company,BA,1997-08-07,36.55,37.18,36.55,36.98,2657400
Johnson & Johnson,JNJ,1997-08-07,15.39,15.45,14.97,15.02,5709000
Travelers Group Inc.,TRV,1997-08-07,19.04,19.22,18.78,18.78,426800
Intel Corporation,INTC,1997-08-07,14.36,14.41,14.15,14.16,62813600
International Paper Company,IP,1997-08-07,20.64,20.79,20.28,20.41,935865
Loews Corporation,L,1997-08-07,14.32,14.32,14.07,14.1,2448600
"Merck & Co., Inc.",MRK,1997-08-07,18.6,18.65,17.99,18.01,8826466
Xerox Corporation,XRX,1997-08-07,45.41,45.55,43.7,43.8,741923
CIGNA Corporation,CI,1997-08-07,17.52,17.77,17.17,17.17,1934100
The Walt Disney Company,DIS,1997-08-07,20.12,20.23,19.66,19.7,3524278
American Express Company,AXP,1997-08-07,17.12,17.17,16.67,16.71,6169999
"Caterpillar, Inc.",CAT,1997-08-07,14.9,15.18,14.9,14.94,2760200
J.P. Morgan & Co. Incorporated,JPM,1997-08-07,16.88,16.95,16.36,16.37,11811000
Digital Equipment Corporation,GEN,1997-08-07,1.11,1.15,1.11,1.15,12711200
Rockwell International Corporation,ROK,1997-08-07,9.45,9.48,9.34,9.34,385900
Minnesota Mining & Manufacturing Company,MMM,1997-08-07,18.58,18.63,18.41,18.47,1818159
McKesson Corporation,MCK,1997-08-07,36.23,36.36,36.13,36.18,850000
SYSCO Corporation,SYY,1997-08-07,4.53,4.7,4.53,4.6,1625200
Archer Daniels Midland Company,ADM,1997-08-07,9.4,9.58,9.29,9.34,1845120
Morgan Stanley Group,MS,1997-08-07,12.75,12.81,12.51,12.53,2943400
Alcoa,AA,1997-08-07,36.38,36.94,36.38,36.58,959634
The Goodyear Tire & Rubber Company,TGT,1997-08-07,9.04,9.06,8.84,8.91,2415600
