company,ticker,date,open,high,low,close,volume
Walmart,WMT,2016-02-09,18.23,18.49,18.01,18.32,43927200
Exxon Mobil,XOM,2016-02-09,52.08,52.53,51.24,52.15,18418100
Apple,APLE,2016-02-09,11.11,11.62,10.95,11.44,1092300
McKesson,MCK,2016-02-09,138.84,141.84,137.31,139.24,1987000
UnitedHealth Group,UNH,2016-02-09,93.8,96.3,93.61,95.34,3680200
CVS Health,CVS,2016-02-09,64.85,68.53,64.46,67.45,11876900
General Motors,GM,2016-02-09,22.68,23.27,22.39,22.47,21654100
Ford Motor,F,2016-02-09,6.85,6.93,6.7,6.78,48956800
AT&T,ATT.L,2016-02-09,53.1,54.58,50.81,52.0,920620
General Electric,GE,2016-02-09,117.65,121.0,117.65,119.9,7727091
Verizon,VZ,2016-02-09,30.07,30.4,29.65,30.13,22633900
Chevron,CVX,2016-02-09,55.47,55.93,53.57,54.06,12605600
Costco,COST,2016-02-09,123.05,125.98,123.04,124.48,3228300
Fannie Mae,FNMA,2016-02-09,1.38,1.43,1.36,1.39,1029800
Kroger,KR,2016-02-09,29.64,30.33,29.64,30.03,11550700
HP,HP,2016-02-09,30.94,31.25,28.61,29.39,2742300
Cardinal Health,CAH,2016-02-09,56.86,58.32,56.84,57.81,2653800
Express Scripts Holding,ESH.BE,2016-02-09,8.21,8.21,8.21,8.21,0
J.P. Morgan Chase,JPM,2016-02-09,42.47,43.55,42.35,43.17,26300000
Boeing,BA,2016-02-09,105.81,107.6,105.32,106.62,4137600
Microsoft,MSFT,2016-02-09,42.92,43.99,42.62,43.15,46740500
Bank of America Corp.,BAC,2016-02-09,9.68,10.04,9.66,9.85,247349000
Wells Fargo,WFC,2016-02-09,34.66,35.53,34.47,35.3,29896200
Home Depot,HD,2016-02-09,87.99,91.44,87.79,90.31,7572900
Citigroup,C,2016-02-09,27.62,28.47,27.43,28.05,39767200
Phillips 66,PSX,2016-02-09,52.01,52.59,51.25,51.78,4348600
IBM,IBM,2016-02-09,79.66,80.17,78.18,78.37,6231231
Valero Energy,VLO,2016-02-09,36.8,38.09,36.47,37.1,6624900
Procter & Gamble,PG,2016-02-09,62.7,63.59,62.08,63.32,14308900
Alphabet,GOOGL,2016-02-09,34.41,35.8,34.19,34.81,84300000
Comcast,CMCSA,2016-02-09,23.15,23.39,22.66,23.07,36504600
Target,TGT,2016-02-09,51.87,52.37,51.26,51.92,5110600
Johnson & Johnson,JNJ,2016-02-09,77.29,78.0,77.03,77.79,10044500
MetLife,MET,2016-02-09,23.2,23.94,22.9,23.77,9967736
Archer Daniels Midland,ADM,2016-02-09,24.82,24.99,24.16,24.92,6369400
Marathon Petroleum,MPC,2016-02-09,22.1,23.22,21.33,22.91,16889100
Freddie Mac,FMCC,2016-02-09,1.36,1.41,1.35,1.37,371000
PepsiCo,PEP,2016-02-09,72.23,73.8,72.04,73.42,4994200
Lowe's,X1G.PA,2016-02-09,222.13,222.13,222.13,222.13,0
UPS,UPS,2016-02-09,66.83,68.61,66.81,67.65,5427500
AIG,AIG,2016-02-09,40.23,41.37,40.14,40.88,11267500
Prudential Financial,PRU,2016-02-09,39.73,41.0,39.24,40.65,4453700
Intel,INTC,2016-02-09,22.71,23.24,22.65,22.97,22902600
Disney,DIS,2016-02-09,83.66,86.49,82.63,85.67,19237400
Cisco Systems,CSCO,2016-02-09,16.73,16.92,16.68,16.77,30767200
Pfizer,PFIZER.NS,2016-02-09,1878.78,1878.78,1835.37,1855.59,6557
Sysco,SYY,2016-02-09,33.34,33.63,33.17,33.2,6732300
FedEx,FDX,2016-02-09,111.28,112.92,110.25,111.73,1936200
Caterpillar,CAT,2016-02-09,50.64,51.04,50.02,50.66,5638500
Lockheed Martin,LMT,2016-02-09,164.4,167.65,163.72,166.61,1983100
Energy Transfer Equity,ET,2016-02-09,1.91,2.19,1.84,2.02,63401900
Tyson Foods,TSN,2016-02-09,47.24,48.3,47.16,48.19,6420300
American Airlines Group,AAL,2016-02-09,33.47,35.22,33.45,34.68,11143300
Delta Air Lines,DAL,2016-02-09,35.67,37.57,35.39,37.12,12082600
Johnson Controls,JCI,2016-02-09,25.7,25.99,25.65,25.84,3356730
Best Buy,BBY,2016-02-09,20.06,20.31,19.38,19.67,5332100
Merck,MRK,2016-02-09,34.4,35.02,34.19,34.73,11160257
Goldman Sachs Group,GS,2016-02-09,119.18,122.81,118.84,121.42,6919400
Honeywell International,HON,2016-02-09,73.17,75.59,73.17,74.98,4126058
Oracle,ORCL,2016-02-09,30.32,30.74,29.88,30.28,17819800
Morgan Stanley,MS,2016-02-09,16.59,17.65,16.49,17.38,25642000
Cigna,CI,2016-02-09,114.39,118.63,113.52,117.78,1159100
United Continental Holdings,UAL,2016-02-09,44.97,47.03,44.0,46.48,9300200
Allstate,ALL,2016-02-09,50.63,51.0,50.34,50.8,3743700
TIAA,TILIX,2016-02-09,10.21,10.21,10.21,10.21,0
American Express,AXP,2016-02-09,45.46,46.12,45.16,45.79,8588900
Gilead Sciences,GILD,2016-02-09,59.59,62.62,59.52,61.75,14322700
General Dynamics,GD,2016-02-09,105.22,107.19,105.22,106.56,2205400
TJX,TJX,2016-02-09,29.44,30.61,29.43,30.36,9131400
ConocoPhillips,COP,2016-02-09,24.44,25.13,24.06,24.71,20405400
Nike,NKE,2016-02-09,48.28,50.15,48.08,49.32,10915700
World Fuel Services,WFK.BE,2016-02-09,27.39,27.5,26.94,27.17,0
3M,MMM,2016-02-09,91.96,93.65,91.66,93.04,3550206
Mondelez International,MDLZ,2016-02-09,29.08,30.02,29.02,29.76,11313700
Exelon,EXC,2016-02-09,16.1,16.25,15.93,16.01,13394007
Deere,DE,2016-02-09,64.49,66.78,64.49,66.34,2978700
Time Warner,T,2016-02-09,13.86,13.93,13.65,13.84,46674045
Northwestern Mutual,NWE,2016-02-09,38.74,39.29,38.64,38.98,395700
