company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2008-01-14,11.05,11.05,9.93,10.98,61687800
Exxon Mobil Corporation,XOM,2008-01-14,47.7,47.91,47.3,47.69,20425900
Chevron Corporation,CVX,2008-01-14,44.94,45.25,44.54,44.79,9968600
ConocoPhillips,COP,2008-01-14,34.28,34.34,33.85,34.04,13133651
General Electric Company,GE,2008-01-14,112.16,112.16,110.56,111.22,7095763
Ford Motor Company,F,2008-01-14,3.15,3.19,3.13,3.18,29713800
"Citigroup, Inc.",C,2008-01-14,203.05,204.66,199.05,203.82,9431530
Bank of America Corporation,BAC,2008-01-14,27.81,28.19,27.55,28.14,37063400
AT&T Inc.,ATT.L,2008-01-14,24.0,24.0,24.0,24.25,41330
J.P. Morgan Chase & Co.,JPM,2008-01-14,26.3,26.6,25.87,26.35,22817000
"American International Group,Inc.",AIG,2008-01-14,721.63,736.0,712.59,734.76,668305
International Business Machines Corporation,IBM,2008-01-14,55.68,55.98,53.73,54.57,18837832
Valero Energy Corporation,VLO,2008-01-14,31.31,31.32,30.84,31.12,13024289
Verizon Communications Inc.,VZ,2008-01-14,15.92,16.09,15.83,16.0,11108819
McKesson Corporation,MCK,2008-01-14,59.01,59.35,57.9,58.22,1467600
"Cardinal Health, Inc.",CAH,2008-01-14,28.51,28.54,28.11,28.26,1727000
"The Goldman Sachs Group, Inc.",TGS,2008-01-14,2.7,2.7,2.49,2.5,24000
Morgan Stanley,MS,2008-01-14,33.06,33.44,32.83,33.04,10954300
CVS Caremark Corporation,CVS,2008-01-14,24.74,24.98,24.25,24.38,17288600
UnitedHealth Group Incorporated,UNH,2008-01-14,44.07,44.27,43.16,43.42,6194000
The Kroger Company,KR,2008-01-14,9.56,9.56,9.23,9.28,12610600
The Boeing Company,BA,2008-01-14,59.6,60.37,58.74,59.85,7732600
Costco Wholesale Corporation,COST,2008-01-14,46.4,46.4,44.07,44.83,10121500
Target Corporation,TGT,2008-01-14,31.38,31.56,30.91,31.53,9630800
Johnson & Johnson,JNJ,2008-01-14,40.39,40.39,39.81,40.19,11661600
"Lehman Brothers Holdings, Inc.",LEHNQ,2008-01-14,20.83,20.88,20.57,20.88,15100
Wells Fargo & Company,WFC,2008-01-14,17.54,17.57,17.1,17.44,22667200
The Dow Chemical Company,TDC,2008-01-14,25.9,25.92,25.11,25.52,1324300
"MetLife, Inc.",MET,2008-01-14,31.82,31.86,31.28,31.79,3940801
Microsoft Corporation,MSFT,2008-01-14,24.71,24.79,24.43,24.66,52792200
"United Parcel Service, Inc.",UPS,2008-01-14,38.34,38.37,37.95,38.29,5293900
Pfizer Inc.,PFIZER.NS,2008-01-14,429.69,437.29,429.69,432.7,3185
"Lowe's Companies, Inc.",LOW,2008-01-14,14.86,15.12,14.68,15.04,11886400
Time Warner Inc.,T,2008-01-14,8.03,8.1,7.99,8.04,28799251
"Caterpillar, Inc.",CAT,2008-01-14,41.78,42.26,41.22,42.11,8106700
Fannie Mae,FNMA,2008-01-14,36.4,36.43,34.89,35.98,6705900
Freddie Mac,FMCC,2008-01-14,28.97,30.38,28.46,30.27,8933600
Lockheed Martin Corporation,LMT,2008-01-14,64.24,64.24,62.51,63.06,2724500
"PepsiCo, Inc.",PEP,2008-01-14,46.23,46.31,45.29,45.45,7762500
Intel Corporation,INTC,2008-01-14,13.95,14.14,13.66,14.07,85033000
"Altria Group, Inc.",MO,2008-01-14,8.11,8.13,8.01,8.08,10363600
The Allstate Corporation,ALL,2008-01-14,33.6,34.03,33.42,33.86,2995600
"Motorola, Inc.",MSI,2008-01-14,45.39,46.1,44.71,45.02,5028497
Best Buy Co. Inc.,BBY,2008-01-14,25.96,26.19,25.63,26.03,9230900
The Walt Disney Company,DIS,2008-01-14,25.45,25.66,25.13,25.33,8717400
FedEx Corporation,FDX,2008-01-14,69.69,70.1,68.89,69.48,1889700
Sysco Corporation,SYY,2008-01-14,16.9,17.01,16.79,16.92,3756800
"Cisco Systems, Inc.",CSCO,2008-01-14,17.31,17.35,17.04,17.1,53665300
"Johnson Controls, Inc.",JCI,2008-01-14,11.35,11.49,11.29,11.39,9090078
Honeywell International Inc.,HON,2008-01-14,33.94,34.67,33.94,34.47,3709390
"Prudential Financial, Inc.",PRU,2008-01-14,47.5,47.64,46.83,47.23,1937300
American Express Company,AXP,2008-01-14,33.44,34.02,32.95,33.74,18554900
Northrop Grumman Corporation,NOC,2008-01-14,49.5,49.52,48.8,48.88,1849696
Comcast Corporation,CMCSA,2008-01-14,5.91,6.12,5.88,6.07,48508200
"Alcoa, Inc.",AA,2008-01-14,64.21,65.98,63.67,65.92,5184561
General Dynamics Corporation,GD,2008-01-14,57.77,57.82,56.81,56.97,2289100
"Tyson Foods, Inc.",TSN,2008-01-14,10.3,10.33,10.12,10.17,2375000
"The Travelers Companies, Inc.",TTC,2008-01-14,9.34,9.41,8.98,9.11,1273200
Liberty Mutual Holding Company Inc.,LBTYA,2008-01-14,8.3,8.46,8.29,8.42,11469798
The Hartford Financial Services Group Inc.,HFF.BE,2008-01-14,39.8,39.8,39.8,39.8,0
Abbott Laboratories,ABT,2008-01-14,19.51,19.55,19.04,19.21,15686744
Massachusetts Financial Group,MFG,2008-01-14,8.63,8.78,8.63,8.74,166600
3M Company,MMM,2008-01-14,38.04,38.29,37.74,38.22,3501410
