company,ticker,date,open,high,low,close,volume
Walmart,WMT,2016-10-04,20.48,20.64,20.35,20.41,19707900
Exxon Mobil,XOM,2016-10-04,57.87,57.95,57.0,57.12,8222000
Apple,APLE,2016-10-04,11.38,11.41,11.2,11.29,1116500
McKesson,MCK,2016-10-04,154.41,155.18,153.71,154.14,1208100
UnitedHealth Group,UNH,2016-10-04,120.54,121.12,119.21,120.08,2452600
CVS Health,CVS,2016-10-04,65.53,65.7,64.65,64.8,6820000
General Motors,GM,2016-10-04,26.84,27.16,26.8,26.91,8506200
Ford Motor,F,2016-10-04,7.39,7.48,7.38,7.45,23948700
AT&T,ATT.L,2016-10-04,78.0,79.45,77.1,77.1,752880
General Electric,GE,2016-10-04,128.93,129.1,127.8,128.02,6495171
Verizon,VZ,2016-10-04,31.75,31.85,31.27,31.43,13753300
Chevron,CVX,2016-10-04,69.25,69.39,67.93,68.28,6505400
Costco,COST,2016-10-04,128.52,128.65,126.84,127.68,2840500
Fannie Mae,FNMA,2016-10-04,1.67,1.72,1.67,1.7,2785700
Kroger,KR,2016-10-04,24.14,24.26,23.83,23.93,11173200
HP,HP,2016-10-04,43.0,43.3,42.22,42.58,1448800
Cardinal Health,CAH,2016-10-04,58.31,58.53,57.71,58.03,1933900
Express Scripts Holding,ESH.BE,2016-10-04,7.23,7.23,7.23,7.23,0
J.P. Morgan Chase,JPM,2016-10-04,52.01,52.77,51.92,52.31,17226900
Boeing,BA,2016-10-04,122.16,122.58,121.17,121.68,2829200
Microsoft,MSFT,2016-10-04,51.18,51.47,50.91,51.15,20085900
Bank of America Corp.,BAC,2016-10-04,12.83,13.11,12.8,12.91,98501500
Wells Fargo,WFC,2016-10-04,33.67,34.03,33.61,33.77,44008300
Home Depot,HD,2016-10-04,103.57,104.69,103.1,103.3,4848600
Citigroup,C,2016-10-04,35.39,36.39,35.38,35.88,25542000
Phillips 66,PSX,2016-10-04,56.46,57.11,56.04,56.1,1985400
IBM,IBM,2016-10-04,101.42,101.97,100.23,100.64,3016769
Valero Energy,VLO,2016-10-04,36.78,37.6,36.78,37.12,5804000
Procter & Gamble,PG,2016-10-04,68.74,69.04,68.47,68.78,23317600
Alphabet,GOOGL,2016-10-04,39.97,40.05,39.71,39.86,25174000
Comcast,CMCSA,2016-10-04,26.53,26.65,26.36,26.43,14590000
Target,TGT,2016-10-04,52.35,52.94,52.13,52.25,4376500
Johnson & Johnson,JNJ,2016-10-04,92.59,93.09,92.15,92.57,5733900
