company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2003-03-21,11.56,11.9,11.47,11.86,38313600
Exxon Mobil Corporation,XOM,2003-03-21,17.09,17.1,16.89,17.09,14987200
Ford Motor Company,F,2003-03-21,3.53,3.64,3.46,3.63,17370800
General Electric Company,GE,2003-03-21,75.1,77.19,74.71,77.19,8326765
"Citigroup, Inc.",C,2003-03-21,210.28,218.32,209.76,218.32,2276760
International Business Machines Corporation,IBM,2003-03-21,41.74,42.82,41.74,42.82,13206168
"American International Group,Inc.",AIG,2003-03-21,635.53,653.79,625.98,650.21,478740
Verizon Communications Inc.,VZ,2003-03-21,10.55,10.9,10.46,10.83,9144993
"Altria Group, Inc.",MO,2003-03-21,2.15,2.16,2.12,2.16,9788600
ConocoPhillips,COP,2003-03-21,9.54,9.55,9.41,9.42,6604081
The Boeing Company,BA,2003-03-21,19.15,19.15,18.31,19.05,6547300
Fannie Mae,FNMA,2003-03-21,56.76,58.39,56.66,58.39,4073900
"Merck & Co., Inc.",MRK,2003-03-21,22.34,22.91,22.32,22.77,7512693
The Kroger Company,KR,2003-03-21,5.1,5.11,5.01,5.11,7523000
"Cardinal Health, Inc.",CAH,2003-03-21,25.96,26.32,25.79,26.21,3868800
McKesson Corporation,MCK,2003-03-21,21.26,21.56,21.07,21.44,1857400
AT&T,ATT.L,2003-03-21,12.95,12.95,12.95,12.95,0
Bank of America Corporation,BAC,2003-03-21,20.38,20.67,20.38,20.67,16477000
Target Corporation,TGT,2003-03-21,18.13,18.6,17.71,18.51,7427300
J.P. Morgan Chase & Co.,JPM,2003-03-21,12.75,13.29,12.68,13.15,18484800
Freddie Mac,FMCC,2003-03-21,47.19,48.16,47.06,48.15,2919900
Costco Wholesale Corporation,COST,2003-03-21,20.82,20.97,20.28,20.86,5879400
Johnson & Johnson,JNJ,2003-03-21,31.09,31.36,30.67,31.36,8689200
Pfizer Inc.,PFIZER.NS,2003-03-21,176.69,177.3,174.69,175.09,3226
MetLife Inc.,MET,2003-03-21,13.9,13.94,13.55,13.94,2230199
Morgan Stanley,MS,2003-03-21,20.53,21.39,20.53,21.28,7867900
"United Parcel Service, Inc.",UPS,2003-03-21,29.96,30.14,29.6,30.08,4334100
The Allstate Corporation,ALL,2003-03-21,19.44,19.59,19.14,19.52,2210600
Wells Fargo & Co.,WFC,2003-03-21,12.41,12.53,12.29,12.52,17074400
Microsoft Corporation,MSFT,2003-03-21,16.39,16.42,15.95,16.28,85586800
"ConAgra Foods, Incorporated",CAG,2003-03-21,7.61,7.78,7.54,7.76,2512432
Valero Energy Corp,VLO,2003-03-21,5.26,5.31,5.21,5.25,6302315
Lockheed Martin Corporation,LMT,2003-03-21,25.37,25.49,23.59,24.59,8377900
"Prudential Financial, Inc.",PRU,2003-03-21,15.08,15.35,14.87,15.2,2828500
Intel,INTC,2003-03-21,10.71,10.89,10.6,10.84,73448400
"Motorola, Inc.",MSI,2003-03-21,22.31,22.31,21.52,22.31,3277302
"Lowe's Companies, Inc.",LOW,2003-03-21,14.8,15.07,14.61,15.03,10566000
The Walt Disney Company,DIS,2003-03-21,13.67,14.69,13.56,14.69,16745160
"PepsiCo, Inc.",PEP,2003-03-21,22.16,22.54,21.8,22.54,4842400
"UnitedHealth Group, Incorporated",UNH,2003-03-21,17.28,17.57,17.21,17.57,7850400
International Paper Company,IP,2003-03-21,15.22,15.62,15.14,15.59,4907403
CVS Corporation,CVS,2003-03-21,8.6,8.68,8.47,8.68,4388000
American Express Company,AXP,2003-03-21,23.41,24.03,22.9,23.95,7677482
Archer Daniels Midland Company,ADM,2003-03-21,6.47,6.57,6.42,6.54,1930200
"Tyson Foods, Inc.",TSN,2003-03-21,5.98,6.11,5.83,6.11,2209200
Sysco Corporation,SYY,2003-03-21,14.53,14.85,14.36,14.84,3442100
"Goldman Sachs Group, Inc.",GS,2003-03-21,50.12,51.36,49.73,51.36,6861800
Honeywell International Inc.,HON,2003-03-21,12.7,13.0,12.22,12.92,10600768
Electronic Data Systems Corporation,EA,2003-03-21,29.15,29.19,28.61,28.82,8045600
"Alcoa, Inc.",AA,2003-03-21,38.99,39.66,38.04,39.64,1486767
FedEx Corporation,FDX,2003-03-21,46.17,46.41,45.65,46.26,2163300
"Caterpillar, Inc.",CAT,2003-03-21,14.53,15.26,14.53,15.05,8699400
"Johnson Controls, Inc.",JCI,2003-03-21,13.56,13.93,13.08,13.45,9242233
CIGNA Corporation,CI,2003-03-21,13.43,13.69,13.3,13.66,3715200
Best Buy Co. Inc.,BBY,2003-03-21,11.31,11.65,11.13,11.61,7316400
"AutoNation, Inc.",AN,2003-03-21,12.92,13.45,12.77,13.31,2775800
"Cisco Systems, Inc.",CSCO,2003-03-21,9.28,9.37,9.0,9.04,112479400
Weyerhaeuser Company,WY,2003-03-21,8.95,9.08,8.84,9.05,2186800
Northrop Grumman Corporation,NOC,2003-03-21,23.98,24.13,22.66,23.23,8416159
Abbott Laboratories,ABT,2003-03-21,9.51,9.75,9.4,9.72,10046984
