company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2009-08-18,36.33,36.39,36.09,36.21,21519700
"Wal-Mart Stores, Inc.",WMT,2009-08-18,12.3,12.35,12.21,12.24,36855300
Chevron Corporation,CVX,2009-08-18,34.77,35.05,34.74,34.97,7872300
ConocoPhillips,COP,2009-08-18,18.36,18.52,18.26,18.42,10646365
General Electric Company,GE,2009-08-18,46.42,46.83,46.14,46.62,12548208
Ford Motor Company,F,2009-08-18,3.87,3.99,3.85,3.93,72395500
AT&T Inc.,ATT.L,2009-08-18,22.0,22.3,21.7,22.0,0
Valero Energy Corporation,VLO,2009-08-18,9.3,9.4,9.27,9.33,10463672
Bank of America Corporation,BAC,2009-08-18,13.07,13.3,13.03,13.16,202882900
"Citigroup, Inc.",C,2009-08-18,30.2,30.79,29.83,30.72,56583680
International Business Machines Corporation,IBM,2009-08-18,63.99,64.64,63.94,64.44,4483365
McKesson Corporation,MCK,2009-08-18,48.03,48.32,47.54,47.95,2222600
J.P. Morgan Chase & Co.,JPM,2009-08-18,27.32,27.84,27.29,27.72,29053600
Verizon Communications Inc.,VZ,2009-08-18,12.33,12.36,12.2,12.31,10271898
"Cardinal Health, Inc.",CAH,2009-08-18,15.84,16.6,15.78,16.18,8057200
CVS Caremark Corporation,CVS,2009-08-18,23.37,23.51,23.22,23.5,7359700
UnitedHealth Group Incorporated,UNH,2009-08-18,22.29,22.37,21.83,22.13,8269600
The Kroger Company,KR,2009-08-18,7.73,7.77,7.64,7.66,14444000
Costco Wholesale Corporation,COST,2009-08-18,33.64,33.89,33.32,33.54,3410200
"The Home Depot, Inc.",THD,2009-08-18,23.4,23.81,23.4,23.79,31100
Target Corporation,TGT,2009-08-18,27.94,28.59,27.71,28.43,20120100
Johnson & Johnson,JNJ,2009-08-18,37.1,37.1,36.83,37.01,8803000
Morgan Stanley,MS,2009-08-18,20.38,20.51,20.14,20.33,12071000
The Boeing Company,BA,2009-08-18,33.99,34.4,33.75,33.82,5444200
