company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2004-09-27,11.63,11.71,11.53,11.53,26997300
Exxon Mobil Corporation,XOM,2004-09-27,23.54,23.84,23.54,23.69,12067500
Ford Motor Company,F,2004-09-27,6.59,6.61,6.48,6.59,6135700
General Electric Company,GE,2004-09-27,94.77,95.32,94.46,94.77,3527579
ConocoPhillips,COP,2004-09-27,15.55,15.63,15.39,15.41,6599883
"Citigroup, Inc.",C,2004-09-27,270.53,271.02,267.51,267.94,1753210
International Business Machines Corporation,IBM,2004-09-27,42.9,43.08,42.84,42.93,4864214
"American International Group,Inc.",AIG,2004-09-27,828.45,833.98,823.05,824.13,209420
Verizon Communications Inc.,VZ,2004-09-27,12.34,12.34,12.2,12.24,6857160
"Altria Group, Inc.",MO,2004-09-27,2.98,3.05,2.98,3.03,6093200
McKesson Corporation,MCK,2004-09-27,23.22,23.29,22.88,22.95,1294300
"Cardinal Health, Inc.",CAH,2004-09-27,20.59,20.73,20.47,20.47,2599000
The Kroger Company,KR,2004-09-27,5.47,5.49,5.42,5.46,3002000
Fannie Mae,FNMA,2004-09-27,59.67,60.72,58.6,59.77,20031100
The Boeing Company,BA,2004-09-27,36.89,36.96,36.47,36.62,2092500
Target Corporation,TGT,2004-09-27,28.13,28.18,27.72,27.85,2618200
Bank of America Corporation,BAC,2004-09-27,27.42,27.47,27.21,27.24,8371100
Pfizer Inc.,PFIZER.NS,2004-09-27,295.84,301.43,293.8,295.18,85439
J.P. Morgan Chase & Co.,JPM,2004-09-27,22.45,22.45,22.13,22.17,10374800
Time Warner Inc.,T,2004-09-27,4.37,4.4,4.34,4.39,6955104
Costco Wholesale Corporation,COST,2004-09-27,27.65,27.97,27.61,27.67,2007200
Johnson & Johnson,JNJ,2004-09-27,30.99,31.32,30.99,31.09,4313000
Valero Energy Corp,VLO,2004-09-27,9.93,9.95,9.75,9.82,8186621
MetLife Inc.,MET,2004-09-27,19.07,19.08,18.89,18.92,2100608
Morgan Stanley,MS,2004-09-27,26.2,26.24,25.7,25.71,6041200
AT&T,ATT.L,2004-09-27,17.55,17.55,17.55,17.55,0
"United Parcel Service, Inc.",UPS,2004-09-27,37.84,38.22,37.74,38.11,2030900
Microsoft Corporation,MSFT,2004-09-27,16.79,16.89,16.77,16.81,47813600
The Allstate Corporation,ALL,2004-09-27,28.91,28.92,28.38,28.41,4535500
Lockheed Martin Corporation,LMT,2004-09-27,30.21,30.43,30.01,30.28,1783800
Wells Fargo,WFC,2004-09-27,16.3,16.47,16.28,16.4,8448800
"Lowe's Companies, Inc.",LOW,2004-09-27,19.0,19.08,18.86,18.94,5179600
Intel Corporation,INTC,2004-09-27,11.52,11.78,11.45,11.49,56423800
"UnitedHealth Group, Incorporated",UNH,2004-09-27,27.91,28.42,27.73,28.39,6643600
Northrop Grumman Corporation,NOC,2004-09-27,30.75,31.08,30.68,30.86,1654676
"Prudential Financial, Inc.",PRU,2004-09-27,23.28,23.31,22.93,23.05,1904000
The Walt Disney Company,DIS,2004-09-27,18.41,18.48,18.29,18.34,4818449
"Motorola, Inc.",MSI,2004-09-27,47.13,48.04,46.78,46.78,3505630
"PepsiCo, Inc.",PEP,2004-09-27,26.31,26.86,26.31,26.67,3937000
CVS Corporation,CVS,2004-09-27,13.93,14.02,13.83,13.89,2933400
Sysco Corporation,SYY,2004-09-27,16.55,16.6,16.47,16.49,2421100
American Express Company,AXP,2004-09-27,32.72,32.79,32.42,32.46,3520850
International Paper Company,IP,2004-09-27,16.44,16.52,16.29,16.51,3066618
"Tyson Foods, Inc.",TSN,2004-09-27,11.15,11.2,10.91,11.06,1244700
"Goldman Sachs Group, Inc.",GS,2004-09-27,67.61,67.61,66.62,67.08,3414700
Duke Energy,DUK,2004-09-27,14.76,14.93,14.74,14.83,1096484
Honeywell International Inc.,HON,2004-09-27,19.58,19.7,19.54,19.56,3063132
"Caterpillar, Inc.",CAT,2004-09-27,21.94,22.08,21.87,22.0,2538400
Best Buy Co. Inc.,BBY,2004-09-27,20.1,20.32,20.09,20.14,2251950
"Johnson Controls, Inc.",JCI,2004-09-27,30.47,30.59,30.05,30.15,3828213
FedEx Corporation,FDX,2004-09-27,68.73,69.55,68.46,69.34,1665700
"Merck & Co., Inc.",MRK,2004-09-27,19.2,20.0,19.2,19.83,8077460
"ConAgra Foods, Incorporated",CAG,2004-09-27,9.52,9.56,9.47,9.48,1346166
"Alcoa, Inc.",AA,2004-09-27,58.39,59.46,58.3,58.6,1878360
Electronic Data Systems,EA,2004-09-27,44.77,45.16,44.7,44.78,3158000
Comcast Corporation,CMCSA,2004-09-27,6.42,6.43,6.36,6.38,14324100
Weyerhaeuser Company,WY,2004-09-27,11.56,11.66,11.5,11.63,952300
Abbott Laboratories,ABT,2004-09-27,12.41,12.56,12.4,12.49,7018549
"AutoNation, Inc.",AN,2004-09-27,16.76,16.86,16.69,16.8,883200
"The Williams Companies, Inc.",WMB,2004-09-27,4.12,4.17,4.1,4.1,1698356
"Cisco Systems, Inc.",CSCO,2004-09-27,11.87,11.94,11.68,11.74,62098200
