company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2010-07-15,12.19,12.22,12.09,12.21,36766800
Exxon Mobil Corporation,XOM,2010-07-15,32.95,33.03,32.53,32.9,24737300
Chevron Corporation,CVX,2010-07-15,39.33,39.33,38.75,39.23,10507600
General Electric Company,GE,2010-07-15,53.32,53.74,52.34,53.64,16552955
Bank of America Corporation,BAC,2010-07-15,12.22,12.25,11.76,12.01,177237600
ConocoPhillips,COP,2010-07-15,23.51,23.64,23.21,23.57,9567548
AT&T Inc.,ATT.L,2010-07-15,27.2,27.2,27.2,27.45,48270
Ford Motor Company,F,2010-07-15,6.1,6.12,5.92,6.1,66020400
J.P. Morgan Chase & Co.,JPM,2010-07-15,27.2,27.28,26.26,27.03,81876200
"Citigroup, Inc.",C,2010-07-15,31.39,31.46,30.05,30.87,68022500
Verizon Communications Inc.,VZ,2010-07-15,12.42,12.42,12.32,12.38,18416100
McKesson Corporation,MCK,2010-07-15,60.82,61.7,60.59,61.63,2437700
"American International Group,Inc.",AIG,2010-07-15,23.7,23.79,23.06,23.62,3512200
"Cardinal Health, Inc.",CAH,2010-07-15,24.08,24.27,23.98,24.17,4280400
CVS Caremark Corporation,CVS,2010-07-15,21.03,21.16,20.73,21.12,7820200
Wells Fargo & Company,WFC,2010-07-15,18.44,18.64,17.89,18.41,48127100
International Business Machines Corporation,IBM,2010-07-15,72.15,72.73,71.97,72.62,6471393
UnitedHealth Group Incorporated,UNH,2010-07-15,23.93,24.42,23.78,24.38,9214500
The Kroger Company,KR,2010-07-15,7.74,7.78,7.66,7.75,16595200
Costco Wholesale Corporation,COST,2010-07-15,40.27,40.42,39.89,40.39,2949400
Valero Energy Corporation,VLO,2010-07-15,9.72,9.84,9.55,9.8,8010049
The Boeing Company,BA,2010-07-15,51.81,51.91,50.0,50.8,8068800
"The Home Depot, Inc.",THD,2010-07-15,32.01,32.11,31.72,32.04,134400
Target Corporation,TGT,2010-07-15,32.09,33.01,31.99,32.91,6685600
Johnson & Johnson,JNJ,2010-07-15,38.76,38.85,38.3,38.53,12839300
Microsoft Corporation,MSFT,2010-07-15,19.23,19.3,18.84,19.24,56934700
"The Goldman Sachs Group, Inc.",TGS,2010-07-15,1.81,1.81,1.74,1.76,9200
Pfizer Inc.,PFIZER.NS,2010-07-15,774.25,789.36,769.37,786.65,16266
"Lowe's Companies, Inc.",LOW,2010-07-15,15.71,15.76,15.42,15.7,9586200
"United Parcel Service, Inc.",UPS,2010-07-15,36.65,36.67,35.82,36.37,3607000
Lockheed Martin Corporation,LMT,2010-07-15,47.11,47.47,46.75,47.34,2153300
Best Buy Co. Inc.,BBY,2010-07-15,21.04,21.44,20.85,21.38,5210400
The Dow Chemical Company,TDC,2010-07-15,31.93,32.12,31.43,32.07,1068400
Sears Holdings Corporation,SRSCQ,2010-07-15,11.79,11.79,11.79,11.79,0
"PepsiCo, Inc.",PEP,2010-07-15,40.39,40.47,40.02,40.12,8124100
"MetLife, Inc.",MET,2010-07-15,22.11,22.19,21.11,21.59,12376558
Kraft Foods Inc.,1959.T,2010-07-15,335.85,335.85,333.09,334.47,44000
Freddie Mac,FMCC,2010-07-15,0.33,0.36,0.31,0.33,11145000
Sysco Corporation,SYY,2010-07-15,19.37,19.57,19.26,19.54,2854200
The Walt Disney Company,DIS,2010-07-15,29.26,29.49,28.79,29.17,10656300
"Cisco Systems, Inc.",CSCO,2010-07-15,15.42,15.59,15.24,15.56,51771300
Comcast Corporation,CMCSA,2010-07-15,6.82,6.94,6.77,6.93,45720000
FedEx Corporation,FDX,2010-07-15,65.7,65.74,63.6,64.42,3884300
Northrop Grumman Corporation,NOC,2010-07-15,38.29,38.29,37.25,37.55,2350747
Intel Corporation,INTC,2010-07-15,14.03,14.19,13.81,14.14,118558200
"Prudential Financial, Inc.",PRU,2010-07-15,30.63,30.63,29.71,30.45,3433100
Caterpillar Inc.,CAT,2010-07-15,45.13,45.27,44.44,45.22,8101700
Sprint Nextel Corporation,SIX.AX,2010-07-15,2.17,2.17,2.17,2.17,298
The Allstate Corporation,ALL,2010-07-15,20.59,20.59,20.22,20.5,4955500
General Dynamics Corporation,GD,2010-07-15,43.23,43.39,42.42,43.14,2131100
Morgan Stanley,MS,2010-07-15,18.14,18.25,17.6,18.16,14313900
Liberty Mutual Holding Company Inc.,LBTYA,2010-07-15,6.08,6.12,6.01,6.06,6727867
Honeywell International Inc.,HON,2010-07-15,26.85,27.05,26.19,26.88,5811203
Abbott Laboratories,ABT,2010-07-15,16.59,16.68,16.53,16.65,12081075
Fannie Mae,FNMA,2010-07-15,0.3,0.32,0.3,0.31,10427000
Time Warner Inc.,T,2010-07-15,6.36,6.38,6.3,6.36,49598099
"Johnson Controls, Inc.",JCI,2010-07-15,12.05,12.2,11.94,12.18,8556385
"Delta Air Lines, Inc.",DAL,2010-07-15,10.59,10.65,10.2,10.38,8121800
"Merck & Co., Inc.",MRK,2010-07-15,20.8,20.98,20.6,20.94,11518673
"Tyson Foods, Inc.",TSN,2010-07-15,13.35,13.42,13.14,13.34,3548300
American Express Company,AXP,2010-07-15,35.45,35.47,34.13,35.01,9838400
Massachusetts Financial Group,MFG.AX,2010-07-15,0.54,0.54,0.54,0.54,14384
Philip Morris International Inc.,PM,2010-07-15,24.25,24.58,24.11,24.48,8227500
The Hartford Financial Services Group Inc.,HFF.BE,2010-07-15,12.83,12.83,12.83,12.83,0
"The Travelers Companies, Inc.",TTC,2010-07-15,10.46,10.48,10.18,10.36,622400
