company,ticker,date,open,high,low,close,volume
Walmart,WMT,2019-07-01,33.84,34.05,33.45,33.64,16544100
Exxon Mobil,XOM,2019-07-01,56.97,57.56,56.35,56.55,11437900
Apple,APLE,2019-07-01,11.84,11.85,11.57,11.64,1297500
UnitedHealth Group,UNH,2019-07-01,222.62,222.82,217.89,219.62,4102700
McKesson,MCK,2019-07-01,129.05,129.45,127.37,128.32,818200
CVS Health,CVS,2019-07-01,44.67,45.4,44.31,44.54,7991100
AT&T,ATT.L,2019-07-01,164.8,166.6,164.8,165.2,930200
Chevron,CVX,2019-07-01,94.02,94.38,93.27,93.63,5526900
Ford Motor,F,2019-07-01,7.48,7.54,7.28,7.34,38452600
General Motors,GM,2019-07-01,36.42,36.48,35.95,36.25,10218000
Costco Wholesale,COST,2019-07-01,242.52,243.04,238.34,239.9,1955800
Alphabet,GOOGL,2019-07-01,54.67,55.05,54.39,54.62,29196000
Cardinal Health,CAH,2019-07-01,39.74,40.17,39.49,39.85,2980400
JPMorgan Chase,JPM,2019-07-01,94.53,95.61,94.41,94.91,12724500
Verizon Communications,VZ,2019-07-01,39.93,39.93,39.36,39.4,15796800
Kroger,KR,2019-07-01,18.98,19.14,18.61,18.77,7948500
General Electric,GE,2019-07-01,51.44,51.92,51.0,51.49,8010518
Fannie Mae,FNMA,2019-07-01,2.69,2.84,2.67,2.81,3468500
Phillips 66,PSX,2019-07-01,72.82,73.18,71.87,72.21,2668700
Valero Energy,VLO,2019-07-01,66.64,66.94,64.3,64.65,4558900
Bank of America,BAC,2019-07-01,25.27,25.59,25.07,25.22,48029900
Microsoft,MSFT,2019-07-01,128.86,128.92,127.29,127.96,22613500
Home Depot,HD,2019-07-01,180.29,182.53,178.97,180.79,4097700
Boeing,BA,2019-07-01,358.38,358.72,347.03,350.11,6392600
Wells Fargo,WFC,2019-07-01,40.18,40.38,39.78,40.02,15089100
Citigroup,C,2019-07-01,56.15,56.76,55.62,56.05,13573600
Marathon Petroleum,MPC,2019-07-01,46.29,46.47,44.72,44.84,8054200
Comcast,CMCSA,2019-07-01,35.93,36.23,35.67,35.98,19530300
Dell Technologies,DELL,2019-07-01,24.26,24.27,23.81,23.96,6958376
DuPont de Nemours,DD,2019-07-01,27.72,28.52,27.72,28.07,9790874
Johnson & Johnson,JNJ,2019-07-01,117.47,117.52,116.23,116.76,5872300
IBM,IBM,2019-07-01,100.71,102.07,100.48,100.91,3533074
Target,TGT,2019-07-01,73.69,74.77,72.39,73.17,4780700
Freddie Mac,FMCC,2019-07-01,2.59,2.73,2.57,2.7,1840300
United Parcel Service,UPS,2019-07-01,81.01,81.43,79.31,79.76,2627600
Lowe's,X1G.PA,2019-07-01,246.62,247.77,246.62,247.77,98
Intel,INTC,2019-07-01,42.95,43.09,41.61,41.87,27423300
MetLife,MET,2019-07-01,40.15,40.59,40.1,40.51,5062900
Procter & Gamble,PG,2019-07-01,93.45,94.11,93.19,93.94,6775900
FedEx,FDX,2019-07-01,149.9,149.9,144.14,145.4,2346800
PepsiCo,PEP,2019-07-01,109.47,109.72,108.71,109.37,3544800
Archer Daniels Midland,ADM,2019-07-01,34.19,34.72,34.04,34.23,5441000
Prudential Financial,PRU,2019-07-01,73.85,74.4,73.0,73.63,1857800
Centene,CNC,2019-07-01,53.05,53.17,50.45,51.35,7691200
Walt Disney,DIS,2019-07-01,136.48,137.94,135.28,137.65,8972400
Sysco,SYY,2019-07-01,59.83,60.11,59.34,59.6,1747100
HP,HP,2019-07-01,37.38,37.85,36.81,37.14,1081000
Humana,HUM.ST,2019-07-01,54.55,56.5,54.55,56.11,65267
