company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2000-08-14,11.16,11.34,11.14,11.3,18098400
Exxon Mobil Corporation,XOM,2000-08-14,18.41,18.59,18.27,18.49,6543400
Ford Motor Company,F,2000-08-14,12.02,12.1,11.9,11.92,7885100
General Electric Company,GE,2000-08-14,147.14,149.26,145.67,148.77,1626521
International Business Machines Corporation,IBM,2000-08-14,59.59,61.43,59.25,61.21,5177072
"Citigroup, Inc.",C,2000-08-14,290.43,293.15,284.51,292.41,714600
AT&T Corp.,ATT.L,2000-08-14,59.4,59.4,59.4,59.4,0
Philip Morris Companies Inc.,TABAK.PR,2000-08-14,554.79,554.79,554.79,554.79,29
The Boeing Company,BA,2000-08-14,32.35,32.52,32.15,32.27,2855800
Bank of America Corporation,BAC,2000-08-14,14.08,14.47,13.94,14.47,7390200
The Kroger Company,KR,2000-08-14,7.24,7.35,7.15,7.33,4816400
"American International Group,Inc.",AIG,2000-08-14,1033.06,1041.95,1023.43,1039.73,98465
Fannie Mae,FNMA,2000-08-14,47.28,48.0,46.97,47.95,2289500
Morgan Stanley Dean Witter & Co.,MS,2000-08-14,49.87,51.43,48.89,51.06,3322300
Target,TGT,2000-08-14,17.67,17.96,17.56,17.7,3969400
"Merck & Co., Inc.",MRK,2000-08-14,27.45,27.73,27.4,27.63,2456302
Chevron Corporation,CVX,2000-08-14,16.05,16.33,16.05,16.27,2507600
"Motorola, Inc.",MSI,2000-08-14,87.52,92.13,86.41,90.86,1833674
McKesson HBOC Inc.,MCK,2000-08-14,20.3,21.02,20.3,20.77,1174700
Intel Corporation,INTC,2000-08-14,36.64,38.09,36.17,38.06,25665000
Johnson & Johnson,JNJ,2000-08-14,25.22,25.32,24.85,25.04,2855600
Costco Wholesale Corporation,COST,2000-08-14,23.38,24.43,23.3,23.88,3540300
Time Warner Inc.,T,2000-08-14,5.79,5.86,5.72,5.76,4997703
"United Parcel Service of America, Inc.",UPS,2000-08-14,28.5,28.65,28.38,28.44,990300
The Allstate Corporation,ALL,2000-08-14,15.73,16.17,15.73,16.03,1193900
Lockheed Martin Corporation,LMT,2000-08-14,15.6,15.79,15.2,15.4,1772500
"Goldman Sachs Group, Inc.",GS,2000-08-14,82.71,85.34,81.75,84.64,2121700
"Cardinal Health, Inc.",CAH,2000-08-14,22.12,22.53,21.7,22.48,905400
ConAgra,CAG,2000-08-14,6.31,6.31,6.15,6.21,2087739
International Paper Company,IP,2000-08-14,13.45,13.45,13.16,13.16,2546003
Freddie Mac,FMCC,2000-08-14,36.91,37.38,36.54,37.32,2059000
"AutoNation, Inc.",AN,2000-08-14,6.5,6.56,6.25,6.31,449900
Honeywell International Inc.,HON,2000-08-14,17.74,17.8,17.46,17.77,3938090
The Walt Disney Company,DIS,2000-08-14,30.92,31.2,30.73,31.16,2838216
First Union Corporation,FHN,2000-08-14,10.12,10.18,9.91,10.18,251696
Wells Fargo & Co.,WFC,2000-08-14,11.25,11.4,11.07,11.34,3103800
Duke Energy Corporation,DUK,2000-08-14,18.8,19.11,18.75,19.07,2314232
American Express Company,AXP,2000-08-14,37.25,37.45,36.4,37.18,2806124
Loews Corporation,L,2000-08-14,11.38,11.38,10.95,11.29,1967400
Conoco,COP,2000-08-14,9.33,9.56,9.3,9.53,2109360
CIGNA Corporation,CI,2000-08-14,29.6,29.72,29.32,29.32,2560800
"PepsiCo, Inc.",PEP,2000-08-14,24.49,24.66,23.97,24.62,3871000
Microsoft Corporation,MSFT,2000-08-14,22.09,22.41,21.8,22.05,53427000
"Caterpillar, Inc.",CAT,2000-08-14,10.23,10.35,10.15,10.35,4096600
"UnitedHealth Group, Incorporated",UNH,2000-08-14,9.03,9.21,9.03,9.13,7801600
Xerox Corporation,XRX,2000-08-14,19.65,19.94,19.21,19.36,1292994
Electronic Data Systems Corporation,EA,2000-08-14,20.92,21.84,20.92,21.79,2724800
J.P. Morgan & Co. Incorporated,JPM,2000-08-14,25.44,25.56,24.86,25.44,4970100
CVS Corporation,CVS,2000-08-14,11.67,12.09,11.67,11.99,3586200
"Federated Department Stores, Inc.",FHI,2000-08-14,8.61,8.65,8.54,8.59,161100
Sysco Corporation,SYY,2000-08-14,11.29,11.29,11.05,11.18,805600
