company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2000-10-13,9.33,9.65,9.33,9.62,28074600
Exxon Mobil Corporation,XOM,2000-10-13,20.87,20.93,20.06,20.27,17011200
Ford Motor Company,F,2000-10-13,9.87,10.46,9.84,10.43,5945700
General Electric Company,GE,2000-10-13,142.9,150.75,142.58,149.12,3245301
International Business Machines Corporation,IBM,2000-10-13,51.74,54.85,51.74,54.16,9510860
"Citigroup, Inc.",C,2000-10-13,246.31,266.07,246.31,262.44,1576910
AT&T Corp.,ATT.L,2000-10-13,58.35,58.35,58.35,58.35,0
Philip Morris Companies Inc.,TABAK.PR,2000-10-13,569.29,569.29,561.5,561.99,200
The Boeing Company,BA,2000-10-13,36.59,39.32,36.47,38.3,4701200
Bank of America Corporation,BAC,2000-10-13,12.06,12.69,12.01,12.37,9950600
The Kroger Company,KR,2000-10-13,7.11,7.59,7.11,7.52,13660400
"American International Group,Inc.",AIG,2000-10-13,1072.06,1110.61,1065.38,1099.49,195905
Fannie Mae,FNMA,2000-10-13,57.83,59.43,57.62,58.66,5095500
Morgan Stanley Dean Witter & Co.,MS,2000-10-13,35.9,39.03,35.78,38.45,5437400
Target,TGT,2000-10-13,13.48,14.74,13.37,14.26,4346700
"Merck & Co., Inc.",MRK,2000-10-13,29.39,29.39,28.51,29.03,5553666
Chevron Corporation,CVX,2000-10-13,16.84,16.89,16.32,16.37,4028600
"Motorola, Inc.",MSI,2000-10-13,51.85,56.46,51.69,56.3,7747487
McKesson HBOC Inc.,MCK,2000-10-13,25.53,25.63,24.13,24.86,1475500
Intel Corporation,INTC,2000-10-13,21.1,23.17,21.0,22.96,80908800
Johnson & Johnson,JNJ,2000-10-13,25.08,25.18,24.69,24.74,9105600
Costco Wholesale Corporation,COST,2000-10-13,20.46,21.84,20.38,21.46,9110200
Time Warner Inc.,T,2000-10-13,6.78,6.98,6.73,6.94,9921791
"United Parcel Service of America, Inc.",UPS,2000-10-13,26.67,27.74,26.55,27.56,930400
The Allstate Corporation,ALL,2000-10-13,17.26,17.87,17.26,17.67,3263100
Lockheed Martin Corporation,LMT,2000-10-13,17.58,17.95,17.5,17.77,2032000
"Goldman Sachs Group, Inc.",GS,2000-10-13,66.11,71.5,66.11,71.14,2798700
"Cardinal Health, Inc.",CAH,2000-10-13,26.68,26.95,26.16,26.89,1260600
ConAgra,CAG,2000-10-13,6.49,6.51,6.41,6.45,1602652
International Paper Company,IP,2000-10-13,10.74,10.74,10.23,10.54,2660363
Freddie Mac,FMCC,2000-10-13,43.1,44.14,42.94,43.99,2693100
"AutoNation, Inc.",AN,2000-10-13,5.88,6.0,5.88,6.0,742000
Honeywell International Inc.,HON,2000-10-13,17.58,17.9,17.39,17.58,3922175
The Walt Disney Company,DIS,2000-10-13,29.68,30.49,28.97,30.25,5812570
First Union Corporation,FHN,2000-10-13,9.41,9.8,9.38,9.8,271484
Wells Fargo & Co.,WFC,2000-10-13,10.65,11.07,10.65,10.87,6378400
Duke Energy Corporation,DUK,2000-10-13,22.9,23.64,22.88,23.47,2243561
American Express Company,AXP,2000-10-13,31.91,33.7,31.91,33.46,5117902
Loews Corporation,L,2000-10-13,10.81,11.15,10.76,11.09,1755600
Conoco,COP,2000-10-13,11.36,11.36,10.87,10.93,2370406
CIGNA Corporation,CI,2000-10-13,31.33,31.89,31.28,31.89,1991100
"PepsiCo, Inc.",PEP,2000-10-13,24.38,24.57,23.32,23.92,4018400
Microsoft Corporation,MSFT,2000-10-13,16.45,16.76,15.92,16.42,104521200
"Caterpillar, Inc.",CAT,2000-10-13,8.43,8.43,8.18,8.39,3551000
"UnitedHealth Group, Incorporated",UNH,2000-10-13,9.92,10.22,9.92,10.14,6508000
Xerox Corporation,XRX,2000-10-13,12.47,12.69,11.73,12.25,3755039
Electronic Data Systems Corporation,EA,2000-10-13,22.81,24.82,22.78,24.33,2515200
J.P. Morgan & Co. Incorporated,JPM,2000-10-13,18.39,19.48,18.33,19.27,14143700
CVS Corporation,CVS,2000-10-13,14.89,14.93,14.63,14.69,5979600
"Federated Department Stores, Inc.",FHI,2000-10-13,7.86,8.48,7.86,8.22,234700
Sysco Corporation,SYY,2000-10-13,11.91,12.03,11.6,11.8,1686800
