Year,AvgDailyReturn,AvgVolatility,TotalVolume,CompanyCount,AvgGDP,AvgInflation
2024,0.025639340784618877,1.869301179005141,909167119004,93,29298.0126953125,313.6978530883789
2025,0.08384453697828576,2.413575600830988,515183867692,92,15131.96044921875,240.89507293701172
