company,ticker,date,open,high,low,close,volume
Exxon Mobil Corporation,XOM,2009-09-16,38.05,38.33,37.68,38.31,22150400
"Wal-Mart Stores, Inc.",WMT,2009-09-16,11.91,11.96,11.85,11.92,52833600
Chevron Corporation,CVX,2009-09-16,37.54,37.93,37.38,37.85,11082100
ConocoPhillips,COP,2009-09-16,20.17,20.26,20.05,20.24,15822692
General Electric Company,GE,2009-09-16,56.23,58.94,56.02,58.32,56123467
Ford Motor Company,F,2009-09-16,3.78,3.79,3.61,3.68,107442600
AT&T Inc.,ATT.L,2009-09-16,22.9,23.1,22.9,23.0,96150
Valero Energy Corporation,VLO,2009-09-16,10.22,10.4,10.16,10.4,11874495
Bank of America Corporation,BAC,2009-09-16,13.16,13.48,13.11,13.44,193950600
"Citigroup, Inc.",C,2009-09-16,31.68,31.98,30.79,31.16,130674940
International Business Machines Corporation,IBM,2009-09-16,65.46,66.83,65.35,66.73,11753588
McKesson Corporation,MCK,2009-09-16,51.3,51.3,50.25,50.87,2196700
J.P. Morgan Chase & Co.,JPM,2009-09-16,28.82,29.7,28.72,29.68,38721900
Verizon Communications Inc.,VZ,2009-09-16,12.4,12.44,12.21,12.37,29322127
"Cardinal Health, Inc.",CAH,2009-09-16,18.07,18.23,17.95,18.23,5669700
CVS Caremark Corporation,CVS,2009-09-16,24.85,25.18,24.8,25.18,8536400
UnitedHealth Group Incorporated,UNH,2009-09-16,21.95,23.04,21.84,23.0,14119100
The Kroger Company,KR,2009-09-16,7.62,7.84,7.58,7.81,52049600
Costco Wholesale Corporation,COST,2009-09-16,40.2,40.87,40.11,40.82,3920300
"The Home Depot, Inc.",THD,2009-09-16,26.8,27.08,26.65,27.07,59500
Target Corporation,TGT,2009-09-16,30.55,31.11,30.55,31.09,6574700
Johnson & Johnson,JNJ,2009-09-16,37.63,37.65,37.27,37.55,10831200
Morgan Stanley,MS,2009-09-16,20.38,21.32,20.23,21.29,34744300
The Boeing Company,BA,2009-09-16,40.51,40.75,40.0,40.44,5101400
Microsoft Corporation,MSFT,2009-09-16,18.79,18.86,18.56,18.75,50055800
The Dow Chemical Company,TDC,2009-09-16,25.7,26.53,25.7,26.5,1601700
"MetLife, Inc.",MET,2009-09-16,21.32,22.19,21.27,22.06,7526600
"The Goldman Sachs Group, Inc.",TGS,2009-09-16,1.19,1.27,1.18,1.22,47100
Wells Fargo & Company,WFC,2009-09-16,18.95,19.47,18.69,19.37,49675000
"United Parcel Service, Inc.",UPS,2009-09-16,34.55,34.55,34.0,34.3,4489000
Caterpillar Inc.,CAT,2009-09-16,34.85,35.27,34.6,35.06,12789100
Pfizer Inc.,PFIZER.NS,2009-09-16,524.84,525.46,513.68,515.95,2901
"Lowe's Companies, Inc.",LOW,2009-09-16,15.85,16.16,15.8,16.06,12479800
Time Warner Inc.,T,2009-09-16,6.27,6.28,6.15,6.21,33981122
Sears Holdings Corporation,SRSCQ,2009-09-16,7.75,7.75,7.75,7.75,500
"PepsiCo, Inc.",PEP,2009-09-16,36.26,36.34,35.84,36.26,5747600
Kraft Foods Inc.,1959.T,2009-09-16,395.65,396.33,388.16,390.88,108000
Lockheed Martin Corporation,LMT,2009-09-16,46.27,46.69,45.94,46.34,3678700
Best Buy Co. Inc.,BBY,2009-09-16,23.02,23.05,22.53,22.94,10358100
"Cisco Systems, Inc.",CSCO,2009-09-16,15.01,15.25,14.96,15.2,53658500
"Johnson Controls, Inc.",JCI,2009-09-16,10.87,11.22,10.87,11.2,6705556
FedEx Corporation,FDX,2009-09-16,66.48,66.48,64.32,64.98,4444600
The Walt Disney Company,DIS,2009-09-16,23.98,24.11,23.8,24.03,10020300
Intel Corporation,INTC,2009-09-16,12.66,12.69,12.49,12.63,49554100
Sysco Corporation,SYY,2009-09-16,16.17,16.23,16.05,16.1,3270900
Honeywell International Inc.,HON,2009-09-16,25.21,25.29,24.77,25.21,7325185
Sprint Nextel Corporation,SIX.AX,2009-09-16,2.01,2.78,2.01,2.78,2537
Comcast Corporation,CMCSA,2009-09-16,6.11,6.21,6.03,6.17,47118000
Northrop Grumman Corporation,NOC,2009-09-16,32.26,32.4,31.68,32.33,2547316
American Express Company,AXP,2009-09-16,27.62,28.8,27.45,28.36,15180600
"Motorola, Inc.",MSI,2009-09-16,29.61,29.96,28.79,29.04,11757205
"Plains All American Pipeline, L.P.",PAA,2009-09-16,7.79,7.85,7.71,7.84,962000
Abbott Laboratories,ABT,2009-09-16,15.86,15.86,15.53,15.67,15908295
The Allstate Corporation,ALL,2009-09-16,20.16,20.77,19.89,20.76,5119700
General Dynamics Corporation,GD,2009-09-16,43.35,43.39,42.62,43.37,2109200
"Prudential Financial, Inc.",PRU,2009-09-16,27.43,29.3,27.25,29.29,6821200
Liberty Mutual Holding Company Inc.,LBTYA,2009-09-16,5.43,5.49,5.36,5.45,8401544
Deere & Company,DE,2009-09-16,32.66,33.15,32.42,33.02,6699200
"Tyson Foods, Inc.",TSN,2009-09-16,9.59,9.63,9.36,9.38,5920500
"Alcoa, Inc.",AA,2009-09-16,30.51,30.78,27.65,30.66,18816230
Murphy Oil Corporation,MUR,2009-09-16,30.75,30.75,30.37,30.64,1732831
Philip Morris International Inc.,PM,2009-09-16,21.97,22.17,21.87,22.14,7671100
Emerson Electric Co.,EMR,2009-09-16,25.88,26.56,25.72,26.38,6576000
3M Company,MMM,2009-09-16,38.45,38.82,38.31,38.77,3256110
International Paper Company,IP,2009-09-16,12.5,12.87,12.34,12.78,11047707
Occidental Petroleum Corporation,OXY,2009-09-16,47.99,48.59,47.68,48.33,5805265
"The Travelers Companies, Inc.",TTC,2009-09-16,8.09,8.28,8.09,8.26,1003600
