company,ticker,date,open,high,low,close,volume
"Wal-Mart Stores, Inc.",WMT,2008-06-13,13.8,13.89,13.68,13.76,62651700
Exxon Mobil Corporation,XOM,2008-06-13,45.83,46.82,45.72,46.8,21050700
Chevron Corporation,CVX,2008-06-13,48.68,49.82,48.46,49.65,9358000
ConocoPhillips,COP,2008-06-13,37.94,39.08,37.81,38.9,15376945
General Electric Company,GE,2008-06-13,92.92,93.05,90.17,92.26,24158020
Ford Motor Company,F,2008-06-13,3.16,3.24,3.14,3.22,59521400
"Citigroup, Inc.",C,2008-06-13,145.16,147.32,143.01,147.18,6811990
Bank of America Corporation,BAC,2008-06-13,22.15,22.24,21.6,22.15,51467700
AT&T Inc.,ATT.L,2008-06-13,23.12,23.12,23.12,23.45,0
J.P. Morgan Chase & Co.,JPM,2008-06-13,24.66,25.43,24.28,25.43,40465600
"American International Group,Inc.",AIG,2008-06-13,425.97,430.6,416.21,427.6,1194320
International Business Machines Corporation,IBM,2008-06-13,66.49,67.64,66.35,67.42,6673062
Valero Energy Corporation,VLO,2008-06-13,23.31,23.66,23.06,23.43,7930515
Verizon Communications Inc.,VZ,2008-06-13,13.98,14.14,13.74,14.12,11655430
McKesson Corporation,MCK,2008-06-13,48.48,49.08,48.12,48.75,2021900
"Cardinal Health, Inc.",CAH,2008-06-13,25.06,25.42,24.85,25.38,1575400
"The Goldman Sachs Group, Inc.",TGS,2008-06-13,1.68,1.69,1.62,1.65,7600
Morgan Stanley,MS,2008-06-13,26.46,27.9,26.2,27.89,25572100
"The Home Depot, Inc.",THD,2008-06-13,28.25,28.36,28.09,28.21,39700
CVS Caremark Corporation,CVS,2008-06-13,28.09,28.75,28.08,28.69,6195600
UnitedHealth Group Incorporated,UNH,2008-06-13,23.76,24.22,23.53,24.11,18258400
The Kroger Company,KR,2008-06-13,9.98,10.08,9.84,9.97,13659200
The Boeing Company,BA,2008-06-13,55.32,55.86,55.04,55.58,6087100
Costco Wholesale Corporation,COST,2008-06-13,47.73,48.94,47.66,48.93,6884900
Target Corporation,TGT,2008-06-13,33.06,33.61,32.91,33.61,9449000
Johnson & Johnson,JNJ,2008-06-13,39.44,39.79,39.41,39.73,8938300
"Lehman Brothers Holdings, Inc.",LEHNQ,2008-06-13,15.38,16.2,15.38,16.16,32100
Wells Fargo & Company,WFC,2008-06-13,16.59,16.78,15.95,16.45,32367300
The Dow Chemical Company,TDC,2008-06-13,23.52,24.27,23.52,24.14,2030000
"MetLife, Inc.",MET,2008-06-13,30.78,31.68,30.64,31.63,7661689
Microsoft Corporation,MSFT,2008-06-13,20.68,21.36,20.59,21.0,131969100
"United Parcel Service, Inc.",UPS,2008-06-13,38.15,38.35,37.44,37.89,6231100
Pfizer Inc.,PFIZER.NS,2008-06-13,368.14,392.48,368.14,377.15,47688
"Lowe's Companies, Inc.",LOW,2008-06-13,17.07,17.57,16.99,17.55,8524900
Time Warner Inc.,T,2008-06-13,7.74,7.79,7.63,7.77,27260763
"Caterpillar, Inc.",CAT,2008-06-13,51.15,52.08,51.01,51.55,5732500
Fannie Mae,FNMA,2008-06-13,24.75,25.44,23.7,24.61,16646600
Freddie Mac,FMCC,2008-06-13,22.75,23.06,21.85,23.01,8495800
Lockheed Martin Corporation,LMT,2008-06-13,60.86,61.22,60.42,61.19,1962000
Sprint Nextel Corporation,SIX.AX,2008-06-13,7.38,7.38,7.38,7.38,270
"PepsiCo, Inc.",PEP,2008-06-13,40.63,40.77,39.89,40.38,8322000
Intel Corporation,INTC,2008-06-13,13.72,14.0,13.69,13.98,43003400
"Altria Group, Inc.",MO,2008-06-13,7.18,7.18,7.08,7.13,15083000
Kraft Foods Inc.,1959.T,2008-06-13,476.26,480.96,476.26,480.96,158000
The Allstate Corporation,ALL,2008-06-13,33.03,33.11,32.39,32.91,4721800
"Motorola, Inc.",MSI,2008-06-13,28.22,28.71,28.06,28.43,3685591
Best Buy Co. Inc.,BBY,2008-06-13,26.19,26.87,26.04,26.65,6828000
The Walt Disney Company,DIS,2008-06-13,27.94,28.33,27.83,28.31,9153300
FedEx Corporation,FDX,2008-06-13,72.28,72.28,69.75,70.75,5189200
Sysco Corporation,SYY,2008-06-13,17.75,17.98,17.75,17.97,2674800
"Cisco Systems, Inc.",CSCO,2008-06-13,17.07,17.37,16.85,17.15,48472500
"Johnson Controls, Inc.",JCI,2008-06-13,13.67,13.8,13.48,13.62,6533806
Honeywell International Inc.,HON,2008-06-13,33.77,34.24,33.65,34.01,5512724
"Prudential Financial, Inc.",PRU,2008-06-13,36.12,36.8,35.98,36.79,3039800
American Express Company,AXP,2008-06-13,33.37,34.09,32.97,34.0,7645200
Northrop Grumman Corporation,NOC,2008-06-13,44.87,45.24,44.47,44.89,1626674
Comcast Corporation,CMCSA,2008-06-13,7.41,7.51,7.37,7.49,40028800
"Alcoa, Inc.",AA,2008-06-13,77.15,80.45,76.69,79.86,4824386
General Dynamics Corporation,GD,2008-06-13,57.2,58.05,57.06,57.44,1324900
"Tyson Foods, Inc.",TSN,2008-06-13,10.87,10.9,10.72,10.9,5739100
"The Travelers Companies, Inc.",TTC,2008-06-13,7.11,7.28,7.08,7.25,3134800
Liberty Mutual Holding Company Inc.,LBTYA,2008-06-13,7.24,7.41,7.18,7.37,7657278
The Hartford Financial Services Group Inc.,HFF.BE,2008-06-13,33.15,33.15,33.15,33.15,0
Abbott Laboratories,ABT,2008-06-13,17.48,17.54,17.36,17.46,7725511
Massachusetts Financial Group,MFG,2008-06-13,9.26,9.44,9.25,9.43,335800
3M Company,MMM,2008-06-13,37.57,37.74,37.18,37.54,4682460
