company,ticker,date,open,high,low,close,volume
Wal-Mart Stores,WMT,2014-06-24,20.34,20.39,20.25,20.33,16956900
Exxon Mobil,XOM,2014-06-24,64.09,64.26,63.03,63.19,9708400
Chevron,CVX,2014-06-24,81.33,81.77,80.7,80.74,8581100
Phillips 66,PSX,2014-06-24,56.76,57.44,55.87,56.05,2801900
General Motors,GM,2014-06-24,27.84,28.18,27.72,27.81,15031800
Ford Motor,F,2014-06-24,9.2,9.4,9.2,9.27,37736500
General Electric,GE,2014-06-24,107.33,108.21,106.72,107.01,5512623
Valero Energy,VLO,2014-06-24,36.98,37.5,36.03,36.12,6602800
AT&T,ATT.L,2014-06-24,50.9,51.28,50.75,51.03,168860
CVS Caremark,CVS,2014-06-24,55.03,55.41,54.25,54.86,5865300
Fannie Mae,FNMA,2014-06-24,3.91,3.92,3.75,3.76,13453900
UnitedHealth Group,UNH,2014-06-24,68.17,68.97,68.16,68.43,4685500
McKesson,MCK,2014-06-24,167.01,171.62,167.01,169.52,934400
Verizon Communications,VZ,2014-06-24,27.54,27.57,27.23,27.28,13541700
J.P. Morgan Chase & Co.,JPM,2014-06-24,42.41,42.59,41.99,42.08,12322900
Costco Wholesale,COST,2014-06-24,92.59,93.38,92.23,93.22,1906600
Express Scripts Holding,ESH.BE,2014-06-24,9.25,9.25,9.25,9.25,0
Bank of America,BAC,2014-06-24,12.34,12.45,12.24,12.28,73262500
Cardinal Health,CAH,2014-06-24,50.25,50.75,49.95,50.15,1474200
International Business Machines,IBM,2014-06-24,108.5,109.4,108.0,108.13,4053668
Kroger,KR,2014-06-24,19.8,19.89,19.72,19.75,5368000
Marathon Petroleum,MPC,2014-06-24,31.45,31.56,30.48,30.53,6239800
Citigroup,C,2014-06-24,35.62,36.09,35.52,35.59,16916400
Archer Daniels Midland,ADM,2014-06-24,32.17,32.22,31.72,31.76,2156200
Wells Fargo,WFC,2014-06-24,38.34,38.38,37.97,38.02,11226300
Boeing,BA,2014-06-24,112.79,113.43,111.5,111.63,4319800
Procter & Gamble,PG,2014-06-24,57.51,57.52,57.15,57.21,8157300
Freddie Mac,FMCC,2014-06-24,3.83,3.85,3.65,3.68,6717400
Home Depot,HD,2014-06-24,61.89,62.23,61.46,61.93,5579300
Microsoft,MSFT,2014-06-24,35.21,35.31,34.99,35.15,26509100
Target,TGT,2014-06-24,41.34,41.82,41.22,41.71,4374500
Johnson & Johnson,JNJ,2014-06-24,76.51,76.95,76.45,76.48,5915000
