company,ticker,date,open,high,low,close,volume
Walmart,WMT,2016-08-19,21.08,21.13,20.67,20.71,46039200
Exxon Mobil,XOM,2016-08-19,58.69,58.77,58.14,58.14,8615300
Apple,APLE,2016-08-19,12.07,12.22,12.0,12.22,679900
McKesson,MCK,2016-08-19,180.03,180.95,179.27,180.09,801100
UnitedHealth Group,UNH,2016-08-19,122.55,123.07,122.18,122.88,1950200
CVS Health,CVS,2016-08-19,72.91,72.99,72.43,72.9,2939100
General Motors,GM,2016-08-19,26.02,26.36,25.96,26.31,8809700
Ford Motor,F,2016-08-19,7.51,7.58,7.48,7.56,21891400
AT&T,ATT.L,2016-08-19,77.6,78.6,77.0,77.0,86490
General Electric,GE,2016-08-19,134.86,135.21,134.26,134.56,5162884
Verizon,VZ,2016-08-19,32.43,32.45,31.99,32.16,11991000
Chevron,CVX,2016-08-19,69.49,69.53,68.85,68.98,5057200
Costco,COST,2016-08-19,141.88,142.83,141.78,142.56,1764800
Fannie Mae,FNMA,2016-08-19,1.95,2.0,1.93,1.96,3893100
Kroger,KR,2016-08-19,26.8,27.08,26.7,26.91,8885800
HP,HP,2016-08-19,40.65,41.01,40.25,40.81,1143200
Cardinal Health,CAH,2016-08-19,62.6,62.78,62.17,62.3,2054800
Express Scripts Holding,ESH.BE,2016-08-19,7.11,7.11,7.11,7.11,0
J.P. Morgan Chase,JPM,2016-08-19,51.25,51.4,50.86,51.36,9084900
Boeing,BA,2016-08-19,123.75,124.21,123.14,123.7,1922600
Microsoft,MSFT,2016-08-19,51.32,51.59,51.11,51.49,17271000
Bank of America Corp.,BAC,2016-08-19,12.3,12.4,12.24,12.38,59834800
Wells Fargo,WFC,2016-08-19,37.39,37.61,37.2,37.55,12557700
Home Depot,HD,2016-08-19,107.76,108.83,107.68,108.59,3959000
Citigroup,C,2016-08-19,34.82,35.01,34.58,34.96,12207600
Phillips 66,PSX,2016-08-19,54.56,55.3,54.47,54.85,2400300
IBM,IBM,2016-08-19,103.46,103.5,102.61,102.94,2944699
Valero Energy,VLO,2016-08-19,37.81,38.18,37.6,37.92,3976600
Procter & Gamble,PG,2016-08-19,67.89,68.05,67.77,67.97,6199900
Alphabet,GOOGL,2016-08-19,39.72,39.79,39.57,39.71,22416000
Comcast,CMCSA,2016-08-19,26.85,26.89,26.46,26.51,25660600
Target,TGT,2016-08-19,53.36,53.82,53.27,53.37,5930800
