company,ticker,date,open,high,low,close,volume
Walmart,WMT,2025-02-24,93.48,93.93,91.43,92.97,29755900
Amazon,AMZN,2025-02-24,217.45,217.72,212.42,212.71,42387600
UnitedHealth,UNH,2025-02-24,458.53,459.82,449.01,453.46,6919300
Apple,APLE,2025-02-24,14.05,14.06,13.72,13.79,3822300
CVS Health,CVS,2025-02-24,61.75,62.25,60.8,61.2,8158000
Alphabet,GOOGL,2025-02-24,181.4,182.52,178.31,178.67,29854200
Exxon Mobil,XOM,2025-02-24,107.96,108.87,107.37,108.29,13153500
McKesson,MCK,2025-02-24,596.9,606.57,596.61,603.77,873000
Cencora,COR,2025-02-24,240.86,244.78,240.17,242.92,1068400
JPMorgan Chase,JPM,2025-02-24,261.33,262.82,254.56,257.24,10372800
Costco,COST,2025-02-24,1024.33,1033.94,1021.02,1031.36,1759700
Cigna,CI,2025-02-24,294.37,298.89,289.71,296.61,2494800
Microsoft,MSFT,2025-02-24,406.33,407.19,397.19,401.85,26443700
Cardinal Health,CAH,2025-02-24,125.33,127.35,124.83,126.28,2007300
Chevron,CVX,2025-02-24,151.8,152.99,151.47,152.57,5925000
Bank of America,BAC,2025-02-24,44.24,44.59,43.66,43.68,35512200
General Motors,GM,2025-02-24,46.28,46.52,45.66,46.18,8127100
Ford Motor,F,2025-02-24,8.95,9.04,8.85,8.99,72562600
Elevance Health,ELV,2025-02-24,379.74,382.96,373.35,379.89,1299300
Citi,CITI.NE,2025-02-24,33.18,33.44,32.33,32.68,12916
Meta,META,2025-02-24,684.68,685.67,660.91,666.57,15677000
Centene,CNC,2025-02-24,57.68,59.05,56.82,58.93,4428200
Home Depot,HD,2025-02-24,379.13,379.59,371.39,375.53,5722000
Fannie Mae,FNMA,2025-02-24,7.16,7.25,6.57,6.81,12116900
Kroger,KR,2025-02-24,63.11,64.28,62.91,63.9,4004600
Phillips 66,PSX,2025-02-24,124.12,124.88,122.7,123.59,5831100
Marathon Petroleum,MPC,2025-02-24,151.27,152.4,148.17,150.24,3688700
Verizon,VZ,2025-02-24,40.71,41.54,40.53,41.25,27560600
Nvidia,NVDA,2025-02-24,136.53,138.56,130.05,130.25,251381100
Goldman Sachs,GSBD,2025-02-24,11.58,11.59,11.46,11.5,403000
Wells Fargo,WFC,2025-02-24,76.69,77.23,75.15,75.95,12989700
Valero Energy,VLO,2025-02-24,131.72,132.91,130.4,132.01,2920600
Comcast,CMCSA,2025-02-24,35.36,35.75,35.19,35.27,28122000
Allstate,ALL,2025-02-24,183.91,187.52,183.76,185.99,2009400
AT&T,ATT.L,2025-02-24,433.5,434.0,415.51,421.0,1860066
Freddie Mac,FMCC,2025-02-24,6.19,6.29,5.8,6.2,3992700
Humana,HUM.ST,2025-02-24,44.37,45.15,44.32,44.62,220314
Morgan Stanley,MS,2025-02-24,130.0,130.21,126.22,127.27,7784500
Target,TGT,2025-02-24,120.07,122.39,119.47,121.48,8772900
StoneX,SNEX,2025-02-24,82.67,83.22,81.04,81.29,312000
Tesla,TSLA,2025-02-24,338.14,342.4,324.7,330.53,76052300
Dell Technologies,DELL,2025-02-24,114.49,114.74,109.48,112.55,7327800
PepsiCo,PEP,2025-02-24,147.92,151.78,147.71,149.39,7187000
Walt Disney,DIS,2025-02-24,108.38,111.09,108.19,110.73,7093300
UPS,UPS,2025-02-24,110.64,112.07,109.96,110.25,6269900
Johnson & Johnson,JNJ,2025-02-24,160.12,162.28,159.5,161.17,10201900
FedEx,FDX,2025-02-24,249.89,251.29,247.06,248.95,1451600
Archer Daniels Midland,ADM,2025-02-24,46.86,47.83,46.33,47.1,5041400
Procter & Gamble,PG,2025-02-24,166.85,169.56,166.43,167.16,8564100
Lowe's,X1G.PA,2025-02-24,229.68,229.88,229.68,229.88,41
Energy Transfer,ET,2025-02-24,18.32,18.32,17.58,17.9,21504800
RTX,RTX,2025-02-24,123.33,124.55,122.97,123.76,4461000
Albertsons,ACI,2025-02-24,20.15,20.19,19.91,19.99,3335400
Sysco,SYY,2025-02-24,71.67,72.65,71.4,72.17,2833400
Progressive,PGR,2025-02-24,266.17,275.2,266.17,272.32,3952100
American Express,AXP,2025-02-24,294.63,296.49,289.98,293.07,2450600
Lockheed Martin,LMT,2025-02-24,432.6,438.75,429.22,430.91,1946200
MetLife,MET,2025-02-24,79.84,80.54,79.37,79.43,3079100
HCA Healthcare,HCA,2025-02-24,317.05,319.08,314.62,317.66,1488400
Prudential Financial,PRU,2025-02-24,105.93,107.2,105.46,106.34,1679700
Boeing,BA,2025-02-24,177.48,183.04,176.55,179.91,8392900
Caterpillar,CAT,2025-02-24,339.52,341.56,332.44,335.1,2513300
Merck,MRK,2025-02-24,87.2,89.28,86.44,88.71,19452300
Pfizer,PFIZER.NS,2025-02-24,3979.62,4343.94,3979.52,4074.51,1098565
IBM,IBM,2025-02-24,256.61,258.92,254.73,256.98,4398100
New York Life Insurance,601336.SS,2025-02-24,47.54,49.96,47.2,49.75,39700793
Delta Airlines,DAL,2025-02-24,60.6,61.55,59.53,60.76,11226700
TD Synnex,SNX,2025-02-24,140.88,141.23,139.29,139.9,502900
United Airlines,UAL,2025-02-24,98.34,99.05,94.89,97.77,6555700
ConocoPhillips,COP,2025-02-24,95.55,96.81,95.38,96.29,6277700
TJX,TJX,2025-02-24,120.41,121.38,120.16,120.35,5293000
AbbVie,ABBV,2025-02-24,196.85,200.43,196.31,199.04,6305000
Enterprise Products Partners,EPD,2025-02-24,31.59,32.04,31.43,31.92,4855100
Charter Communications,CHTR,2025-02-24,365.84,370.6,361.28,365.8,1435500
Performance Food,PFGC,2025-02-24,82.05,83.41,81.57,82.85,1283300
American Airlines,AAL,2025-02-24,15.38,15.52,15.21,15.31,42730700
Cisco Systems,CSCO,2025-02-24,63.24,63.39,61.98,62.07,17287500
HP,HP,2025-02-24,25.36,26.75,25.18,26.66,2394900
Tyson Foods,TSN,2025-02-24,58.66,60.1,58.34,59.3,3830700
Intel,INTC,2025-02-24,24.55,24.8,23.62,24.27,91358100
Oracle,ORCL,2025-02-24,172.28,172.88,163.44,168.7,10639100
Broadcom,AVGO,2025-02-24,217.06,217.93,206.07,206.46,33050400
Deere,DE,2025-02-24,485.04,487.39,477.29,479.66,1245800
Nike,NKE,2025-02-24,77.56,79.73,77.43,78.94,24553500
Plains GP,PAGP,2025-02-24,20.45,20.47,19.83,20.17,1921800
USAA,UIPMX,2025-02-24,23.6,23.6,23.6,23.6,0
Ingram Micro,INGM,2025-02-24,23.02,23.02,22.23,22.36,239000
General Dynamics,GD,2025-02-24,240.95,244.62,239.79,242.59,2204400
TIAA,TILIX,2025-02-24,66.87,66.87,66.87,66.87,0
Travelers,TRV,2025-02-24,238.43,246.64,238.08,245.22,1315600
Eli Lilly,LLY,2025-02-24,874.28,888.03,865.07,876.38,3017100
